khipu_id,color_entropy,n_colors,transitions,transition_rate,visual_load,time_to_locate,n_color_records
1000353,2.9510745051330094,12,35,0.7608695652173914,3.711944070350401,9.780906456214971,46
1000354,0.0,1,0,0.0,0.0,2.584962500721156,5
1000355,1.9056390622295665,4,6,0.75,2.6556390622295662,5.547368752524046,8
1000356,1.5277214301218869,4,19,0.6551724137931034,2.1828938439149903,8.121749951352031,29
1000357,0.5435644431995964,2,1,0.125,0.6685644431995964,3.566165626622601,8
1000358,2.472635893885176,7,25,0.7575757575757576,3.230211651460934,8.94160135734908,33
1000359,2.58275801120224,10,131,0.8733333333333333,3.456091344535573,13.559944878335648,150
1000361,1.993020683631233,7,200,0.5420054200542005,2.5350261036854334,13.155436452666075,369
1000363,0.0536331684006102,2,1,0.006097560975609756,0.059730729376219954,7.411238813113169,164
1000365,0.1851247601005459,2,3,0.04225352112676056,0.22737828122730647,6.430626057841283,71
1000366,1.9831165482093496,5,74,0.7708333333333334,2.753949881542683,11.687345658039707,96
1000368,2.1551011487098783,8,164,0.3813953488372093,2.5364964975470876,12.089342258369593,430
1000369,1.4283280199035209,3,38,0.22485207100591717,1.653180090909438,9.075407833020735,169
1000371,1.860607520376839,4,23,0.1393939393939394,2.0000014597707785,8.40307523086801,165
1000374,0.0865042141213459,2,2,0.021739130434782608,0.10824334455612851,6.681314437436467,92
1000375,1.697451498891157,4,8,0.08888888888888889,1.786340387780046,7.086265274883024,90
1000376,0.2087559973907446,3,3,0.017241379310344827,0.22599737670108944,7.5796802689328855,174
1000377,0.9055872616982602,3,11,0.24444444444444444,1.1500317061427046,6.873765989759838,45
1000378,2.332914563979398,6,8,0.5333333333333333,2.866247897312731,6.133333333333333,15
1000380,2.3172288776456305,9,147,0.7616580310880829,3.0788869087337134,13.388447494008412,193
1000381,2.599406710448793,7,22,0.2391304347826087,2.8385371452314017,8.102870700720821,92
1000382,1.3485179724051333,5,8,0.11428571428571428,1.4628036866908476,6.852575361733789,70
1000383,0.0,1,0,0.0,0.0,6.845490050944375,114
1000385,0.9796386885143196,3,3,0.031578947368421054,1.0112176358827407,6.792908684954456,95
1000386,2.139191823012686,6,31,0.7380952380952381,2.877287061107924,9.431364930791743,42
1000387,1.8500912635614384,5,8,0.24242424242424243,2.0925155059856806,6.320787166401937,33
1000388,1.0,2,3,0.5,1.5,4.2110323830864065,6
1000389,0.9182958340544894,2,6,0.6666666666666666,1.584962500721156,5.53654682481227,9
1000390,2.646870846676729,11,33,0.24087591240875914,2.887746759085488,8.82079677118459,137
1000392,1.7295739585136227,4,8,0.6666666666666666,2.3962406251802895,6.167399530235153,12
1000393,2.3991303913908,7,16,0.8888888888888888,3.288019280279689,8.023863080948994,18
1000395,1.4772170014624826,3,5,0.3125,1.7897170014624826,5.36479497914107,16
1000396,2.7236403751571663,10,140,0.6363636363636364,3.3600040115208025,12.743840551731433,220
1000397,1.95006375643621,4,11,0.4230769230769231,2.373140679513133,6.766570676155705,26
1000398,2.0628604931731838,6,11,0.3055555555555556,2.368416048728739,6.8012307829044625,36
1000399,1.2285763800288914,3,2,0.09523809523809523,1.3238144752669867,4.88413939184085,21
1000400,1.6804820237218403,4,41,0.6833333333333333,2.3638153570551736,9.983407851564193,60
1000401,2.194480221390417,8,92,0.6764705882352942,2.870950809625711,11.899642021433824,136
1000402,1.7238858137571604,5,19,0.5588235294117647,2.282709343168925,7.995647055825977,34
1000403,1.735874804553674,5,44,0.6567164179104478,2.3925912224641217,10.085199632519219,67
1000404,1.7230913368258904,4,12,0.5714285714285714,2.294519908254462,7.00767825785861,21
1000405,1.819906910849512,4,12,0.46153846153846156,2.2814453723879735,6.949450964700454,26
1000406,2.4498293519557293,10,91,0.6893939393939394,3.1392232913496687,11.919151387248222,132
1000407,2.583053001658417,7,90,0.8411214953271028,3.4241744969855197,12.436568578749561,107
1000408,0.785235442391543,3,2,0.041666666666666664,0.8269021090582096,5.848656087620009,48
1000409,1.85454360995742,4,7,0.20588235294117646,2.0604259628985964,6.185311873374812,34
1000410,0.0,1,0,0.0,0.0,4.0,15
1000411,0.5916727785823274,2,1,0.14285714285714285,0.7345299214394703,3.4285714285714284,7
1000412,0.8112781244591328,2,3,0.375,1.186278124459133,4.35864687698318,8
1000413,2.570340863816482,8,128,0.4740740740740741,3.044414937890556,11.913686364662373,270
1000414,0.9798687566511528,2,5,0.4166666666666667,1.3965354233178195,5.2422896006998805,12
1000415,2.5471025968232306,8,44,0.6376811594202898,3.1847837562435206,10.037811317605524,69
1000416,0.94566030460064,2,1,0.09090909090909091,1.0365693955097308,3.910868182604897,11
1000417,0.2974722489192897,2,1,0.05263157894736842,0.3501038278666581,4.5493979946182765,19
1000418,1.218691253423701,4,45,0.4945054945054945,1.7131967479291956,9.749499187074218,91
1000419,0.1222915970693747,2,2,0.03278688524590164,0.15507848231527635,6.149415861547101,61
1000420,0.0,1,0,0.0,0.0,3.9068905956085187,14
1000421,2.565596230357602,7,23,0.7666666666666667,3.3322628970242687,8.75241348168348,30
1000422,2.2947307360080917,5,85,0.8947368421052632,3.189467578113355,12.47677105399798,95
1000423,1.7731044180263518,4,31,0.6326530612244898,2.4057574792508416,9.214459085346489,49
1000424,1.7136603192577384,5,16,0.5925925925925926,2.306252911850331,7.65615783883248,27
1000425,2.5073801024236357,6,11,0.8461538461538461,3.353533948577482,7.028962933029423,13
1000426,2.0234576517244154,5,16,0.5925925925925926,2.616050244317008,7.65615783883248,27
1000427,1.894273869771264,5,11,0.6470588235294118,2.5413326933006757,6.868111767081455,17
1000428,2.3282129458410017,6,13,0.65,2.9782129458410016,7.247323747584955,20
1000429,1.1056124005414156,3,9,0.34615384615384615,1.4517662466952617,6.400810099066208,26
1000430,2.4871848310324247,7,37,0.8043478260869565,3.2915326571193813,10.02241031933139,46
1000431,1.7222584585137226,4,43,0.7678571428571429,2.4901156013708654,10.311716275041238,56
1000432,2.4402239289418524,6,12,0.8,3.2402239289418526,7.2,15
1000433,2.403829906808289,6,62,0.9841269841269841,3.387956890935273,11.904761904761905,63
1000434,0.5032583347756457,2,1,0.1111111111111111,0.6143694458867568,3.691031216541514,9
1000435,0.4138168503036338,2,2,0.16666666666666666,0.5804835169703004,4.317179671164608,12
1000436,2.4929860534218053,8,126,0.8289473684210527,3.321933421842858,13.273380396503667,152
1000437,0.7706290693639406,2,3,0.09375,0.8643790693639406,5.517306068048309,32
1000438,0.7024665512903904,2,7,0.3333333333333333,1.0357998846237237,5.945908824849729,21
1000439,1.3611297797951358,4,11,0.3793103448275862,1.740440124622722,6.768124959460026,29
1000440,0.0,1,0,0.0,0.0,3.321928094887362,9
1000441,1.2326602568158207,3,16,0.8888888888888888,2.1215491457047095,8.023863080948994,18
1000442,1.951831864784806,4,25,0.8064516129032258,2.758283477688032,9.032258064516128,31
1000443,2.75,7,7,0.875,3.625,5.943609377704336,8
1000444,2.0275385576475053,6,50,0.8620689655172413,2.889607523164747,10.953887057432395,58
1000445,2.197159723424149,6,17,0.9444444444444444,3.1416041678685938,8.259859053918083,18
1000446,2.3819748435981163,6,63,0.8076923076923077,3.1896671512904238,11.39529596785861,78
1000447,1.3092966682370035,3,3,0.2727272727272727,1.5820239409642762,4.56267954637238,11
1000448,1.9196935353600664,5,29,0.43283582089552236,2.3525293562555887,8.722334817313918,67
1000449,1.7699806274477965,6,62,0.5636363636363636,2.33361699108416,10.623995718292893,110
1000450,2.4605833299127813,7,38,0.7916666666666666,3.252249996579448,10.059688470706414,48
1000451,0.0,1,0,0.0,0.0,4.0,15
1000452,1.6691803368667308,4,8,0.6153846153846154,2.2845649522513463,6.150342566400745,13
1000453,1.5538146570363986,5,23,0.71875,2.2725646570363986,8.670052392647342,32
1000454,0.3912435636292556,2,4,0.10256410256410256,0.49380766619335814,5.86776687385017,39
1000455,1.8990785309202285,6,23,0.25842696629213485,2.1575054972123633,8.169522997628354,89
1000456,2.355388542207534,6,7,0.5833333333333334,2.9387218755408675,5.8590295537233965,12
1000472,1.083661277767394,5,70,0.3211009174311927,1.4047621951985867,10.271278317271276,218
1000474,1.141036790093828,3,35,0.8536585365853658,1.994695326679194,9.995515222711848,41
1000475,1.3527241956246543,3,7,0.35,1.7027241956246542,5.9296285207513275,20
1000476,1.8498687225851784,5,7,0.4117647058823529,2.2616334284675315,5.886952943212675,17
1000477,2.05062137872523,6,89,0.5855263157894737,2.6361476945147038,11.506779408479797,152
1000478,0.1686609314966702,2,1,0.025,0.19366093149667019,5.491490804733536,40
1000479,1.481900724681564,3,28,0.9655172413793104,2.4474179660608746,9.644578067230537,29
1000480,2.1709505944546685,5,8,0.8,2.970950594454669,6.226976913547135,10
1000481,1.570950594454669,3,6,0.6,2.170950594454669,5.535090589819676,10
1000482,1.9253821085216345,7,22,0.7096774193548387,2.6350595278764732,8.548387096774194,31
1000483,2.2565647621309544,5,11,0.7333333333333333,2.9898980954642878,6.933333333333334,15
1000485,0.0,1,0,0.0,0.0,4.0,15
1000486,0.961236604722876,2,2,0.15384615384615385,1.11508275856903,4.393101833143389,13
1000487,2.473915669544526,8,26,0.7647058823529411,3.238621551897467,9.051675912255822,34
1000488,2.29248092556816,7,32,0.7111111111111111,3.0035920366792714,9.451428235919778,45
1000489,0.2974722489192897,2,1,0.05263157894736842,0.3501038278666581,4.5493979946182765,19
1000490,1.8716022614097976,6,8,0.5333333333333333,2.404935594743131,6.133333333333333,15
1000491,0.5032583347756457,2,1,0.1111111111111111,0.6143694458867568,3.691031216541514,9
1000492,1.3549246001005697,6,18,0.2465753424657534,1.6014999425663232,7.7405514557840345,73
1000493,1.494136104765568,9,66,0.4258064516129032,1.919942556378471,10.387573486248755,155
1000494,2.4022982498867216,8,62,0.5486725663716814,2.950970816258403,10.581909313971945,113
1000495,2.5004117395444165,8,78,0.5,3.0004117395444165,10.94193112333744,156
1000496,2.0833368489164656,7,13,0.41935483870967744,2.502691687626143,7.096774193548388,31
1000497,2.4421298771737145,7,23,0.359375,2.8015048771737145,8.186656245835556,64
1000499,2.0811856622239167,5,60,0.759493670886076,2.8406793331099927,11.123392470751183,79
1000500,1.9312458043806435,6,38,0.42696629213483145,2.358212096515475,9.26365554195358,89
1000501,1.9633753555517537,7,115,0.2680652680652681,2.2314406236170217,11.09327951090132,429
1000502,2.060558017731432,6,19,0.6551724137931034,2.715730431524536,8.121749951352031,29
1000503,1.5735841833916786,7,30,0.3488372093023256,1.9224213926940041,8.690481924633168,86
1000504,2.4917419897704,9,144,0.6428571428571429,3.134599132627543,12.836926242713703,224
1000505,1.9146502712964175,5,83,0.6859504132231405,2.600600684519558,11.684879478205199,121
1000506,2.5951499688911044,11,138,0.8263473053892215,3.421497274280326,13.500939005673786,167
1000507,2.3490683599222346,8,81,0.5664335664335665,2.915501926355801,11.231211191070475,143
1000508,2.5191394225205346,8,215,0.8206106870229007,3.339750109543435,14.6357418240169,262
1000509,1.5888022226841232,5,114,0.2961038961038961,1.8849061187880194,11.136717043108497,385
1000510,1.9473515715139775,5,114,0.890625,2.8379765715139778,13.25560152978459,128
1000511,1.9888069137585145,5,8,0.09411764705882353,2.082924560817338,7.031089672791707,85
1000512,2.1879081158328444,6,36,0.2608695652173913,2.4487776810502355,8.976056135173119,138
1000513,2.4904785416483435,7,98,0.8521739130434782,3.3426524546918217,12.702173495323242,115
1000514,2.379353844010973,10,107,0.6407185628742516,3.020072406885225,12.12871241821186,167
1000515,3.000932652931302,10,68,0.8607594936708861,3.8616921466021883,11.76358772086636,79
1000516,2.5836828234484503,10,29,0.5686274509803921,3.1523102744288423,8.941866224535046,51
1000517,2.199687794731328,5,10,0.7692307692307693,2.968918563962097,6.73608947748653,13
1000518,3.1051226523438884,16,164,0.780952380952381,3.8860750332962692,13.750909983697557,210
1000519,3.260863626555226,13,161,0.8429319371727748,4.103795563728001,13.978569634836894,191
1000520,3.233514400033288,12,83,0.8736842105263158,4.107198610559603,12.338140264509114,95
1000521,2.179221444644247,6,74,0.9487179487179487,3.1279393933621957,12.28429068875538,78
1000522,2.943418624021843,9,19,0.2,3.143418624021843,7.901955000865387,95
1000523,0.4824957270491888,5,30,0.14423076923076922,0.626726496279958,8.818997468438702,208
1000524,2.727073989037046,15,104,0.6081871345029239,3.33526112353997,11.942823435924426,171
1000525,1.807763576417194,4,9,0.5294117647058824,2.3371753411230762,6.377532355147065,17
1000526,2.971009916490152,18,187,0.6131147540983607,3.5841246705885124,13.320114159359948,305
1000527,2.484576324202877,10,126,0.7368421052631579,3.221418429466035,12.89824931079838,171
1000528,2.2473427961174397,8,77,0.6363636363636364,2.883706432481076,11.341206552375631,121
1000529,1.794497239979332,4,41,0.6507936507936508,2.445290890772983,9.904761904761905,63
1000530,3.36291792399882,17,81,0.6864406779661016,4.049358601964922,11.627701143205769,118
1000531,2.046439344671016,5,8,0.8,2.8464393446710163,6.226976913547135,10
1000532,1.867633890971212,5,5,0.45454545454545453,2.3221793455166666,5.2144909101398635,11
1000533,1.8578206480619992,5,10,0.1694915254237288,2.0273121734857282,6.9080584931692846,59
1000534,0.7642045065086203,2,18,0.2222222222222222,0.9864267287308425,7.7703413389776586,81
1000535,2.8045851693378,8,19,0.7916666666666666,3.5962518360044666,8.320242340013047,24
1000536,1.895232780736175,6,40,0.7843137254901961,2.6795465062263712,10.171372830408615,51
1000537,1.2088301752949475,3,20,0.8695652173913043,2.078395392686252,8.571886414391725,23
1000538,1.7864381951880892,6,68,0.918918918918919,2.705357114107008,11.95259802770831,74
1000539,3.2221910107927627,15,85,0.4358974358974359,3.658088446690199,10.933942340267992,195
1000540,2.283555566508036,6,31,0.5254237288135594,2.808979295321595,9.010511078046893,59
1000541,3.2952579727772675,16,154,0.15446339017051153,3.449721362947779,11.5017986982379,997
1000542,2.590908889037584,8,121,0.8962962962962963,3.4872051853338806,13.439929536000644,135
1000543,3.293906323259168,14,135,0.8940397350993378,4.187946058358506,13.72786270758189,151
1000544,1.2018036689585705,4,30,0.30303030303030304,1.5048339719888735,8.657145944251914,99
1000545,2.907441361413189,14,149,0.7680412371134021,3.675482598526591,13.450073699052146,194
1000546,2.901083427199988,12,133,0.8636363636363636,3.764719790836352,13.56005002801108,154
1000547,2.496011972942436,10,47,0.2017167381974249,2.697728711139861,9.45794901924186,233
1000548,0.7837769474847011,2,3,0.1,0.883776947484701,5.449615941425563,30
1000549,2.014113618113088,6,31,0.4305555555555556,2.4446691736686432,8.854887910620025,72
1000550,1.2987949406953987,3,3,0.375,1.6737949406953987,4.35864687698318,8
1000551,1.7824858951808389,6,16,0.5925925925925926,2.3750784877734317,7.65615783883248,27
1000552,2.842685513072501,13,50,0.5681818181818182,3.410867331254319,10.15512742583367,88
1000553,2.8535749356510585,9,58,0.8285714285714286,3.682146364222487,11.245251875665705,70
1000554,1.0842733642563702,6,17,0.21794871794871795,1.302222082205088,7.677681680472113,78
1000555,1.8703723567369095,4,22,0.3013698630136986,2.171742219750608,8.080795475818496,73
1000556,2.1564772348825647,5,7,0.2,2.356477234882565,6.203910001730774,35
1000558,0.0,1,0,0.0,0.0,4.087462841250339,16
1000559,2.583616975397233,7,25,0.8928571428571429,3.4764741182543757,9.195464026491475,28
1000560,2.791858352567484,8,16,0.7619047619047619,3.553763114472246,7.857093804265714,21
1000561,1.684183719779189,4,3,0.15,1.8341837197791888,5.051165036195575,20
1000562,1.467549308318595,4,9,0.3103448275862069,1.777894135904802,6.429718711487024,29
1000563,2.465960880102032,6,19,0.2111111111111111,2.6770719912131433,7.881662397573976,90
1000564,2.7202465430372413,10,146,0.8111111111111111,3.5313576541483522,13.583054217717361,180
1000565,1.8232337303467847,8,237,0.6440217391304348,2.4672554694772195,14.019357577898205,368
1000566,2.501651212248704,8,28,0.7777777777777778,3.2794289900264815,9.2612504277848,36
1000567,1.1250836204067427,4,34,0.12056737588652482,1.2456509962932676,9.126638314662678,282
1000569,1.3615419333359278,3,18,0.72,2.0815419333359277,8.084756315202677,25
1000570,2.06442941682904,9,95,0.753968253968254,2.8183976707972938,12.257931077592449,126
1000571,2.0433410285428444,6,48,0.6575342465753424,2.700875275118187,10.292381606042506,73
1000572,1.0,2,3,0.25,1.25,4.625549647676365,12
1000573,1.7028188308764023,4,23,0.575,2.2778188308764022,8.438144407273482,40
1000574,1.8617590426277613,4,36,0.45,2.311759042627761,9.192782504182706,80
1000575,1.7477323857202045,5,22,0.3333333333333333,2.0810657190535378,8.088118920610363,66
1000576,1.894264187516814,4,40,0.46511627906976744,2.3593804665865816,9.439661400894648,86
1000577,0.3912435636292556,2,4,0.10256410256410256,0.49380766619335814,5.86776687385017,39
1000578,0.9219280948873624,3,2,0.2,1.1219280948873624,4.151317942364757,10
1000579,0.9864267287308426,3,2,0.2222222222222222,1.208648950953065,4.060134338195665,9
1000580,0.8812908992306927,2,1,0.03333333333333333,0.914624232564026,5.119336187399771,30
1000581,1.0563280663676942,4,7,0.21212121212121213,1.2684492784889063,6.166621625757987,33
1000582,1.5837730791644518,3,33,0.9428571428571428,2.526630222021595,10.04442571708792,35
1000583,1.176546833642841,3,12,0.2553191489361702,1.4318659825790112,7.010910373245706,47
1000584,2.125770374524939,6,43,0.7678571428571429,2.893627517382082,10.311716275041238,56
1000585,1.1302781873214731,3,10,0.29411764705882354,1.4243958343802967,6.637895668987603,34
1000586,1.6200591310559316,5,58,0.32044198895027626,1.940501120006208,9.913607287334191,181
1000587,1.637279550120876,4,5,0.11904761904761904,1.756327169168495,6.072248654071395,42
1000588,0.8960663706068343,4,58,0.30526315789473685,1.201329528501571,9.890538680804557,190
1000589,2.2284930703645585,6,24,0.48,2.7084930703645584,8.395189506117813,50
1000590,2.250406990091023,6,45,0.5056179775280899,2.756024967619113,9.774250729305354,89
1000591,2.7777975733627387,12,63,0.6923076923076923,3.4701052656704308,11.039874079481098,91
1000592,1.0172684567358263,3,31,0.5961538461538461,1.6134223028896724,9.142642264014338,52
1000593,1.6186701010499709,5,25,0.2808988764044944,1.8995689774544653,8.315407336871719,89
1000595,0.9709505944546688,2,6,0.4,1.3709505944546687,5.6,15
1000597,0.3603918225443678,3,9,0.0989010989010989,0.4592929214454667,7.168749402260454,91
1000598,0.7425964704324965,3,42,0.23728813559322035,0.9798846060257169,9.249636278992323,177
1000599,1.0896702415364317,3,4,0.08163265306122448,1.1713028945976562,6.10457914404205,49
1000600,0.3372900666170139,2,2,0.125,0.4622900666170139,4.598395696406632,16
1000601,0.4889660441381973,3,8,0.1702127659574468,0.659178810095644,6.535594415737523,47
1000602,0.3372900666170139,2,2,0.125,0.4622900666170139,4.598395696406632,16
1000603,1.817674962694232,10,246,0.5010183299389002,2.318693292633132,13.422878188258696,491
1000604,2.12470525366087,7,175,0.7352941176470589,2.859999371307929,13.710327696201889,238
1000605,2.417000574577782,9,154,0.7230046948356808,3.1400052694134626,13.338583962484606,213
1000606,0.9957274520849256,2,9,0.34615384615384615,1.3418812982387718,6.400810099066208,26
1000607,2.8108016944107,13,125,0.7352941176470589,3.546095812057759,12.872155834654942,170
1000608,0.9681647320759548,2,45,0.5232558139534884,1.4914205460294432,9.814251139025389,86
1000609,1.4758598060264037,4,60,0.45454545454545453,1.9304052605718582,10.26222899709264,132
1000610,2.069635324389406,8,105,0.621301775147929,2.6909370995373347,12.01285867752503,169
1000611,2.1382185713098103,7,238,0.7579617834394905,2.896180354749301,14.589690529139421,314
1000612,1.8170587826653148,6,145,0.37662337662337664,2.1936821592886915,11.828577220135278,385
1000613,2.3187217656199137,8,35,0.3763440860215054,2.695065851641419,9.021369602309008,93
1000614,2.055421852392129,8,146,0.40331491712707185,2.458736769519201,11.933545510778567,362
1000615,1.4731864679927211,4,62,0.7380952380952381,2.2112817060879593,11.14013186519172,84
1000616,2.05432562640279,7,72,0.5625,2.61682562640279,10.955042586598834,128
1000617,2.914222634031894,8,77,0.8651685393258427,3.779391173357737,12.108400157199169,89
1000618,3.182057138146176,13,101,0.7952755905511811,3.977332728697357,12.566929133858267,127
1000619,2.011160027626542,7,86,0.6825396825396826,2.693699710166224,11.75873931425158,126
1000620,1.4913146570363984,4,10,0.625,2.1163146570363986,6.6421271170318015,16
1000621,0.266764987803026,2,1,0.045454545454545456,0.31221953325757146,4.729178408605059,22
1000622,2.3062922836505937,6,87,0.35080645161290325,2.6570987352634967,10.752421964688738,248
1000623,1.6014165547278645,5,39,0.12111801242236025,1.7225345671502248,9.344956267218965,322
1000624,1.922308975896326,6,148,0.5896414342629482,2.5119504101592742,12.68101469910943,251
1000625,2.7497309091236937,8,36,0.972972972972973,3.722703882096667,10.354019148145452,37
1000626,2.235926350629033,5,5,0.7142857142857143,2.9502120649147474,5.142857142857143,7
1000627,0.9910760598382222,2,1,0.1111111111111111,1.1021871709493334,3.691031216541514,9
1000628,2.7502961721035,10,27,0.8181818181818182,3.5684779902853183,9.24993243863698,33
1000629,2.739954989450712,13,145,0.7323232323232324,3.4722782217739443,13.22910224669935,198
1000630,0.5916727785823274,2,1,0.07142857142857142,0.6631013500108988,4.185954209580555,14
1000631,2.1556390622295667,5,5,0.625,2.7806390622295667,5.151128127343757,8
1000632,1.3787834934861756,3,4,0.5714285714285714,1.950212064914747,4.714285714285714,7
1000633,2.77425387620872,12,123,0.8092105263157895,3.5834644025245095,13.130142478555785,152
1000634,1.6943120518309562,7,185,0.4907161803713528,2.185028232202309,12.76387332204839,377
1000635,2.67720562706956,13,112,0.7,3.37720562706956,12.462558692794849,160
1000636,1.1400457981819088,3,4,0.12903225806451613,1.2690780562464248,5.64516129032258,31
1000637,2.4972454137261546,11,100,0.7194244604316546,3.2166698741578093,12.258263604675157,139
1000638,2.581241485259304,6,51,0.8095238095238095,3.3907652947831135,10.857142857142858,63
1000639,0.0,1,0,0.0,0.0,3.584962500721156,11
1000640,0.0,1,0,0.0,0.0,3.4594316186372973,10
1000641,0.6500224216483541,2,1,0.16666666666666666,0.8166890883150207,3.2752474090672052,6
1000642,1.985228136034252,5,10,0.7142857142857143,2.6995138503199665,6.69752673532889,14
1000643,0.9852281360342516,2,1,0.14285714285714285,1.1280852788913944,3.4285714285714284,7
1000644,0.7219280948873623,2,2,0.4,1.1219280948873624,3.618947501009618,5
1000645,2.229573958513622,5,9,0.75,2.979573958513622,6.475769506746912,12
1000646,0.874309554640566,4,6,0.24,1.114309554640566,5.828545250494954,25
1000647,2.168925284309784,8,49,0.6447368421052632,2.813662126415047,10.3072147050903,76
1000648,2.509824487180267,8,195,0.8986175115207373,3.4084419987010044,14.748810791742367,217
1000649,3.0998625053956435,11,28,0.7777777777777778,3.877640283173421,9.2612504277848,36
1000650,2.801358786427855,13,98,0.49246231155778897,3.293821097985644,11.408167278206498,199
1000651,1.5794160077843602,4,14,0.6086956521739131,2.188111659958273,7.375809240290556,23
1000652,1.825605199016944,4,5,0.3333333333333333,2.158938532350277,5.333333333333333,15
1000653,1.8423709931771088,4,4,0.5714285714285714,2.4137995646056805,4.714285714285714,7
1000654,2.644076633646338,9,42,0.7241379310344828,3.368214564680821,10.142488016141106,58
1000655,2.3655962303576024,7,20,0.6666666666666666,3.032262897024269,8.256993850644792,30
1000656,2.276089848533274,8,23,0.6388888888888888,2.914978737422163,8.537715238114112,36
1000657,1.8910611120726528,4,5,0.5555555555555556,2.4466166676282084,5.167443703158119,9
1000658,1.9507655125694128,7,177,0.6344086021505376,2.5851741147199503,13.286570092211129,279
1000659,3.1250562484249,13,46,0.8214285714285714,3.946484819853471,10.624192525800064,56
1000660,1.9219280948873625,4,4,0.8,2.7219280948873625,4.652932501298081,5
1000661,1.5487949406953987,4,5,0.625,2.173794940695399,5.151128127343757,8
