khipu_id,error_detectable,relative_impact,localization_score,containment_ratio,redundancy_proxy,robustness_proxy,redundancy_normalized,robustness_score,robustness_class
1000545,1.0,0.006989036805011755,0.0,1.0,11.411764705882351,0.0714285714285714,0.03577355707173151,0.41429756855720345,Medium
1000546,1.0,0.008125909473845457,1.0,0.02702702702702703,13.545454545454545,0.0444444444444444,0.042462239954402965,0.712936892435325,High
1000547,1.0,0.0028374384236453214,0.6,0.14285714285714285,23.3,0.0555555555555555,0.07304075235109718,0.6001637060257751,High
1000548,0.0,1.0,1.0,0.043478260869565216,29.0,0.0,0.09090909090909091,0.3181818181818182,Medium
1000549,0.0,1.0,1.0,0.047619047619047616,11.833333333333334,0.0,0.037095088819226754,0.30741901776384534,Medium
1000550,0.0,1.0,0.0,1.0,7.0,0.0,0.0219435736677116,0.00438871473354232,Low
1000551,0.0,1.0,0.1,0.5,30.0,0.0,0.09404388714733543,0.048808777429467085,Low
1000552,1.0,0.03806416530723225,1.0,0.05263157894736842,9.214285714285715,0.1904761904761904,0.028884908195253026,0.7248246006866697,High
1000553,0.0,1.0,1.0,0.06666666666666667,34.666666666666664,0.0,0.10867293625914315,0.32173458725182863,Medium
1000554,0.0,1.0,0.1,0.5,25.333333333333336,0.0,0.0794148380355277,0.04588296760710554,Low
1000555,0.0,1.0,1.0,0.058823529411764705,72.0,0.0,0.22570532915360503,0.345141065830721,Medium
1000556,0.0,1.0,0.8,0.1111111111111111,34.0,0.0,0.10658307210031348,0.2613166144200627,Low
1000558,0.0,1.0,1.0,0.0625,15.0,0.0,0.047021943573667714,0.3094043887147335,Medium
1000559,0.0,1.0,0.6,0.14285714285714285,12.0,0.0,0.03761755485893417,0.18752351097178682,Low
1000560,0.0,1.0,0.2,0.3333333333333333,15.0,0.0,0.047021943573667714,0.06940438871473353,Low
1000561,0.0,1.0,0.0,1.0,19.0,0.0,0.05956112852664577,0.011912225705329155,Low
1000562,0.0,1.0,1.0,0.06666666666666667,18.666666666666668,0.0,0.05851619644723093,0.31170323928944615,Medium
1000563,0.0,1.0,1.0,0.05263157894736842,82.0,0.0,0.25705329153605017,0.35141065830721,Medium
1000564,1.0,0.004824561403508778,1.0,0.022727272727272728,7.038461538461538,0.0784313725490196,0.022064142753797925,0.7122559658056615,High
1000565,0.0,1.0,1.0,0.007936507936507936,10.194444444444445,0.0,0.031957506095437134,0.3063915012190874,Medium
1000566,0.0,1.0,1.0,0.07142857142857142,9.142857142857142,0.0,0.028660994178235557,0.3057321988356471,Medium
1000567,1.0,0.0,1.0,0.005208333333333333,17.724137931034484,0.1666666666666666,0.05556156091233381,0.7277789788491333,High
1000569,0.0,1.0,1.0,0.07142857142857142,16.0,0.0,0.050156739811912224,0.3100313479623824,Medium
1000570,1.0,0.005212858384013901,1.0,0.01694915254237288,12.931034482758623,0.2777777777777778,0.04053615825316183,0.7358850094284101,High
1000571,0.0,1.0,1.0,0.029411764705882353,36.66666666666666,0.0,0.11494252873563215,0.3229885057471264,Medium
1000572,0.0,1.0,0.0,1.0,11.0,0.0,0.034482758620689655,0.006896551724137931,Low
1000573,1.0,0.0,1.0,0.08333333333333333,6.882352941176471,0.4166666666666667,0.021574774110271068,0.7459816214887208,High
1000574,1.0,0.0,1.0,0.05263157894736842,21.578947368421055,0.1428571428571428,0.06764560303580268,0.7278148348928747,High
1000575,1.0,0.0,1.0,0.02857142857142857,19.799999999999997,0.6666666666666666,0.06206896551724137,0.7790804597701149,High
1000576,1.0,0.006578947368421052,1.0,0.037037037037037035,19.11111111111111,0.6,0.05990943921978405,0.7719818878439568,High
1000577,0.0,1.0,1.0,0.037037037037037035,22.666666666666668,0.0,0.07105538140020899,0.3142110762800418,Medium
1000578,0.0,0.0,0.8,0.1111111111111111,9.0,0.0,0.02821316614420063,0.2456426332288401,Low
1000579,0.0,1.0,0.7,0.125,7.0,0.0,0.0219435736677116,0.21438871473354232,Low
1000580,0.0,1.0,1.0,0.047619047619047616,5.8,0.0,0.01818181818181818,0.30363636363636365,Medium
1000581,0.0,1.0,1.0,0.04,32.0,0.0,0.10031347962382445,0.3200626959247649,Medium
1000582,0.0,1.0,1.0,0.07692307692307693,34.0,0.0,0.10658307210031348,0.3213166144200627,Medium
1000583,0.0,1.0,1.0,0.030303030303030304,11.75,0.0,0.03683385579937304,0.3073667711598746,Medium
1000584,0.0,1.0,0.3,0.25,27.0,0.0,0.08463949843260188,0.10692789968652038,Low
1000585,1.0,0.014925373134328358,0.0,1.0,12.375,0.6666666666666666,0.03879310344827586,0.47442528735632183,Medium
1000586,1.0,0.001913509376195946,1.0,0.010526315789473684,41.53846153846155,0.2,0.1302146129732337,0.7460429225946467,High
1000587,1.0,0.0,1.0,0.09090909090909091,8.2,0.4285714285714285,0.025705329153605013,0.7479982086878638,High
1000588,0.0,1.0,1.0,0.006578947368421052,189.0,0.0,0.5924764890282131,0.41849529780564265,Medium
1000589,1.0,0.0,1.0,0.07692307692307693,5.157894736842105,0.3333333333333333,0.01616894901831381,0.736567123136996,High
1000590,1.0,0.0,1.0,0.07142857142857142,20.454545454545453,0.5,0.06412083214591051,0.762824166429182,High
1000591,1.0,0.0,0.9,0.1,16.235294117647058,0.2727272727272727,0.050894338926793285,0.707451595058086,High
1000592,1.0,0.0034965034965034965,1.0,0.027777777777777776,7.6499999999999995,0.1111111111111111,0.02398119122257053,0.7159073493556252,High
1000593,0.0,1.0,1.0,0.025,100.0,0.0,0.31347962382445144,0.36269592476489027,Medium
1000595,0.0,1.0,0.0,1.0,10.5,0.0,0.032915360501567396,0.0065830721003134795,Low
1000597,0.0,1.0,0.2,0.3333333333333333,54.0,0.0,0.16927899686520376,0.09385579937304075,Low
1000598,1.0,0.003843056877241783,0.0,1.0,14.666666666666666,0.088235294117647,0.04597701149425287,0.41801893171061527,Medium
1000599,1.0,0.01821103374397432,0.0,1.0,18.0,0.2,0.05642633228840126,0.4312852664576803,Medium
1000600,0.0,1.0,0.0,1.0,10.0,0.0,0.03134796238244514,0.006269592476489028,Low
1000601,1.0,8.561643835616447e-05,0.0,1.0,6.714285714285714,0.0555555555555555,0.02104791759964174,0.4097651390754839,Medium
1000602,0.0,1.0,0.0,1.0,7.5,0.0,0.023510971786833857,0.004702194357366771,Low
1000603,1.0,0.003605122082543255,0.0,1.0,12.894736842105264,0.0942028985507246,0.04042237254578453,0.4175047643642294,Medium
1000604,0.0,1.0,0.0,1.0,237.0,0.0,0.7429467084639498,0.14858934169278998,Low
1000605,0.0,1.0,1.0,0.015384615384615385,142.0,0.0,0.445141065830721,0.3890282131661442,Medium
1000606,1.0,0.0,0.0,1.0,15.0,1.0,0.047021943573667714,0.5094043887147336,Medium
1000607,1.0,0.003360296376278732,1.0,0.03225806451612903,14.914285714285718,0.1052631578947368,0.04675324675324676,0.719876965140123,High
1000608,0.0,1.0,1.0,0.019230769230769232,29.333333333333332,0.0,0.09195402298850575,0.31839080459770114,Medium
1000609,1.0,0.004373724330403632,1.0,0.0136986301369863,26.2,0.3333333333333333,0.08213166144200627,0.7497596656217346,High
1000610,0.0,1.0,1.0,0.012658227848101266,18.77777777777778,0.0,0.05886450714036921,0.31177290142807385,Medium
1000611,1.0,0.0007339433217829939,1.0,0.012195121951219513,29.11764705882353,0.0454545454545454,0.09127789046653144,0.7228010326387607,High
1000612,1.0,0.0005566652477160362,1.0,0.005555555555555556,7.470588235294118,0.009009009009009,0.023418771897473722,0.7055846552803956,High
1000613,1.0,0.001421739692387232,0.3,0.25,7.215686274509804,0.64,0.022619706189685906,0.5585239412379372,Medium
1000614,1.0,0.0,1.0,0.00510204081632653,8.418604651162791,0.4393939393939394,0.02639061019173289,0.7492175159777404,High
1000615,0.0,1.0,1.0,0.03125,34.8,0.0,0.10909090909090909,0.3218181818181818,Medium
1000616,0.0,1.0,1.0,0.018518518518518517,24.8,0.0,0.07774294670846395,0.3155485893416928,Medium
1000617,0.0,1.0,1.0,0.05,94.0,0.0,0.2946708463949843,0.35893416927899685,Medium
1000618,0.0,1.0,1.0,0.03571428571428571,14.777777777777777,0.0,0.046325322187391146,0.3092650644374782,Medium
1000619,0.0,1.0,1.0,0.02127659574468085,19.230769230769234,0.0,0.06028454304316374,0.3120569086086327,Medium
1000620,1.0,0.0,0.9,0.1,5.0,0.2,0.01567398119122257,0.6931347962382446,High
1000621,1.0,0.005185825410544511,0.0,1.0,6.999999999999999,0.125,0.021943573667711595,0.41688871473354233,Medium
1000622,1.0,0.004446162768219607,1.0,0.01020408163265306,11.35632183908046,0.073170731707317,0.035599754981443445,0.7144370241670204,High
1000623,1.0,0.0005994590247825141,1.0,0.006944444444444444,40.25,0.0454545454545454,0.12617554858934169,0.7297805642633228,High
1000624,1.0,0.003616352201257866,1.0,0.012987012987012988,13.736263736263739,0.1166666666666666,0.0430603878879741,0.7202787442442615,High
1000625,0.0,1.0,0.0,1.0,36.0,0.0,0.11285266457680251,0.022570532915360503,Low
1000626,0.0,1.0,0.0,1.0,4.0,0.0,0.012539184952978056,0.0025078369905956114,Low
1000627,0.0,1.0,0.0,1.0,8.0,0.0,0.025078369905956112,0.005015673981191223,Low
1000628,1.0,0.0,0.1,0.5,12.0,0.2857142857142857,0.03761755485893417,0.46609493954321546,Medium
1000629,1.0,0.028340080971659954,0.5,0.16666666666666666,14.121951219512194,0.1333333333333333,0.044269439559599354,0.5721872212452532,Medium
1000630,0.0,1.0,0.0,1.0,13.0,0.0,0.04075235109717868,0.008150470219435737,Low
1000631,0.0,1.0,0.0,1.0,3.0,0.0,0.009404388714733543,0.0018808777429467087,Low
1000632,0.0,1.0,0.0,1.0,6.0,0.0,0.018808777429467086,0.0037617554858934174,Low
1000633,1.0,0.00015772870662460583,1.0,0.07692307692307693,15.833333333333332,0.25,0.0496342737722048,0.734926854754441,High
1000634,1.0,0.0005691519635742744,1.0,0.08333333333333333,9.29192546583851,0.3018867924528302,0.029128292996358964,0.7360143378445547,High
1000635,1.0,0.0,0.0,1.0,13.263157894736842,0.7,0.041577297475664084,0.4783154594951328,Medium
1000636,0.0,1.0,0.0,1.0,30.0,0.0,0.09404388714733543,0.018808777429467086,Low
1000637,1.0,0.011111111111111112,0.0,1.0,15.600000000000001,0.625,0.04890282131661442,0.47228056426332293,Medium
1000638,0.0,1.0,0.0,1.0,10.909090909090908,0.0,0.0341977771444856,0.006839555428897121,Low
1000639,0.0,1.0,0.0,1.0,10.0,0.0,0.03134796238244514,0.006269592476489028,Low
1000640,0.0,1.0,0.0,1.0,9.0,0.0,0.02821316614420063,0.005642633228840126,Low
1000641,0.0,1.0,0.0,1.0,5.0,0.0,0.01567398119122257,0.003134796238244514,Low
1000642,0.0,1.0,0.0,1.0,6.5,0.0,0.02037617554858934,0.0040752351097178684,Low
1000643,0.0,1.0,0.0,1.0,3.0,0.0,0.009404388714733543,0.0018808777429467087,Low
1000644,1.0,0.025,0.0,1.0,4.0,1.0,0.012539184952978056,0.5025078369905956,Medium
1000645,0.0,1.0,0.0,1.0,4.4,0.0,0.013793103448275864,0.002758620689655173,Low
1000646,1.0,0.012500000000000011,0.0,1.0,6.0,0.3333333333333333,0.018808777429467086,0.43709508881922676,Medium
1000647,1.0,0.006626506024096394,0.0,1.0,8.705882352941176,0.3333333333333333,0.027291167250599296,0.4387915667834532,Medium
1000648,0.0,1.0,1.0,0.02702702702702703,216.0,0.0,0.677115987460815,0.43542319749216296,Medium
1000649,0.0,1.0,0.7,0.125,32.0,0.0,0.10031347962382445,0.2300626959247649,Low
1000650,1.0,5.139978754754485e-06,1.0,0.013333333333333334,24.75,0.5,0.07758620689655173,0.7655172413793103,High
1000651,0.0,1.0,1.0,0.07142857142857142,22.0,0.0,0.06896551724137931,0.3137931034482758,Medium
1000652,0.0,1.0,0.5,0.16666666666666666,14.0,0.0,0.0438871473354232,0.15877742946708465,Low
1000653,0.0,1.0,0.2,0.3333333333333333,6.0,0.0,0.018808777429467086,0.06376175548589341,Low
1000654,0.0,1.0,1.0,0.043478260869565216,57.0,0.0,0.1786833855799373,0.3357366771159874,Medium
1000655,0.0,1.0,0.4,0.2,29.0,0.0,0.09090909090909091,0.13818181818181818,Low
1000656,0.0,1.0,1.0,0.05555555555555555,35.0,0.0,0.109717868338558,0.3219435736677116,Medium
1000657,0.0,1.0,0.2,0.3333333333333333,8.0,0.0,0.025078369905956112,0.06501567398119122,Low
1000658,1.0,0.0,1.0,0.006211180124223602,10.461538461538462,0.4615384615384615,0.03279479141548107,0.7527128044369422,High
1000659,1.0,0.0,0.8,0.1111111111111111,28.0,1.0,0.0877742946708464,0.7575548589341693,High
1000660,0.0,1.0,0.1,0.5,4.0,0.0,0.012539184952978056,0.03250783699059561,Low
1000661,0.0,1.0,0.1,0.5,5.0,0.0,0.01567398119122257,0.033134796238244515,Low
