cord_id,khipu_id,numeric_value,confidence,method
3034399,1000380,0,0.0,ascher_decimal
3034216,1000380,7.0,1.0,ascher_decimal
3034333,1000380,4.0,1.0,ascher_decimal
3034345,1000380,1,1.0,ascher_decimal
3034360,1000380,1,1.0,ascher_decimal
3034376,1000380,1,1.0,ascher_decimal
3034389,1000380,2.0,1.0,ascher_decimal
3034217,1000380,4.0,1.0,ascher_decimal
3034334,1000380,1,1.0,ascher_decimal
3034361,1000380,1,1.0,ascher_decimal
3034218,1000380,12.0,1.0,ascher_decimal
3034219,1000380,9.0,1.0,ascher_decimal
3034220,1000380,2.0,1.0,ascher_decimal
3034221,1000380,12,1.0,ascher_decimal
3034222,1000380,5.0,1.0,ascher_decimal
3034223,1000380,0,0.0,ascher_decimal
3034224,1000380,1115.0,1.0,ascher_decimal
3034225,1000380,1222226.0,1.0,ascher_decimal
3034226,1000380,4.0,1.0,ascher_decimal
3034227,1000380,2,1.0,ascher_decimal
3034228,1000380,5.0,1.0,ascher_decimal
3034229,1000380,0,0.0,ascher_decimal
3034230,1000380,4.0,1.0,ascher_decimal
3034231,1000380,7.0,1.0,ascher_decimal
3034232,1000380,1,1.0,ascher_decimal
3034233,1000380,6.0,1.0,ascher_decimal
3034234,1000380,11,1.0,ascher_decimal
3034235,1000380,24.0,1.0,ascher_decimal
3034236,1000380,11,1.0,ascher_decimal
3034237,1000380,5.0,1.0,ascher_decimal
3034238,1000380,5.0,1.0,ascher_decimal
3034239,1000380,1,1.0,ascher_decimal
3034240,1000380,32.0,1.0,ascher_decimal
3034241,1000380,2,1.0,ascher_decimal
3034242,1000380,3.0,1.0,ascher_decimal
3034243,1000380,2.0,1.0,ascher_decimal
3034244,1000380,3.0,1.0,ascher_decimal
3034245,1000380,5.0,1.0,ascher_decimal
3034246,1000380,1,1.0,ascher_decimal
3034247,1000380,4.0,1.0,ascher_decimal
3034248,1000380,2.0,1.0,ascher_decimal
3034249,1000380,6.0,1.0,ascher_decimal
3034250,1000380,6.0,1.0,ascher_decimal
3034251,1000380,5.0,1.0,ascher_decimal
3034252,1000380,0,0.0,ascher_decimal
3034253,1000380,7.0,1.0,ascher_decimal
3034254,1000380,5.0,1.0,ascher_decimal
3034255,1000380,2.0,1.0,ascher_decimal
3034256,1000380,0,0.0,ascher_decimal
3034257,1000380,1,1.0,ascher_decimal
3034258,1000380,5.0,1.0,ascher_decimal
3034259,1000380,4.0,1.0,ascher_decimal
3034260,1000380,1,1.0,ascher_decimal
3034261,1000380,16.0,1.0,ascher_decimal
3034262,1000380,0,0.0,ascher_decimal
3034263,1000380,5.0,1.0,ascher_decimal
3034264,1000380,1,1.0,ascher_decimal
3034265,1000380,1,1.0,ascher_decimal
3034266,1000380,1,1.0,ascher_decimal
3034267,1000380,1,1.0,ascher_decimal
3034268,1000380,4.0,1.0,ascher_decimal
3034269,1000380,6.0,1.0,ascher_decimal
3034270,1000380,1,1.0,ascher_decimal
3034271,1000380,3.0,1.0,ascher_decimal
3034272,1000380,11111119.0,1.0,ascher_decimal
3034273,1000380,0,0.0,ascher_decimal
3034274,1000380,5.0,1.0,ascher_decimal
3034275,1000380,11111,1.0,ascher_decimal
3034276,1000380,8.0,1.0,ascher_decimal
3034277,1000380,4.0,1.0,ascher_decimal
3034278,1000380,3.0,1.0,ascher_decimal
3034279,1000380,5.0,1.0,ascher_decimal
3034280,1000380,6.0,1.0,ascher_decimal
3034281,1000380,2.0,1.0,ascher_decimal
3034282,1000380,2,1.0,ascher_decimal
3034283,1000380,111113.0,1.0,ascher_decimal
3034284,1000380,4.0,1.0,ascher_decimal
3034285,1000380,0,0.0,ascher_decimal
3034286,1000380,1,1.0,ascher_decimal
3034287,1000380,2.0,1.0,ascher_decimal
3034288,1000380,11111,1.0,ascher_decimal
3034289,1000380,2.0,1.0,ascher_decimal
3034290,1000380,0,0.0,ascher_decimal
3034291,1000380,3.0,1.0,ascher_decimal
3034292,1000380,7.0,1.0,ascher_decimal
3034293,1000380,3.0,1.0,ascher_decimal
3034294,1000380,2.0,1.0,ascher_decimal
3034295,1000380,5.0,1.0,ascher_decimal
3034296,1000380,2.0,1.0,ascher_decimal
3034297,1000380,12223.0,1.0,ascher_decimal
3034298,1000380,11111111,1.0,ascher_decimal
3034299,1000380,111,1.0,ascher_decimal
3034300,1000380,11116.0,1.0,ascher_decimal
3034402,1000381,4.0,1.0,ascher_decimal
3034403,1000381,4.0,1.0,ascher_decimal
3034404,1000381,5.0,1.0,ascher_decimal
3034405,1000381,5.0,1.0,ascher_decimal
3034406,1000381,5.0,1.0,ascher_decimal
3034407,1000381,3.0,1.0,ascher_decimal
3034408,1000381,5.0,1.0,ascher_decimal
3034409,1000381,4.0,1.0,ascher_decimal
3034410,1000381,5.0,1.0,ascher_decimal
3034411,1000381,5.0,1.0,ascher_decimal
3034412,1000381,6.0,1.0,ascher_decimal
3034413,1000381,5.0,1.0,ascher_decimal
3034414,1000381,5.0,1.0,ascher_decimal
3034415,1000381,4.0,1.0,ascher_decimal
3034416,1000381,3.0,1.0,ascher_decimal
3034417,1000381,4.0,1.0,ascher_decimal
3034418,1000381,4.0,1.0,ascher_decimal
3034419,1000381,4.0,1.0,ascher_decimal
3034420,1000381,3.0,1.0,ascher_decimal
3034421,1000381,4.0,1.0,ascher_decimal
3034422,1000381,3.0,1.0,ascher_decimal
3034423,1000381,3.0,1.0,ascher_decimal
3034424,1000381,5.0,1.0,ascher_decimal
3034425,1000381,3.0,1.0,ascher_decimal
3034426,1000381,4.0,1.0,ascher_decimal
3034427,1000381,5.0,1.0,ascher_decimal
3034428,1000381,4.0,1.0,ascher_decimal
3034429,1000381,4.0,1.0,ascher_decimal
3034430,1000381,4.0,1.0,ascher_decimal
3034431,1000381,5.0,1.0,ascher_decimal
3034432,1000381,3.0,1.0,ascher_decimal
3034433,1000381,5.0,1.0,ascher_decimal
3034434,1000381,4.0,1.0,ascher_decimal
3034435,1000381,4.0,1.0,ascher_decimal
3034436,1000381,4.0,1.0,ascher_decimal
3034437,1000381,5.0,1.0,ascher_decimal
3034438,1000381,4.0,1.0,ascher_decimal
3034439,1000381,3.0,1.0,ascher_decimal
3034440,1000381,4.0,1.0,ascher_decimal
3034441,1000381,4.0,1.0,ascher_decimal
3034442,1000381,5.0,1.0,ascher_decimal
3034443,1000381,5.0,1.0,ascher_decimal
3034444,1000381,6.0,1.0,ascher_decimal
3034445,1000381,5.0,1.0,ascher_decimal
3034446,1000381,9.0,1.0,ascher_decimal
3034447,1000381,7.0,1.0,ascher_decimal
3034448,1000381,5.0,1.0,ascher_decimal
3034449,1000381,7.0,1.0,ascher_decimal
3034450,1000381,5.0,1.0,ascher_decimal
3034451,1000381,5.0,1.0,ascher_decimal
3034452,1000381,5.0,1.0,ascher_decimal
3034453,1000381,4.0,1.0,ascher_decimal
3034454,1000381,3.0,1.0,ascher_decimal
3034455,1000381,5.0,1.0,ascher_decimal
3034456,1000381,6.0,1.0,ascher_decimal
3034457,1000381,4.0,1.0,ascher_decimal
3034458,1000381,15.0,1.0,ascher_decimal
3034459,1000381,5.0,1.0,ascher_decimal
3034460,1000381,4.0,1.0,ascher_decimal
3034461,1000381,0,0.0,ascher_decimal
3034462,1000381,0,0.0,ascher_decimal
3034463,1000381,5.0,1.0,ascher_decimal
3034464,1000381,0,0.0,ascher_decimal
3034465,1000381,4.0,1.0,ascher_decimal
3034466,1000381,5.0,1.0,ascher_decimal
3034467,1000381,4.0,1.0,ascher_decimal
3034468,1000381,5.0,1.0,ascher_decimal
3034469,1000381,5.0,1.0,ascher_decimal
3034470,1000381,4.0,1.0,ascher_decimal
3034471,1000381,3.0,1.0,ascher_decimal
3034472,1000381,4.0,1.0,ascher_decimal
3034473,1000381,4.0,1.0,ascher_decimal
3034474,1000381,4.0,1.0,ascher_decimal
3034475,1000381,4.0,1.0,ascher_decimal
3034476,1000381,4.0,1.0,ascher_decimal
3034477,1000381,3.0,1.0,ascher_decimal
3034478,1000381,4.0,1.0,ascher_decimal
3034479,1000381,4.0,1.0,ascher_decimal
3034480,1000381,3.0,1.0,ascher_decimal
3034481,1000381,3.0,1.0,ascher_decimal
3034482,1000381,3.0,1.0,ascher_decimal
3034483,1000381,4.0,1.0,ascher_decimal
3034484,1000381,4.0,1.0,ascher_decimal
3034485,1000381,4.0,1.0,ascher_decimal
3034486,1000381,3.0,1.0,ascher_decimal
3034487,1000381,1,1.0,ascher_decimal
3034488,1000381,4.0,1.0,ascher_decimal
3034489,1000381,3.0,1.0,ascher_decimal
3034490,1000381,0,0.0,ascher_decimal
3034491,1000382,5.0,1.0,ascher_decimal
3034492,1000382,4.0,1.0,ascher_decimal
3034493,1000382,4.0,1.0,ascher_decimal
3034494,1000382,6.0,1.0,ascher_decimal
3034495,1000382,5.0,1.0,ascher_decimal
3034496,1000382,5.0,1.0,ascher_decimal
3034497,1000382,5.0,1.0,ascher_decimal
3034498,1000382,5.0,1.0,ascher_decimal
3034499,1000382,5.0,1.0,ascher_decimal
3034500,1000382,6.0,1.0,ascher_decimal
3034501,1000382,4.0,1.0,ascher_decimal
3034502,1000382,6.0,1.0,ascher_decimal
3034503,1000382,6.0,1.0,ascher_decimal
3034504,1000382,6.0,1.0,ascher_decimal
3034505,1000382,4.0,1.0,ascher_decimal
3034506,1000382,4.0,1.0,ascher_decimal
3034507,1000382,4.0,1.0,ascher_decimal
3034508,1000382,4.0,1.0,ascher_decimal
3034509,1000382,4.0,1.0,ascher_decimal
3034510,1000382,4.0,1.0,ascher_decimal
3034511,1000382,4.0,1.0,ascher_decimal
3034512,1000382,5.0,1.0,ascher_decimal
3034513,1000382,5.0,1.0,ascher_decimal
3034514,1000382,4.0,1.0,ascher_decimal
3034515,1000382,5.0,1.0,ascher_decimal
3034516,1000382,4.0,1.0,ascher_decimal
3034517,1000382,5.0,1.0,ascher_decimal
3034518,1000382,6.0,1.0,ascher_decimal
3034519,1000382,5.0,1.0,ascher_decimal
3034520,1000382,6.0,1.0,ascher_decimal
3034521,1000382,5.0,1.0,ascher_decimal
3034522,1000382,5.0,1.0,ascher_decimal
3034523,1000382,4.0,1.0,ascher_decimal
3034524,1000382,5.0,1.0,ascher_decimal
3034525,1000382,5.0,1.0,ascher_decimal
3034526,1000382,5.0,1.0,ascher_decimal
3034527,1000382,5.0,1.0,ascher_decimal
3034528,1000382,5.0,1.0,ascher_decimal
3034529,1000382,5.0,1.0,ascher_decimal
3034530,1000382,5.0,1.0,ascher_decimal
3034531,1000382,4.0,1.0,ascher_decimal
3034532,1000382,3.0,1.0,ascher_decimal
3034533,1000382,3.0,1.0,ascher_decimal
3034534,1000382,4.0,1.0,ascher_decimal
3034535,1000382,4.0,1.0,ascher_decimal
3034536,1000382,7.0,1.0,ascher_decimal
3034537,1000382,1,1.0,ascher_decimal
3034538,1000382,6.0,1.0,ascher_decimal
3034539,1000382,5.0,1.0,ascher_decimal
3034540,1000382,5.0,1.0,ascher_decimal
3034541,1000382,5.0,1.0,ascher_decimal
3034542,1000382,5.0,1.0,ascher_decimal
3034543,1000382,4.0,1.0,ascher_decimal
3034544,1000382,5.0,1.0,ascher_decimal
3034545,1000382,6.0,1.0,ascher_decimal
3034546,1000382,4.0,1.0,ascher_decimal
3034547,1000382,4.0,1.0,ascher_decimal
3034548,1000382,4.0,1.0,ascher_decimal
3034549,1000382,5.0,1.0,ascher_decimal
3034550,1000382,5.0,1.0,ascher_decimal
3034551,1000382,6.0,1.0,ascher_decimal
3034552,1000382,5.0,1.0,ascher_decimal
3034553,1000382,5.0,1.0,ascher_decimal
3034554,1000382,5.0,1.0,ascher_decimal
3034555,1000382,4.0,1.0,ascher_decimal
3034556,1000382,5.0,1.0,ascher_decimal
3034557,1000382,5.0,1.0,ascher_decimal
3034558,1000382,6.0,1.0,ascher_decimal
3034559,1000382,5.0,1.0,ascher_decimal
3034560,1000382,5.0,1.0,ascher_decimal
3034561,1000382,4.0,1.0,ascher_decimal
3034562,1000382,6.0,1.0,ascher_decimal
3034563,1000382,4.0,1.0,ascher_decimal
3034564,1000382,5.0,1.0,ascher_decimal
3034565,1000382,5.0,1.0,ascher_decimal
3034566,1000382,4.0,1.0,ascher_decimal
3034567,1000383,6.0,1.0,ascher_decimal
3034568,1000383,5.0,1.0,ascher_decimal
3034569,1000383,7.0,1.0,ascher_decimal
3034570,1000383,6.0,1.0,ascher_decimal
3034571,1000383,8.0,1.0,ascher_decimal
3034572,1000383,6.0,1.0,ascher_decimal
3034573,1000383,4.0,1.0,ascher_decimal
3034574,1000383,7.0,1.0,ascher_decimal
3034575,1000383,4.0,1.0,ascher_decimal
3034576,1000383,5.0,1.0,ascher_decimal
3034577,1000383,7.0,1.0,ascher_decimal
3034578,1000383,0,0.0,ascher_decimal
3034579,1000383,7.0,1.0,ascher_decimal
3034580,1000383,7.0,1.0,ascher_decimal
3034581,1000383,7.0,1.0,ascher_decimal
3034582,1000383,5.0,1.0,ascher_decimal
3034583,1000383,4.0,1.0,ascher_decimal
3034584,1000383,6.0,1.0,ascher_decimal
3034585,1000383,7.0,1.0,ascher_decimal
3034586,1000383,7.0,1.0,ascher_decimal
3034587,1000383,5.0,1.0,ascher_decimal
3034588,1000383,7.0,1.0,ascher_decimal
3034589,1000383,4.0,1.0,ascher_decimal
3034590,1000383,4.0,1.0,ascher_decimal
3034591,1000383,7.0,1.0,ascher_decimal
3034592,1000383,5.0,1.0,ascher_decimal
3034593,1000383,8.0,1.0,ascher_decimal
3034594,1000383,6.0,1.0,ascher_decimal
3034595,1000383,3.0,1.0,ascher_decimal
3034596,1000383,4.0,1.0,ascher_decimal
3034597,1000383,4.0,1.0,ascher_decimal
3034598,1000383,5.0,1.0,ascher_decimal
3034599,1000383,4.0,1.0,ascher_decimal
3034600,1000383,4.0,1.0,ascher_decimal
3034601,1000383,5.0,1.0,ascher_decimal
3034602,1000383,5.0,1.0,ascher_decimal
3034603,1000383,6.0,1.0,ascher_decimal
3034604,1000383,6.0,1.0,ascher_decimal
3034605,1000383,6.0,1.0,ascher_decimal
3034606,1000383,4.0,1.0,ascher_decimal
3034607,1000383,5.0,1.0,ascher_decimal
3034608,1000383,4.0,1.0,ascher_decimal
3034609,1000383,7.0,1.0,ascher_decimal
3034610,1000383,6.0,1.0,ascher_decimal
3034611,1000383,7.0,1.0,ascher_decimal
3034612,1000383,6.0,1.0,ascher_decimal
3034613,1000383,6.0,1.0,ascher_decimal
3034614,1000383,5.0,1.0,ascher_decimal
3034615,1000383,5.0,1.0,ascher_decimal
3034616,1000383,5.0,1.0,ascher_decimal
3034617,1000383,5.0,1.0,ascher_decimal
3034618,1000383,5.0,1.0,ascher_decimal
3034619,1000383,5.0,1.0,ascher_decimal
3034620,1000383,5.0,1.0,ascher_decimal
3034621,1000383,4.0,1.0,ascher_decimal
3034622,1000383,5.0,1.0,ascher_decimal
3034623,1000383,4.0,1.0,ascher_decimal
3034624,1000383,5.0,1.0,ascher_decimal
3034625,1000383,4.0,1.0,ascher_decimal
3034626,1000383,6.0,1.0,ascher_decimal
3034627,1000383,6.0,1.0,ascher_decimal
3034628,1000383,4.0,1.0,ascher_decimal
3034629,1000383,4.0,1.0,ascher_decimal
3034630,1000383,5.0,1.0,ascher_decimal
3034631,1000383,5.0,1.0,ascher_decimal
3034632,1000383,6.0,1.0,ascher_decimal
3034633,1000383,5.0,1.0,ascher_decimal
3034634,1000383,5.0,1.0,ascher_decimal
3034635,1000383,5.0,1.0,ascher_decimal
3034636,1000383,5.0,1.0,ascher_decimal
3034637,1000383,7.0,1.0,ascher_decimal
3034638,1000383,7.0,1.0,ascher_decimal
3034639,1000383,5.0,1.0,ascher_decimal
3034640,1000383,7.0,1.0,ascher_decimal
3034641,1000383,4.0,1.0,ascher_decimal
3034642,1000383,5.0,1.0,ascher_decimal
3034643,1000383,5.0,1.0,ascher_decimal
3034644,1000383,5.0,1.0,ascher_decimal
3034645,1000383,5.0,1.0,ascher_decimal
3034646,1000383,6.0,1.0,ascher_decimal
3034647,1000383,5.0,1.0,ascher_decimal
3034648,1000383,6.0,1.0,ascher_decimal
3034649,1000383,5.0,1.0,ascher_decimal
3034650,1000383,6.0,1.0,ascher_decimal
3034651,1000383,6.0,1.0,ascher_decimal
3034652,1000383,5.0,1.0,ascher_decimal
3034653,1000383,7.0,1.0,ascher_decimal
3034654,1000383,7.0,1.0,ascher_decimal
3034655,1000383,5.0,1.0,ascher_decimal
3034656,1000383,5.0,1.0,ascher_decimal
3034657,1000383,6.0,1.0,ascher_decimal
3034658,1000383,4.0,1.0,ascher_decimal
3034659,1000383,5.0,1.0,ascher_decimal
3034660,1000383,5.0,1.0,ascher_decimal
3034661,1000383,5.0,1.0,ascher_decimal
3034662,1000383,8.0,1.0,ascher_decimal
3034663,1000383,7.0,1.0,ascher_decimal
3034664,1000383,6.0,1.0,ascher_decimal
3034665,1000383,7.0,1.0,ascher_decimal
3034666,1000383,5.0,1.0,ascher_decimal
3034667,1000383,6.0,1.0,ascher_decimal
3034668,1000383,7.0,1.0,ascher_decimal
3034669,1000383,4.0,1.0,ascher_decimal
3034670,1000383,7.0,1.0,ascher_decimal
3034671,1000383,6.0,1.0,ascher_decimal
3034672,1000383,8.0,1.0,ascher_decimal
3034673,1000383,8.0,1.0,ascher_decimal
3034674,1000383,4.0,1.0,ascher_decimal
3034675,1000383,7.0,1.0,ascher_decimal
3034676,1000383,7.0,1.0,ascher_decimal
3034677,1000383,5.0,1.0,ascher_decimal
3034678,1000383,4.0,1.0,ascher_decimal
3034679,1000383,5.0,1.0,ascher_decimal
3034680,1000383,5.0,1.0,ascher_decimal
3034681,1000383,4.0,1.0,ascher_decimal
3034682,1000385,4.0,1.0,ascher_decimal
3034683,1000385,4.0,1.0,ascher_decimal
3034684,1000385,4.0,1.0,ascher_decimal
3034685,1000385,4.0,1.0,ascher_decimal
3034686,1000385,7.0,1.0,ascher_decimal
3034687,1000385,6.0,1.0,ascher_decimal
3034688,1000385,6.0,1.0,ascher_decimal
3034689,1000385,5.0,1.0,ascher_decimal
3034690,1000385,7.0,1.0,ascher_decimal
3034691,1000385,7.0,1.0,ascher_decimal
3034692,1000385,7.0,1.0,ascher_decimal
3034693,1000385,6.0,1.0,ascher_decimal
3034694,1000385,5.0,1.0,ascher_decimal
3034695,1000385,4.0,1.0,ascher_decimal
3034696,1000385,5.0,1.0,ascher_decimal
3034697,1000385,3.0,1.0,ascher_decimal
3034698,1000385,4.0,1.0,ascher_decimal
3034699,1000385,5.0,1.0,ascher_decimal
3034700,1000385,4.0,1.0,ascher_decimal
3034701,1000385,5.0,1.0,ascher_decimal
3034702,1000385,7.0,1.0,ascher_decimal
3034703,1000385,5.0,1.0,ascher_decimal
3034704,1000385,4.0,1.0,ascher_decimal
3034705,1000385,4.0,1.0,ascher_decimal
3034706,1000385,7.0,1.0,ascher_decimal
3034707,1000385,7.0,1.0,ascher_decimal
3034708,1000385,5.0,1.0,ascher_decimal
3034709,1000385,6.0,1.0,ascher_decimal
3034710,1000385,4.0,1.0,ascher_decimal
3034711,1000385,5.0,1.0,ascher_decimal
3034712,1000385,5.0,1.0,ascher_decimal
3034713,1000385,4.0,1.0,ascher_decimal
3034714,1000385,5.0,1.0,ascher_decimal
3034715,1000385,6.0,1.0,ascher_decimal
3034716,1000385,5.0,1.0,ascher_decimal
3034717,1000385,4.0,1.0,ascher_decimal
3034718,1000385,4.0,1.0,ascher_decimal
3034719,1000385,5.0,1.0,ascher_decimal
3034720,1000385,3.0,1.0,ascher_decimal
3034721,1000385,4.0,1.0,ascher_decimal
3034722,1000385,5.0,1.0,ascher_decimal
3034723,1000385,4.0,1.0,ascher_decimal
3034724,1000385,4.0,1.0,ascher_decimal
3034725,1000385,5.0,1.0,ascher_decimal
3034726,1000385,0,0.0,ascher_decimal
3034727,1000385,4.0,1.0,ascher_decimal
3034728,1000385,4.0,1.0,ascher_decimal
3034729,1000385,5.0,1.0,ascher_decimal
3034730,1000385,5.0,1.0,ascher_decimal
3034731,1000385,3.0,1.0,ascher_decimal
3034732,1000385,3.0,1.0,ascher_decimal
3034733,1000385,4.0,1.0,ascher_decimal
3034734,1000385,4.0,1.0,ascher_decimal
3034735,1000385,3.0,1.0,ascher_decimal
3034736,1000385,3.0,1.0,ascher_decimal
3034737,1000385,5.0,1.0,ascher_decimal
3034738,1000385,4.0,1.0,ascher_decimal
3034739,1000385,4.0,1.0,ascher_decimal
3034740,1000385,0,0.0,ascher_decimal
3034741,1000385,7.0,1.0,ascher_decimal
3034742,1000385,4.0,1.0,ascher_decimal
3034743,1000385,7.0,1.0,ascher_decimal
3034744,1000385,6.0,1.0,ascher_decimal
3034745,1000385,6.0,1.0,ascher_decimal
3034746,1000385,6.0,1.0,ascher_decimal
3034747,1000385,7.0,1.0,ascher_decimal
3034748,1000385,8.0,1.0,ascher_decimal
3034749,1000385,6.0,1.0,ascher_decimal
3034750,1000385,5.0,1.0,ascher_decimal
3034751,1000385,5.0,1.0,ascher_decimal
3034752,1000385,7.0,1.0,ascher_decimal
3034753,1000385,5.0,1.0,ascher_decimal
3034754,1000385,6.0,1.0,ascher_decimal
3034755,1000385,5.0,1.0,ascher_decimal
3034756,1000385,9.0,1.0,ascher_decimal
3034757,1000385,4.0,1.0,ascher_decimal
3034758,1000385,5.0,1.0,ascher_decimal
3034759,1000385,4.0,1.0,ascher_decimal
3034760,1000385,5.0,1.0,ascher_decimal
3034761,1000385,6.0,1.0,ascher_decimal
3034762,1000385,8.0,1.0,ascher_decimal
3034763,1000385,6.0,1.0,ascher_decimal
3034764,1000385,7.0,1.0,ascher_decimal
3034765,1000385,5.0,1.0,ascher_decimal
3034766,1000385,5.0,1.0,ascher_decimal
3034767,1000385,6.0,1.0,ascher_decimal
3034768,1000385,6.0,1.0,ascher_decimal
3034769,1000385,6.0,1.0,ascher_decimal
3034770,1000385,7.0,1.0,ascher_decimal
3034771,1000385,5.0,1.0,ascher_decimal
3034772,1000385,7.0,1.0,ascher_decimal
3034773,1000385,5.0,1.0,ascher_decimal
3034774,1000385,6.0,1.0,ascher_decimal
3034775,1000385,4.0,1.0,ascher_decimal
3034776,1000385,6.0,1.0,ascher_decimal
3034777,1000385,6.0,1.0,ascher_decimal
3034778,1000385,5.0,1.0,ascher_decimal
3034779,1000385,7.0,1.0,ascher_decimal
3034780,1000386,0,0.0,ascher_decimal
3034802,1000386,12,1.0,ascher_decimal
3034804,1000386,9.0,1.0,ascher_decimal
3034805,1000386,2.0,1.0,ascher_decimal
3034808,1000386,0,0.0,ascher_decimal
3034809,1000386,0,0.0,ascher_decimal
3034810,1000386,1,1.0,ascher_decimal
3034811,1000386,0,0.0,ascher_decimal
3034781,1000386,0,0.0,ascher_decimal
3034803,1000386,2.0,1.0,ascher_decimal
3034806,1000386,7.0,1.0,ascher_decimal
3034782,1000386,0,0.0,ascher_decimal
3034807,1000386,4.0,1.0,ascher_decimal
3034783,1000386,0,0.0,ascher_decimal
3034784,1000386,113,1.0,ascher_decimal
3034785,1000386,5.0,1.0,ascher_decimal
3034786,1000386,8.0,1.0,ascher_decimal
3034787,1000386,2.0,1.0,ascher_decimal
3034788,1000386,11111229.0,1.0,ascher_decimal
3034789,1000386,1111112,1.0,ascher_decimal
3034790,1000386,0,0.0,ascher_decimal
3034791,1000386,0,0.0,ascher_decimal
3034792,1000386,111122223,1.0,ascher_decimal
3034793,1000386,0,0.0,ascher_decimal
3034794,1000386,0,0.0,ascher_decimal
3034795,1000386,0,0.0,ascher_decimal
3034796,1000386,0,0.0,ascher_decimal
3034797,1000386,111,1.0,ascher_decimal
3034798,1000386,1222,1.0,ascher_decimal
3034799,1000386,0,0.0,ascher_decimal
3034800,1000386,9.0,1.0,ascher_decimal
3034801,1000386,3.0,1.0,ascher_decimal
3034812,1000387,11111113.0,1.0,ascher_decimal
3034833,1000387,5.0,1.0,ascher_decimal
3034834,1000387,3.0,1.0,ascher_decimal
3034835,1000387,5.0,1.0,ascher_decimal
3034836,1000387,4.0,1.0,ascher_decimal
3034837,1000387,2.0,1.0,ascher_decimal
3034839,1000387,0,0.0,ascher_decimal
3034840,1000387,0,0.0,ascher_decimal
3034813,1000387,7.0,1.0,ascher_decimal
3034841,1000387,1111,1.0,ascher_decimal
3034814,1000387,5.0,1.0,ascher_decimal
3034842,1000387,111115.0,1.0,ascher_decimal
3034815,1000387,2.0,1.0,ascher_decimal
3034843,1000387,111113.0,1.0,ascher_decimal
3034816,1000387,7.0,1.0,ascher_decimal
3034844,1000387,11,1.0,ascher_decimal
3034817,1000387,11,1.0,ascher_decimal
3034845,1000387,0,0.0,ascher_decimal
3034818,1000387,2,1.0,ascher_decimal
3034819,1000387,2.0,1.0,ascher_decimal
3034820,1000387,5.0,1.0,ascher_decimal
3034821,1000387,6.0,1.0,ascher_decimal
3034822,1000387,12.0,1.0,ascher_decimal
3034823,1000387,14.0,1.0,ascher_decimal
3034824,1000387,18.0,1.0,ascher_decimal
3034825,1000387,2.0,1.0,ascher_decimal
3034826,1000387,4.0,1.0,ascher_decimal
3034827,1000387,4.0,1.0,ascher_decimal
3034828,1000387,8.0,1.0,ascher_decimal
3034829,1000387,1,1.0,ascher_decimal
3034830,1000387,6.0,1.0,ascher_decimal
3034831,1000387,0,0.0,ascher_decimal
3034832,1000387,0,0.0,ascher_decimal
3034846,1000388,119.0,1.0,ascher_decimal
3034848,1000388,119.0,1.0,ascher_decimal
3034849,1000388,1111119.0,1.0,ascher_decimal
3034850,1000388,4.0,1.0,ascher_decimal
3034847,1000388,1111119.0,1.0,ascher_decimal
3034851,1000389,5.0,1.0,ascher_decimal
3034856,1000389,5.0,1.0,ascher_decimal
3034857,1000389,0,0.0,ascher_decimal
3034858,1000389,3.0,1.0,ascher_decimal
3034852,1000389,0,0.0,ascher_decimal
3034853,1000389,5.0,1.0,ascher_decimal
3034854,1000389,6.0,1.0,ascher_decimal
3034855,1000389,8.0,1.0,ascher_decimal
3034859,1000390,0,0.0,ascher_decimal
3034992,1000390,6.0,1.0,ascher_decimal
3034993,1000390,1,1.0,ascher_decimal
3034994,1000390,0,0.0,ascher_decimal
3034860,1000390,0,0.0,ascher_decimal
3034861,1000390,2.0,1.0,ascher_decimal
3034862,1000390,0,0.0,ascher_decimal
3034863,1000390,0,0.0,ascher_decimal
3034864,1000390,0,0.0,ascher_decimal
3034865,1000390,0,0.0,ascher_decimal
3034866,1000390,8.0,1.0,ascher_decimal
3034867,1000390,0,0.0,ascher_decimal
3034868,1000390,4.0,1.0,ascher_decimal
3034869,1000390,2.0,1.0,ascher_decimal
3034870,1000390,0,0.0,ascher_decimal
3034871,1000390,0,0.0,ascher_decimal
3034872,1000390,7.0,1.0,ascher_decimal
3034873,1000390,1,1.0,ascher_decimal
3034874,1000390,1,1.0,ascher_decimal
3034875,1000390,0,0.0,ascher_decimal
3034876,1000390,4.0,1.0,ascher_decimal
3034877,1000390,0,0.0,ascher_decimal
3034878,1000390,0,0.0,ascher_decimal
3034879,1000390,0,0.0,ascher_decimal
3034880,1000390,0,0.0,ascher_decimal
3034881,1000390,0,0.0,ascher_decimal
3034882,1000390,0,0.0,ascher_decimal
3034883,1000390,0,0.0,ascher_decimal
3034884,1000390,0,0.0,ascher_decimal
3034885,1000390,0,0.0,ascher_decimal
3034886,1000390,0,0.0,ascher_decimal
3034887,1000390,1,1.0,ascher_decimal
3034888,1000390,3.0,1.0,ascher_decimal
3034889,1000390,3.0,1.0,ascher_decimal
3034890,1000390,3.0,1.0,ascher_decimal
3034891,1000390,3.0,1.0,ascher_decimal
3034892,1000390,0,0.0,ascher_decimal
3034893,1000390,1111112.0,1.0,ascher_decimal
3034894,1000390,111113.0,1.0,ascher_decimal
3034895,1000390,0,0.0,ascher_decimal
