khipu_id,num_values,mean,std,cv,range,iqr,variance_class
1000277,31,740.5806451612904,1905.5206947917331,2.5730090399226295,7799.0,376.0,high
1000279,355,56.10422535211268,102.57513635338329,1.828296099083751,804.0,41.0,high
1000280,256,228.359375,670.5615993914589,2.936431225525376,7375.0,147.5,high
1000283,34,10.382352941176471,13.393835546979682,1.2900578147232555,58.0,15.0,medium
1000285,121,9.975206611570249,14.56906700851577,1.4605278442671152,83.0,15.0,medium
1000287,123,15.073170731707316,16.723484386574135,1.109486828235501,81.0,16.0,medium
1000288,11,11.0,13.152946437965905,1.195722403451446,35.0,10.0,medium
1000289,10,13.6,23.24841691145633,1.7094424199600244,63.0,6.75,high
1000290,7,12.142857142857142,13.945472042071236,1.1484506387588078,36.0,17.0,medium
1000291,22,18.545454545454547,19.704307657457548,1.062487177608005,80.0,24.75,medium
1000292,723,26.706777316735824,45.52740851732645,1.704713675385935,619.0,26.0,high
1000293,281,99.22419928825623,169.90607568642196,1.712345142668552,1998.0,74.0,high
1000295,36,24.694444444444443,23.080999538203272,0.93466364834119,80.0,27.0,medium
1000296,29,27.79310344827586,23.698070009338053,0.8526600871846198,73.0,26.0,medium
1000297,17,19.823529411764707,17.194604146787032,0.86738359197442,50.0,32.0,medium
1000298,218,13.775229357798166,16.077861562895478,1.1671574494542838,79.0,19.0,medium
1000299,154,21.415584415584416,27.031257940861288,1.2622236879601694,150.0,26.0,medium
1000300,66,113.1969696969697,169.75767522668392,1.4996662515006207,800.0,94.25,medium
1000301,72,104.23611111111111,192.96255880392056,1.8512064268997042,1153.0,70.0,high
1000302,68,103.22058823529412,181.7239866693225,1.7605401187510943,795.0,62.0,high
1000303,17,1.4705882352941178,1.2307338795828044,0.836899038116307,4.0,0.0,medium
1000304,65,8.584615384615384,18.416952370448936,2.145343914120396,104.0,8.0,high
1000305,59,6.220338983050848,8.477287701833706,1.362833717733484,48.0,8.0,medium
1000306,17,7.176470588235294,4.080981715801467,0.5686613866280733,12.0,5.0,medium
1000307,18,6.722222222222222,6.604860559204559,0.9825412402122484,24.0,7.5,medium
1000309,42,10.071428571428571,9.761529411213852,0.9692298706169782,45.0,5.0,medium
1000310,96,340.2916666666667,1593.218423699034,4.681920187189521,11126.0,98.75,high
1000312,78,25.166666666666668,29.7345034032972,1.1815034464886305,146.0,28.0,medium
1000313,91,10.384615384615385,16.393609344815662,1.5786438628341006,109.0,6.0,high
1000314,196,87.65306122448979,207.22986627839225,2.3642056921166987,2119.0,88.25,high
1000315,60,16.65,24.362255468766097,1.4631985266526186,100.0,15.0,medium
1000316,86,28.569767441860463,27.34035616518918,0.9569681034620553,163.0,26.0,medium
1000317,41,42.829268292682926,85.95664675841665,2.0069604311475415,400.0,25.0,high
1000318,22,125.77272727272727,222.0017013701819,1.7651020708868819,799.0,165.75,high
1000319,17,105.70588235294117,158.45100374637988,1.4989800020525643,499.0,196.0,medium
1000320,49,54.734693877551024,61.0712614868224,1.115768759453504,309.0,70.0,medium
1000321,338,8.272189349112425,14.916479503259547,1.803208180293894,80.0,8.0,high
1000322,32,44.21875,155.4003641742318,3.514354525494995,885.0,24.0,high
1000323,160,570.9,1568.5981411125947,2.747588266093177,15653.0,482.5,high
1000324,47,35.1063829787234,58.757509804040176,1.6736987641150838,336.0,16.5,high
1000325,10,95.0,186.39861706687753,1.962090705967132,611.0,53.0,high
1000326,8,38.375,23.101870672554387,0.6020031445616778,70.0,4.75,medium
1000327,19,19.36842105263158,17.471279690826535,0.9020497666459352,59.0,19.0,medium
1000328,15,23.533333333333335,27.48471436652606,1.1679057096257532,89.0,33.5,medium
1000329,257,90.62645914396887,125.19079407919332,1.3813934171290492,1210.0,65.0,medium
1000330,31,47.38709677419355,56.00397451333542,1.1818401701248455,216.0,53.0,medium
1000331,150,8.566666666666666,13.188573795039538,1.5395222328839928,100.0,0.0,high
1000332,109,13.247706422018348,18.254961762492165,1.3779714903820264,81.0,15.0,medium
1000333,135,29.97037037037037,44.08488093977052,1.470948820283989,303.0,32.0,medium
1000335,28,151.60714285714286,259.3629430805146,1.7107567505899666,869.0,44.0,high
1000336,93,57.54838709677419,106.1478169642848,1.844496819446653,938.0,48.0,high
1000337,48,390.3125,902.1204843872374,2.3112774620009287,5620.0,372.25,high
1000338,24,94.70833333333333,252.52730875425468,2.6663684162349814,1267.0,34.75,high
1000339,50,20.32,26.71882314406983,1.314902713782964,120.0,32.0,medium
1000340,153,9.137254901960784,17.652739023914663,1.9319521249348666,123.0,8.0,high
1000342,96,12.760416666666666,23.391741588889946,1.8331487285987225,111.0,8.0,high
1000344,258,163.5581395348837,332.82055802488526,2.034876154567051,1585.0,72.0,high
1000345,147,26.482993197278912,32.49601740434955,1.2270522883224722,231.0,32.0,medium
1000346,42,12.19047619047619,17.06978230852388,1.4002555799960996,80.0,14.25,medium
1000347,5,51.4,46.64011149214804,0.9073951652168879,117.0,45.0,medium
1000348,4,32.5,24.610295948376294,0.7572398753346552,53.0,17.0,medium
1000349,4,23.5,16.217274740226856,0.6900967974564619,30.0,27.0,medium
1000350,3,82.33333333333333,55.07570547286102,0.6689356940023605,100.0,50.0,medium
1000351,46,23.73913043478261,27.482062661233087,1.1576693062424195,110.0,34.25,medium
1000352,34,14.411764705882353,9.595193389681276,0.6657889290799253,40.0,0.0,medium
1000353,29,44.03448275862069,117.01724010913358,2.657400127772023,639.0,20.0,high
1000354,4,1117.75,1338.2751025106909,1.1972937620314836,2924.0,1394.75,medium
1000355,7,73.28571428571429,48.362224534286696,0.6599133952046917,136.0,63.5,medium
1000356,26,26.0,36.033317915507034,1.3858968429041167,133.0,16.0,medium
1000357,7,310.42857142857144,170.65936554323366,0.5497540537517881,580.0,69.5,medium
1000358,12,26.583333333333332,26.245201581634046,0.9872803102809046,64.0,49.25,medium
1000359,65,28.43076923076923,44.78977604835213,1.5753979670686626,300.0,25.0,high
1000361,160,197.05625,473.1000432298522,2.4008375437462766,3665.0,98.25,high
1000363,164,94.4451219512195,20.771102226774055,0.21992774002136647,124.0,31.0,low
1000365,57,22.333333333333332,20.90226690827485,0.9359223988779785,80.0,31.0,medium
1000366,38,25.94736842105263,32.74714542411544,1.2620603713147938,121.0,32.0,medium
1000367,44,81.9090909090909,117.20679760067459,1.4309375955687242,520.0,24.0,medium
1000368,161,3.248447204968944,7.7322628123181225,2.3802950531227873,64.0,0.0,high
1000369,162,43.03703703703704,42.91822194612975,0.9972392362697962,296.0,26.0,medium
1000371,49,56.48979591836735,61.251572241378554,1.0842944508047503,266.0,65.0,medium
1000374,91,52.417582417582416,28.690325870139546,0.5473416465791822,220.0,32.0,medium
1000375,86,48.98837209302326,59.36873690777516,1.211894463344093,545.0,28.75,medium
1000376,176,187.1534090909091,60.95135568418687,0.3256759039563098,362.0,81.0,low
1000377,19,42.73684210526316,38.62762699482667,0.9038484149035797,163.0,41.0,medium
1000378,11,603.9090909090909,1681.5687589001798,2.7844733325157276,5638.0,82.5,high
1000380,175,33.69714285714286,73.99087193513031,2.1957609951920984,795.0,25.0,high
1000381,85,32.529411764705884,20.686772997033938,0.6359405803789818,136.0,25.0,medium
1000382,76,35.71052631578947,17.299569003859553,0.4844389256791916,91.0,24.25,low
1000383,114,87.74561403508773,26.686581893518085,0.30413579284825165,124.0,44.0,low
1000385,96,110.63541666666667,56.152821514462545,0.507548334939121,292.0,83.25,medium
1000386,18,126.83333333333333,185.16042329002485,1.4598719313273971,590.0,64.25,medium
1000387,28,34.142857142857146,24.854710091984852,0.7279622202673387,88.0,26.75,medium
1000388,5,111.2,48.58188962977871,0.43688749667067184,119.0,40.0,low
1000389,6,29.833333333333332,23.928365315388067,0.8020681111303263,65.0,19.5,medium
1000390,99,25.585858585858585,35.53842706113761,1.388987082136843,265.0,27.0,medium
1000392,10,1342.6,1451.365808854236,1.0810113279116909,4831.0,1400.0,medium
1000393,14,2029.2857142857142,2592.1136735689847,1.2773527430470182,9950.0,1807.5,medium
1000395,10,7573.4,6789.468432800906,0.8964888204506439,18590.0,8501.25,medium
1000396,181,25.895027624309392,24.052605024642443,0.9288503327203503,120.0,27.0,medium
1000397,22,35.45454545454545,16.294104317139848,0.4595773012526624,50.0,24.0,low
1000398,24,32.708333333333336,26.20069558762443,0.8010403746534858,110.0,32.75,medium
1000399,18,176.55555555555554,131.90915868047543,0.7471255054274883,381.0,217.75,medium
1000400,25,440.0,404.40161555892263,0.9190945808157333,1600.0,500.0,medium
1000401,112,108.875,300.0128863598729,2.755571860940279,2961.0,75.75,high
1000402,17,153.52941176470588,357.30223859623715,2.327255960205376,1484.0,81.0,high
1000403,37,360.7567567567568,387.7427129056218,1.0748037441944864,1841.0,506.0,medium
1000404,19,141.05263157894737,247.60844396035415,1.7554329982263914,920.0,85.0,high
1000405,25,33.92,28.203014023327363,0.8314567813480944,97.0,35.0,medium
1000406,117,128.76923076923077,312.38527230879123,2.425931027487626,2941.0,161.0,high
1000407,23,39.21739130434783,52.76272489494759,1.3453909895607477,207.0,40.5,medium
1000408,24,2.6666666666666665,2.8539319431675114,1.0702244786878168,9.0,3.0,medium
1000409,29,93.13793103448276,146.9707755541729,1.5779905557463954,649.0,100.0,high
1000410,11,31.0,24.78709341572747,0.7995836585718539,77.0,40.0,medium
1000411,3,21.333333333333332,24.214320831552005,1.1350462889790003,45.0,22.5,medium
1000412,7,1908.5714285714287,1740.4303928571671,0.9119021519461205,4960.0,1405.0,medium
1000413,192,47.510416666666664,89.1519081015661,1.8764707690748401,601.0,42.0,high
1000414,8,10.5,5.3452248382484875,0.5090690322141417,15.0,5.5,medium
1000415,55,171.98181818181817,674.8698774690953,3.924076885590469,5024.0,69.0,high
1000416,10,41.5,44.0460617485327,1.0613508855068121,144.0,41.0,medium
1000418,57,243.91228070175438,833.3153939171821,3.4164552580938916,5430.0,57.0,high
1000419,96,25.0625,16.52991705649901,0.65954781272814,117.0,13.75,medium
1000420,14,2016.4285714285713,446.3718205686849,0.22136753411128546,1574.0,593.0,low
1000421,30,981.2,1493.5935467049328,1.5222111156797113,5320.0,736.0,high
1000422,66,89.95454545454545,84.46873464701086,0.9390157464548959,374.0,77.5,medium
1000423,40,48.0,63.220817733336816,1.317100369444517,303.0,49.0,medium
1000424,22,63.68181818181818,140.68383545539822,2.2091680085787018,663.0,73.5,high
1000425,10,222.7,227.04872213298674,1.0195272659765906,615.0,323.0,medium
1000426,17,403.29411764705884,505.6912057651738,1.2539017645869244,1739.0,684.0,medium
1000427,16,186.625,164.43676596187362,0.8811079220997916,463.0,260.75,medium
1000428,18,35.611111111111114,58.18240980277043,1.6338274203586078,248.0,42.25,high
1000429,25,2558.36,2794.3893620371996,1.0922580723733952,10930.0,1545.0,medium
1000430,35,427.77142857142854,555.7028980708754,1.2990650168635214,1996.0,415.0,medium
1000431,31,128.70967741935485,63.803444812113966,0.4957159872620383,228.0,77.0,low
1000432,8,65.5,45.894288471287084,0.7006761598669784,130.0,56.0,medium
1000433,44,37.52272727272727,59.14487087253248,1.5762412588682186,273.0,49.0,high
1000434,3,40.333333333333336,16.921386861996073,0.41953851723957203,33.0,16.5,low
1000435,9,15.666666666666666,14.159802258506296,0.9038171654365721,45.0,7.0,medium
1000436,107,57.308411214953274,53.94763554980156,0.941356328086883,210.0,92.5,medium
1000437,24,35.416666666666664,33.75476348563288,0.9530756748884578,143.0,37.75,medium
1000438,10,6.5,5.060742150229659,0.7785757154199475,17.0,4.75,medium
1000439,24,10.875,12.49456403540286,1.1489254285427917,51.0,14.0,medium
1000440,9,411.6666666666667,1072.6814531816983,2.605703934854328,3265.0,65.0,high
1000441,18,28.22222222222222,23.279770454587833,0.8248737562649232,88.0,28.75,medium
1000442,23,63.34782608695652,94.98162917860971,1.499366829861375,396.0,51.5,medium
1000443,6,227.83333333333334,233.13980069191678,1.0232910052315294,451.0,418.0,medium
1000446,65,3071.876923076923,6424.934533975065,2.0915338390379183,39185.0,2064.0,high
1000448,45,375.64444444444445,594.7032933074333,1.5831547680332763,2955.0,391.0,high
1000449,103,533.5728155339806,571.3665353213577,1.0708314192310462,2689.0,405.0,medium
1000450,42,6.904761904761905,16.60709446373127,2.4051654050921147,63.0,0.0,high
1000451,10,26.1,20.89896329167231,0.8007265628993222,65.0,15.0,medium
1000452,12,0.9166666666666666,0.28867513459481287,0.3149183286488868,1.0,0.0,low
1000454,27,84.14814814814815,100.1939287672829,1.1906848929210556,399.0,131.5,medium
1000455,58,22.0,20.894891510320655,0.9497677959236661,106.0,17.0,medium
1000456,7,3.2857142857142856,4.1518785191880605,1.2636152014920186,9.0,6.5,medium
1000472,175,4739.057142857143,20719.280897108078,4.372025968991919,245811.0,1058.5,high
1000474,26,11.884615384615385,22.165426994446868,1.8650521095651085,91.0,9.75,high
1000475,16,23.4375,17.12296216585592,0.7305797190765193,60.0,15.75,medium
1000477,133,15.834586466165414,21.34002515232671,1.3476843994584295,95.0,18.0,medium
1000478,11,40.81818181818182,39.84926142808216,0.9762625294184938,128.0,40.5,medium
1000479,23,22.782608695652176,18.21077733286511,0.7993280127020944,89.0,16.0,medium
1000480,9,47.666666666666664,41.81506905411015,0.8772392109253877,120.0,55.0,medium
1000481,7,30.142857142857142,17.29574679344194,0.5737925476497325,43.0,21.0,medium
1000482,24,137.66666666666666,174.7068766638085,1.2690572154756066,803.0,155.5,medium
1000483,9,28.555555555555557,28.249385440709638,0.9892780893633725,77.0,47.0,medium
1000485,14,4.071428571428571,0.26726124191242434,0.06564311204866563,1.0,0.0,low
1000486,12,0.5833333333333334,1.2401124093721456,2.1259069874951066,4.0,0.25,high
1000487,30,835.4666666666667,1788.2351680055824,2.1404027705141826,8299.0,402.25,high
1000488,34,22.558823529411764,35.86522851949773,1.5898536762228457,151.0,21.75,high
1000489,16,0.0,0.0,,0.0,0.0,undefined
1000490,12,415.5833333333333,326.04446387608306,0.7845465342917579,917.0,483.75,medium
1000491,8,3.375,0.9161253813129043,0.27144455742604573,3.0,1.0,low
1000492,50,9.0,19.1662969499982,2.1295885499998,69.0,3.0,high
1000493,154,135.14285714285714,59.83697116817299,0.4427682855995887,336.0,74.5,low
1000494,84,14.095238095238095,11.597277461582994,0.8227798199096044,75.0,15.0,medium
1000495,111,500.2972972972973,1045.5633070228837,2.0898839803277345,7455.0,580.0,high
1000496,28,289.07142857142856,331.10454078918485,1.1454073563253244,1458.0,307.0,medium
1000497,49,65.6734693877551,97.24954750432477,1.4808041726885997,626.0,81.0,medium
1000499,74,14695.0,39602.87932247019,2.694990086592051,320480.0,17655.25,high
1000500,83,33.01204819277108,46.59830782437502,1.411554580081433,280.0,32.0,medium
1000501,359,21.050139275766018,20.807383297791638,0.9884677258048429,111.0,31.0,medium
1000502,17,49.411764705882355,118.24236699652614,2.393000284453505,500.0,45.0,high
1000503,38,35.21052631578947,27.761686504125482,0.7884484956328612,90.0,48.75,medium
1000504,222,95.18018018018019,43.90264799900861,0.4612582989010842,223.0,47.5,low
1000505,72,24.36111111111111,27.774902824619527,1.1401328411474378,152.0,24.0,medium
1000506,133,15.06766917293233,20.242542767841844,1.3434422096421983,109.0,16.0,medium
1000507,71,12.394366197183098,14.142619350479436,1.1410522430500454,60.0,12.0,medium
1000508,173,142.6184971098266,535.0263785107977,3.751451525244924,4699.0,60.0,high
1000509,300,9.923333333333334,15.85439987955051,1.597688936467972,94.0,10.0,high
1000510,98,35.5,30.53855092802383,0.8602408712119389,130.0,38.0,medium
1000511,68,660.2647058823529,1174.952213923779,1.7795169171637262,6682.0,280.5,high
1000512,106,711.6981132075472,1353.053289133322,1.9011618325574249,6733.0,451.0,high
1000513,77,66.06493506493507,102.93960130790258,1.5581579124648117,690.0,74.0,high
1000514,155,43.26451612903226,33.3462896199891,0.7707537863254266,153.0,51.0,medium
1000515,65,26.323076923076922,23.929654518705764,0.9090751278292664,104.0,27.0,medium
1000516,46,22.23913043478261,23.41337204116836,1.0528006978433475,80.0,16.0,medium
1000517,11,48.09090909090909,29.252194944839765,0.6082687039569705,104.0,31.0,medium
1000518,119,95.75630252100841,183.32752788691624,1.914521791886181,1545.0,70.5,high
1000519,120,65.68333333333334,97.4020502030296,1.4829035808631759,591.0,60.0,medium
1000520,56,19.410714285714285,31.13768648246879,1.6041494415991282,199.0,25.25,high
1000521,32,62.96875,130.79323361580072,2.077113387446959,494.0,15.0,high
1000522,83,113.02409638554217,298.8131390939999,2.6438002925916204,1119.0,15.0,high
1000523,162,59.364197530864196,85.48595149361205,1.440025386499444,534.0,49.75,medium
1000524,136,82.30147058823529,160.38492216252936,1.9487491659165546,1515.0,65.75,high
1000525,15,19.533333333333335,20.91092218594548,1.0705250265842394,63.0,21.0,medium
1000526,228,15.083333333333334,20.123562872228675,1.3341588644571496,100.0,22.0,medium
1000527,61,67.0327868852459,39.156083909193796,0.5841333133922284,100.0,68.0,medium
1000528,79,170.16455696202533,313.5968108149808,1.8429032250527027,1995.0,91.0,high
1000529,62,151.96774193548387,214.19877146346312,1.4095015740537797,924.0,132.5,medium
1000530,58,73.44827586206897,83.84513134110279,1.1415534314046858,640.0,0.0,medium
1000531,8,40.875,32.7520446471885,0.8012732635397798,77.0,57.0,medium
1000532,8,100.375,110.11414532202481,1.0970275997212933,319.0,31.0,medium
1000533,48,22.5,26.23786446940554,1.1661273097513574,151.0,23.75,medium
1000534,71,40.83098591549296,30.639370524815643,0.7503950697695448,134.0,35.0,medium
1000535,20,45.6,24.11463848938408,0.5288297914338614,71.0,41.0,medium
