khipu_id,cord_id,numeric_value,confidence,num_clusters,validation_notes
1000198,3017448,301.0,1.0,2,Decoded 4/4 knots
1000198,3017449,90.0,1.0,1,Decoded 1/1 knots
1000198,3017450,90.0,1.0,1,Decoded 1/1 knots
1000198,3017451,40.0,1.0,1,Decoded 1/1 knots
1000198,3017452,90.0,1.0,1,Decoded 1/1 knots
1000198,3017453,90.0,1.0,1,Decoded 1/1 knots
1000198,3017454,90.0,1.0,1,Decoded 1/1 knots
1000198,3017455,90.0,1.0,1,Decoded 1/1 knots
1000198,3017456,90.0,1.0,1,Decoded 1/1 knots
1000198,3017457,40.0,1.0,1,Decoded 1/1 knots
1000198,3017458,40.0,1.0,1,Decoded 1/1 knots
1000198,3017459,220.0,1.0,3,Decoded 3/3 knots
1000198,3017460,200.0,1.0,2,Decoded 2/2 knots
1000198,3017461,120.0,1.0,2,Decoded 2/2 knots
1000198,3017462,,0.0,0,No knots found
1000198,3017463,140.0,1.0,2,Decoded 2/2 knots
1000198,3017464,,0.0,0,No knots found
1000198,3017465,,0.0,0,No knots found
1000198,3017466,,0.0,0,No knots found
1000198,3017467,80.0,1.0,2,Decoded 2/2 knots
1000198,3017468,80.0,1.0,2,Decoded 2/2 knots
1000198,3017469,40.0,1.0,1,Decoded 1/1 knots
1000198,3017470,80.0,1.0,2,Decoded 2/2 knots
1000198,3017471,,0.0,0,No knots found
1000198,3017472,,0.0,0,No knots found
1000198,3017473,,0.0,0,No knots found
1000198,3017474,,0.0,0,No knots found
1000198,3017475,40.0,1.0,1,Decoded 1/1 knots
1000198,3017476,40.0,1.0,1,Decoded 1/1 knots
1000198,3017477,140.0,1.0,2,Decoded 2/2 knots
1000198,3017478,20.0,1.0,1,Decoded 1/1 knots
1000198,3017479,60.0,1.0,2,Decoded 2/2 knots
1000198,3017480,,0.0,0,No knots found
1000198,3017481,40.0,1.0,1,Decoded 1/1 knots
1000198,3017482,,0.0,0,No knots found
1000198,3017483,,0.0,0,No knots found
1000198,3017484,460.0,1.0,2,Decoded 5/5 knots
1000198,3017485,80.0,1.0,2,Decoded 2/2 knots
1000198,3017486,80.0,1.0,2,Decoded 2/2 knots
1000198,3017487,40.0,1.0,2,Decoded 2/2 knots
1000198,3017488,90.0,1.0,2,Decoded 2/2 knots
1000198,3017489,80.0,1.0,2,Decoded 2/2 knots
1000198,3017490,80.0,1.0,2,Decoded 2/2 knots
1000198,3017491,60.0,1.0,2,Decoded 2/2 knots
1000198,3017492,20.0,1.0,1,Decoded 1/1 knots
1000198,3017493,20.0,1.0,1,Decoded 1/1 knots
1000198,3017494,40.0,1.0,1,Decoded 1/1 knots
1000198,3017495,40.0,1.0,1,Decoded 1/1 knots
1000198,3017496,20.0,1.0,1,Decoded 1/1 knots
1000198,3017497,40.0,1.0,1,Decoded 1/1 knots
1000198,3017498,40.0,1.0,1,Decoded 1/1 knots
1000198,3017499,40.0,1.0,1,Decoded 1/1 knots
1000198,3017500,40.0,1.0,1,Decoded 1/1 knots
1000198,3017501,20.0,1.0,1,Decoded 1/1 knots
1000198,3017502,20.0,1.0,1,Decoded 1/1 knots
1000198,3017503,80.0,1.0,2,Decoded 2/2 knots
1000198,3017504,80.0,1.0,2,Decoded 2/2 knots
1000198,3017505,40.0,1.0,1,Decoded 1/1 knots
1000198,3017506,80.0,1.0,2,Decoded 2/2 knots
1000198,3017507,80.0,1.0,2,Decoded 2/2 knots
1000198,3017508,80.0,1.0,2,Decoded 2/2 knots
1000198,3017509,80.0,1.0,2,Decoded 2/2 knots
1000198,3017510,80.0,1.0,2,Decoded 2/2 knots
1000198,3017511,40.0,1.0,1,Decoded 1/1 knots
1000198,3017512,40.0,1.0,1,Decoded 1/1 knots
1000198,3017513,40.0,1.0,1,Decoded 1/1 knots
1000198,3017514,40.0,1.0,1,Decoded 1/1 knots
1000198,3017515,20.0,1.0,1,Decoded 1/1 knots
1000198,3017516,40.0,1.0,1,Decoded 1/1 knots
1000198,3017517,40.0,1.0,1,Decoded 1/1 knots
1000198,3017518,40.0,1.0,1,Decoded 1/1 knots
1000198,3017519,40.0,1.0,1,Decoded 1/1 knots
1000198,3017520,40.0,1.0,1,Decoded 1/1 knots
1000198,3017521,20.0,1.0,1,Decoded 1/1 knots
1000198,3017522,20.0,1.0,1,Decoded 1/1 knots
1000198,3017523,20.0,1.0,1,Decoded 1/1 knots
1000198,3017524,20.0,1.0,1,Decoded 1/1 knots
1000198,3017525,1.0,1.0,1,Decoded 1/1 knots
1000198,3017526,20.0,1.0,1,Decoded 1/1 knots
1000198,3017527,20.0,1.0,1,Decoded 1/1 knots
1000198,3017528,20.0,1.0,1,Decoded 1/1 knots
1000198,3017529,20.0,1.0,1,Decoded 1/1 knots
1000198,3017530,20.0,1.0,1,Decoded 1/1 knots
1000198,3017531,100.0,1.0,1,Decoded 1/1 knots
1000198,3017532,1.0,1.0,1,Decoded 1/1 knots
1000198,3017533,41.0,1.0,2,Decoded 2/2 knots
1000198,3017534,41.0,1.0,2,Decoded 2/2 knots
1000198,3017535,,0.0,0,No knots found
1000198,3017536,30.0,1.0,1,Decoded 1/1 knots
1000198,3017537,30.0,1.0,1,Decoded 1/1 knots
1000198,3017538,40.0,1.0,1,Decoded 1/1 knots
1000198,3017539,30.0,1.0,1,Decoded 1/1 knots
1000198,3017540,30.0,1.0,1,Decoded 1/1 knots
1000198,3017541,,0.0,0,No knots found
1000198,3017542,1.0,1.0,1,Decoded 1/1 knots
1000198,3017543,20.0,1.0,1,Decoded 1/1 knots
1000198,3017544,20.0,1.0,1,Decoded 1/1 knots
1000198,3017545,20.0,1.0,1,Decoded 1/1 knots
1000198,3017546,20.0,1.0,1,Decoded 1/1 knots
1000198,3017547,1.0,1.0,1,Decoded 1/1 knots
1000198,3017548,20.0,1.0,1,Decoded 1/1 knots
1000198,3017549,20.0,1.0,1,Decoded 1/1 knots
1000198,3017550,20.0,1.0,1,Decoded 1/1 knots
1000198,3017551,20.0,1.0,1,Decoded 1/1 knots
1000198,3017552,20.0,1.0,1,Decoded 1/1 knots
1000198,3017553,20.0,1.0,1,Decoded 1/1 knots
1000198,3017554,20.0,1.0,1,Decoded 1/1 knots
1000198,3017555,,0.0,0,No knots found
1000198,3017556,20.0,1.0,1,Decoded 1/1 knots
1000198,3017557,20.0,1.0,1,Decoded 1/1 knots
1000198,3017558,100.0,1.0,1,Decoded 1/1 knots
1000198,3017559,100.0,1.0,1,Decoded 1/1 knots
1000198,3017560,100.0,1.0,1,Decoded 1/1 knots
1000198,3017561,100.0,1.0,1,Decoded 1/1 knots
1000198,3017562,1.0,1.0,1,Decoded 1/1 knots
1000198,3017563,1.0,1.0,1,Decoded 1/1 knots
1000198,3017564,100.0,1.0,1,Decoded 1/1 knots
1000198,3017565,1.0,1.0,1,Decoded 1/1 knots
1000198,3017566,1.0,1.0,1,Decoded 1/1 knots
1000198,3017567,1.0,1.0,1,Decoded 1/1 knots
1000198,3017568,1.0,1.0,1,Decoded 1/1 knots
1000198,3017569,100.0,1.0,1,Decoded 1/1 knots
1000198,3017570,100.0,1.0,1,Decoded 1/1 knots
1000198,3017571,1.0,1.0,1,Decoded 1/1 knots
1000198,3017572,1.0,1.0,1,Decoded 1/1 knots
1000198,3017573,1.0,1.0,1,Decoded 1/1 knots
1000198,3017574,100.0,1.0,1,Decoded 1/1 knots
1000198,3017575,,0.0,0,No knots found
1000198,3017576,20.0,1.0,1,Decoded 1/1 knots
1000198,3017577,100.0,1.0,1,Decoded 1/1 knots
1000198,3017578,100.0,1.0,1,Decoded 1/1 knots
1000198,3017579,100.0,1.0,1,Decoded 1/1 knots
1000198,3017580,100.0,1.0,1,Decoded 1/1 knots
1000198,3017581,100.0,1.0,1,Decoded 1/1 knots
1000198,3017582,100.0,1.0,1,Decoded 1/1 knots
1000198,3017583,,0.0,0,No knots found
1000198,3017584,100.0,1.0,1,Decoded 1/1 knots
1000198,3017585,100.0,1.0,1,Decoded 1/1 knots
1000198,3017586,100.0,1.0,1,Decoded 1/1 knots
1000198,3017587,,0.0,0,No knots found
1000198,3017588,100.0,1.0,1,Decoded 1/1 knots
1000198,3017589,100.0,1.0,1,Decoded 1/1 knots
1000198,3017590,100.0,1.0,1,Decoded 1/1 knots
1000198,3017591,,0.0,0,No knots found
1000198,3017592,100.0,1.0,1,Decoded 1/1 knots
1000198,3017593,100.0,1.0,1,Decoded 1/1 knots
1000198,3017594,,0.0,0,No knots found
1000198,3017595,,0.0,0,No knots found
1000198,3017596,1.0,1.0,1,Decoded 1/1 knots
1000198,3017597,100.0,1.0,1,Decoded 1/1 knots
1000198,3017598,100.0,1.0,1,Decoded 1/1 knots
1000198,3017599,30.0,1.0,1,Decoded 1/1 knots
1000198,3017600,20.0,1.0,1,Decoded 1/1 knots
1000198,3017601,100.0,1.0,1,Decoded 1/1 knots
1000198,3017602,20.0,1.0,1,Decoded 1/1 knots
1000198,3017603,100.0,1.0,1,Decoded 1/1 knots
1000198,3017604,40.0,1.0,1,Decoded 1/1 knots
1000198,3017605,100.0,1.0,1,Decoded 1/1 knots
1000198,3017606,1.0,1.0,1,Decoded 1/1 knots
1000198,3017607,1.0,1.0,1,Decoded 1/1 knots
1000198,3017608,20.0,1.0,1,Decoded 1/1 knots
1000198,3017609,100.0,1.0,1,Decoded 1/1 knots
1000198,3017610,20.0,1.0,1,Decoded 1/1 knots
1000198,3017611,1.0,1.0,1,Decoded 1/1 knots
1000198,3017612,40.0,1.0,1,Decoded 1/1 knots
1000198,3017613,1.0,1.0,1,Decoded 1/1 knots
1000198,3017614,40.0,1.0,1,Decoded 1/1 knots
1000198,3017615,1.0,1.0,1,Decoded 1/1 knots
1000198,3017616,1.0,1.0,1,Decoded 1/1 knots
1000198,3017617,40.0,1.0,1,Decoded 1/1 knots
1000198,3017618,1.0,1.0,1,Decoded 1/1 knots
1000198,3017619,40.0,1.0,1,Decoded 1/1 knots
1000198,3017620,1.0,1.0,1,Decoded 1/1 knots
1000198,3017621,40.0,1.0,1,Decoded 1/1 knots
1000198,3017622,1.0,1.0,1,Decoded 1/1 knots
1000198,3017623,40.0,1.0,1,Decoded 1/1 knots
1000198,3017624,20.0,1.0,1,Decoded 1/1 knots
1000198,3017625,1.0,1.0,1,Decoded 1/1 knots
1000198,3017626,20.0,1.0,1,Decoded 1/1 knots
1000198,3017627,1.0,1.0,1,Decoded 1/1 knots
1000198,3017628,1.0,1.0,1,Decoded 1/1 knots
1000198,3017629,1.0,1.0,1,Decoded 1/1 knots
1000198,3017630,,0.0,0,No knots found
1000198,3017631,1.0,1.0,1,Decoded 1/1 knots
1000198,3017632,1.0,1.0,1,Decoded 1/1 knots
1000198,3017633,1.0,1.0,1,Decoded 1/1 knots
1000198,3017634,1.0,1.0,1,Decoded 1/1 knots
1000198,3017635,,0.0,0,No knots found
1000198,3017636,,0.0,0,No knots found
1000198,3017637,1.0,1.0,1,Decoded 1/1 knots
1000198,3017638,1.0,1.0,1,Decoded 1/1 knots
1000198,3017639,1.0,1.0,1,Decoded 1/1 knots
1000198,3017640,1.0,1.0,1,Decoded 1/1 knots
1000198,3017641,1.0,1.0,1,Decoded 1/1 knots
1000198,3017642,1.0,1.0,1,Decoded 1/1 knots
1000198,3017643,,0.0,0,No knots found
1000198,3017644,1.0,1.0,1,Decoded 1/1 knots
1000198,3017645,1.0,1.0,1,Decoded 1/1 knots
1000198,3017646,1.0,1.0,1,Decoded 1/1 knots
1000198,3017647,1.0,1.0,1,Decoded 1/1 knots
1000198,3017648,1.0,1.0,1,Decoded 1/1 knots
1000198,3017649,1.0,1.0,1,Decoded 1/1 knots
1000198,3017650,1.0,1.0,1,Decoded 1/1 knots
1000198,3017651,1.0,1.0,1,Decoded 1/1 knots
1000198,3017652,1.0,1.0,1,Decoded 1/1 knots
1000198,3017653,,0.0,0,No knots found
1000198,3017654,1.0,1.0,1,Decoded 1/1 knots
1000198,3017655,1.0,1.0,1,Decoded 1/1 knots
1000198,3017656,20.0,1.0,1,Decoded 1/1 knots
1000198,3017657,21.0,1.0,2,Decoded 2/2 knots
1000198,3017658,100.0,1.0,1,Decoded 1/1 knots
1000198,3017659,1.0,1.0,1,Decoded 1/1 knots
1000198,3017660,1.0,1.0,1,Decoded 1/1 knots
1000198,3017661,1.0,1.0,1,Decoded 1/1 knots
1000198,3017662,20.0,1.0,1,Decoded 1/1 knots
1000198,3017663,1.0,1.0,1,Decoded 1/1 knots
1000198,3017664,1.0,1.0,1,Decoded 1/1 knots
1000198,3017665,20.0,1.0,1,Decoded 1/1 knots
1000198,3017666,1.0,1.0,1,Decoded 1/1 knots
1000198,3017667,20.0,1.0,1,Decoded 1/1 knots
1000198,3017668,1.0,1.0,1,Decoded 1/1 knots
1000198,3017669,20.0,1.0,1,Decoded 1/1 knots
1000198,3017670,1.0,1.0,1,Decoded 1/1 knots
1000198,3017671,1.0,1.0,1,Decoded 1/1 knots
1000198,3017672,20.0,1.0,1,Decoded 1/1 knots
1000198,3017673,1.0,1.0,1,Decoded 1/1 knots
1000198,3017674,,0.0,0,No knots found
1000198,3017675,,0.0,0,No knots found
1000198,3017676,,0.0,0,No knots found
1000198,3017677,1.0,1.0,1,Decoded 1/1 knots
1000198,3017678,1.0,1.0,1,Decoded 1/1 knots
1000198,3017679,1.0,1.0,1,Decoded 1/1 knots
1000198,3017680,,0.0,0,No knots found
1000198,3017681,,0.0,0,No knots found
1000198,3017682,100.0,1.0,1,Decoded 1/1 knots
1000198,3017683,100.0,1.0,1,Decoded 1/1 knots
1000198,3017684,1.0,1.0,1,Decoded 1/1 knots
1000198,3017685,100.0,1.0,1,Decoded 1/1 knots
1000198,3017686,1.0,1.0,1,Decoded 1/1 knots
1000198,3017687,1.0,1.0,1,Decoded 1/1 knots
1000198,3017688,100.0,1.0,1,Decoded 1/1 knots
1000198,3017689,100.0,1.0,1,Decoded 1/1 knots
1000198,3017690,100.0,1.0,1,Decoded 1/1 knots
1000198,3017691,,0.0,0,No knots found
1000198,3017692,1.0,1.0,1,Decoded 1/1 knots
1000198,3017693,1.0,1.0,1,Decoded 1/1 knots
1000198,3017694,1.0,1.0,1,Decoded 1/1 knots
1000198,3017695,1.0,1.0,1,Decoded 1/1 knots
1000198,3017696,1.0,1.0,1,Decoded 1/1 knots
1000198,3017697,1.0,1.0,1,Decoded 1/1 knots
1000199,3017698,,0.0,0,No knots found
1000199,3017699,,0.0,0,No knots found
1000199,3017700,,0.0,0,No knots found
1000199,3017701,1.0,1.0,1,Decoded 1/1 knots
1000199,3017702,3.0,1.0,3,Decoded 3/3 knots
1000199,3017703,1.0,1.0,1,Decoded 1/1 knots
1000199,3017704,1.0,1.0,1,Decoded 1/1 knots
1000199,3017705,,0.0,0,No knots found
1000199,3017706,,0.0,0,No knots found
1000199,3017707,30.0,1.0,1,Decoded 1/1 knots
1000199,3017708,30.0,1.0,1,Decoded 1/1 knots
1000199,3017709,20.0,1.0,1,Decoded 1/1 knots
1000199,3017710,40.0,1.0,1,Decoded 1/1 knots
1000199,3017711,40.0,1.0,1,Decoded 1/1 knots
1000199,3017712,20.0,1.0,1,Decoded 1/1 knots
1000199,3017713,40.0,1.0,1,Decoded 1/1 knots
1000199,3017714,40.0,1.0,1,Decoded 1/1 knots
1000199,3017715,1.0,1.0,1,Decoded 1/1 knots
1000199,3017716,20.0,1.0,1,Decoded 1/1 knots
1000199,3017717,1.0,1.0,1,Decoded 1/1 knots
1000199,3017718,31.0,1.0,2,Decoded 2/2 knots
1000199,3017719,,0.0,0,No knots found
1000199,3017720,21.0,1.0,2,Decoded 2/2 knots
1000199,3017721,1.0,1.0,1,Decoded 1/1 knots
1000199,3017722,1.0,1.0,1,Decoded 1/1 knots
1000199,3017723,20.0,1.0,1,Decoded 1/1 knots
1000199,3017724,20.0,1.0,1,Decoded 1/1 knots
1000199,3017725,1.0,1.0,1,Decoded 1/1 knots
1000200,3017726,80.0,1.0,1,Decoded 1/1 knots
1000200,3017727,30.0,1.0,1,Decoded 1/1 knots
1000200,3017728,20.0,1.0,1,Decoded 1/1 knots
1000200,3017729,,0.0,0,No knots found
1000200,3017730,,0.0,0,No knots found
1000200,3017731,30.0,1.0,1,Decoded 1/1 knots
1000200,3017732,,0.0,0,No knots found
1000200,3017733,,0.0,0,No knots found
1000200,3017734,100.0,1.0,1,Decoded 1/1 knots
1000200,3017735,70.0,1.0,2,Decoded 2/2 knots
1000200,3017736,120.0,1.0,2,Decoded 2/2 knots
1000200,3017737,100.0,1.0,1,Decoded 1/1 knots
1000200,3017738,100.0,1.0,1,Decoded 1/1 knots
1000200,3017739,100.0,1.0,1,Decoded 1/1 knots
1000200,3017740,40.0,1.0,1,Decoded 1/1 knots
1000200,3017741,40.0,1.0,1,Decoded 1/1 knots
1000200,3017742,30.0,1.0,1,Decoded 1/1 knots
1000200,3017743,60.0,1.0,1,Decoded 1/1 knots
1000200,3017744,,0.0,0,No knots found
1000200,3017745,,0.0,0,No knots found
1000200,3017746,,0.0,0,No knots found
1000200,3017747,200.0,1.0,2,Decoded 2/2 knots
1000200,3017748,100.0,1.0,1,Decoded 1/1 knots
1000200,3017749,100.0,1.0,1,Decoded 1/1 knots
1000200,3017750,,0.0,0,No knots found
1000200,3017751,,0.0,0,No knots found
1000200,3017752,,0.0,0,No knots found
1000200,3017753,100.0,1.0,1,Decoded 1/1 knots
1000200,3017754,,0.0,0,No knots found
1000200,3017755,30.0,1.0,1,Decoded 1/1 knots
1000200,3017756,,0.0,0,No knots found
1000200,3017757,,0.0,0,No knots found
1000200,3017758,,0.0,0,No knots found
1000200,3017759,340.0,1.0,2,Decoded 4/4 knots
1000200,3017760,280.0,1.0,3,Decoded 3/3 knots
1000200,3017761,,0.0,0,No knots found
1000200,3017762,,0.0,0,No knots found
1000200,3017763,100.0,1.0,1,Decoded 1/1 knots
1000200,3017764,250.0,1.0,4,Decoded 4/4 knots
1000200,3017765,90.0,1.0,4,Decoded 4/4 knots
1000200,3017766,40.0,1.0,2,Decoded 2/2 knots
1000200,3017767,100.0,1.0,2,Decoded 2/2 knots
1000200,3017768,,0.0,0,No knots found
1000200,3017769,,0.0,0,No knots found
1000200,3017770,,0.0,0,No knots found
1000200,3017771,,0.0,0,No knots found
1000200,3017772,20.0,1.0,1,Decoded 1/1 knots
1000200,3017773,,0.0,0,No knots found
1000200,3017774,120.0,1.0,2,Decoded 2/2 knots
1000200,3017775,30.0,1.0,1,Decoded 1/1 knots
1000200,3017776,30.0,1.0,1,Decoded 1/1 knots
1000200,3017777,100.0,1.0,1,Decoded 1/1 knots
1000200,3017778,100.0,1.0,1,Decoded 1/1 knots
1000200,3017779,30.0,1.0,1,Decoded 1/1 knots
1000200,3017780,100.0,1.0,1,Decoded 1/1 knots
1000200,3017781,100.0,1.0,1,Decoded 1/1 knots
1000201,3017782,100.0,1.0,1,Decoded 1/1 knots
1000201,3017783,,0.0,0,No knots found
1000201,3017784,100.0,1.0,1,Decoded 1/1 knots
1000201,3017785,150.0,1.0,2,Decoded 2/2 knots
1000201,3017786,190.0,1.0,2,Decoded 2/2 knots
1000201,3017787,220.0,1.0,2,Decoded 3/3 knots
1000201,3017788,40.0,1.0,1,Decoded 1/1 knots
1000201,3017789,30.0,1.0,1,Decoded 1/1 knots
1000201,3017790,501.0,1.0,2,Decoded 6/6 knots
1000201,3017791,280.0,1.0,2,Decoded 3/3 knots
1000201,3017792,1550.0,1.0,4,Decoded 16/16 knots
1000201,3017793,1001.0,1.0,4,Decoded 11/11 knots
1000201,3017794,400.0,1.0,1,Decoded 4/4 knots
1000201,3017795,740.0,1.0,4,Decoded 8/8 knots
1000201,3017796,,0.0,0,No knots found
1000201,3017797,1050.0,1.0,4,Decoded 11/11 knots
1000201,3017798,420.0,1.0,3,Decoded 5/5 knots
1000201,3017799,1100.0,1.0,2,Decoded 11/11 knots
1000201,3017800,540.0,1.0,4,Decoded 6/6 knots
1000201,3017801,,0.0,0,No knots found
1000201,3017802,400.0,1.0,2,Decoded 4/4 knots
1000201,3017803,590.0,1.0,3,Decoded 6/6 knots
1000201,3017804,200.0,1.0,1,Decoded 2/2 knots
1000201,3017805,200.0,1.0,1,Decoded 2/2 knots
1000201,3017806,500.0,1.0,1,Decoded 5/5 knots
1000201,3017807,,0.0,0,No knots found
1000201,3017808,,0.0,0,No knots found
1000201,3017809,,0.0,0,No knots found
1000201,3017810,1150.0,1.0,3,Decoded 12/12 knots
1000201,3017811,,0.0,0,No knots found
1000201,3017812,,0.0,0,No knots found
1000201,3017813,,0.0,0,No knots found
1000201,3017814,,0.0,0,No knots found
1000201,3017815,200.0,1.0,1,Decoded 2/2 knots
1000201,3017816,,0.0,0,No knots found
1000201,3017817,300.0,1.0,1,Decoded 3/3 knots
1000201,3017818,,0.0,0,No knots found
1000201,3017819,,0.0,0,No knots found
1000201,3017820,20.0,1.0,1,Decoded 1/1 knots
1000201,3017821,740.0,1.0,3,Decoded 8/8 knots
1000201,3017822,600.0,1.0,1,Decoded 6/6 knots
1000201,3017823,,0.0,0,No knots found
1000201,3017824,100.0,1.0,1,Decoded 1/1 knots
1000201,3017825,40.0,1.0,1,Decoded 1/1 knots
1000201,3017826,20.0,1.0,1,Decoded 1/1 knots
1000201,3017827,1.0,1.0,1,Decoded 1/1 knots
1000201,3017828,170.0,1.0,2,Decoded 2/2 knots
1000201,3017829,100.0,1.0,1,Decoded 1/1 knots
1000201,3017830,240.0,1.0,2,Decoded 3/3 knots
1000201,3017831,190.0,1.0,2,Decoded 2/2 knots
1000201,3017832,401.0,1.0,2,Decoded 5/5 knots
1000201,3017833,40.0,1.0,1,Decoded 1/1 knots
1000201,3017834,1060.0,1.0,3,Decoded 11/11 knots
1000201,3017835,680.0,1.0,3,Decoded 7/7 knots
1000201,3017836,250.0,1.0,2,Decoded 3/3 knots
1000201,3017837,120.0,1.0,2,Decoded 2/2 knots
1000201,3017838,40.0,1.0,1,Decoded 1/1 knots
1000201,3017839,160.0,1.0,2,Decoded 2/2 knots
1000201,3017840,101.0,1.0,2,Decoded 2/2 knots
1000201,3017841,,0.0,0,No knots found
1000201,3017842,1150.0,1.0,3,Decoded 12/12 knots
1000201,3017843,120.0,1.0,2,Decoded 2/2 knots
1000201,3017844,600.0,1.0,1,Decoded 6/6 knots
1000201,3017845,1000.0,1.0,2,Decoded 10/10 knots
1000201,3017846,830.0,1.0,3,Decoded 9/9 knots
1000201,3017847,1350.0,1.0,4,Decoded 14/14 knots
1000201,3017848,1190.0,1.0,4,Decoded 12/12 knots
1000201,3017849,800.0,1.0,2,Decoded 8/8 knots
1000201,3017850,1190.0,1.0,4,Decoded 12/12 knots
1000201,3017851,850.0,1.0,4,Decoded 9/9 knots
1000201,3017852,200.0,1.0,2,Decoded 2/2 knots
1000201,3017853,850.0,1.0,2,Decoded 9/9 knots
1000201,3017854,,0.0,0,No knots found
1000201,3017855,200.0,1.0,1,Decoded 2/2 knots
1000201,3017856,100.0,1.0,1,Decoded 1/1 knots
1000201,3017857,300.0,1.0,2,Decoded 3/3 knots
1000201,3017858,300.0,1.0,2,Decoded 3/3 knots
1000201,3017859,500.0,1.0,1,Decoded 5/5 knots
1000201,3017860,200.0,1.0,1,Decoded 2/2 knots
1000201,3017861,20.0,1.0,1,Decoded 1/1 knots
1000201,3017862,420.0,1.0,2,Decoded 5/5 knots
1000201,3017863,520.0,1.0,2,Decoded 6/6 knots
1000201,3017864,100.0,1.0,1,Decoded 1/1 knots
1000201,3017865,100.0,1.0,1,Decoded 1/1 knots
1000201,3017866,100.0,1.0,1,Decoded 1/1 knots
1000201,3017867,200.0,1.0,1,Decoded 2/2 knots
1000201,3017868,,0.0,0,No knots found
1000201,3017869,300.0,1.0,2,Decoded 3/3 knots
1000201,3017870,30.0,1.0,1,Decoded 1/1 knots
1000201,3017871,1270.0,1.0,3,Decoded 13/13 knots
1000201,3017872,200.0,1.0,1,Decoded 2/2 knots
1000201,3017873,40.0,1.0,1,Decoded 1/1 knots
1000201,3017874,100.0,1.0,1,Decoded 1/1 knots
1000201,3017875,180.0,1.0,2,Decoded 2/2 knots
1000201,3017876,1.0,1.0,1,Decoded 1/1 knots
1000201,3017877,80.0,1.0,1,Decoded 1/1 knots
1000201,3017878,230.0,1.0,2,Decoded 3/3 knots
1000201,3017879,130.0,1.0,2,Decoded 2/2 knots
1000201,3017880,760.0,1.0,2,Decoded 8/8 knots
1000201,3017881,40.0,1.0,1,Decoded 1/1 knots
1000201,3017882,20.0,1.0,1,Decoded 1/1 knots
1000201,3017883,590.0,1.0,2,Decoded 6/6 knots
1000201,3017884,630.0,1.0,3,Decoded 7/7 knots
1000201,3017885,30.0,1.0,1,Decoded 1/1 knots
1000201,3017886,1.0,1.0,1,Decoded 1/1 knots
1000201,3017887,301.0,1.0,2,Decoded 4/4 knots
1000201,3017888,620.0,1.0,3,Decoded 7/7 knots
1000201,3017889,1.0,1.0,1,Decoded 1/1 knots
1000201,3017890,1.0,1.0,1,Decoded 1/1 knots
1000201,3017891,170.0,1.0,2,Decoded 2/2 knots
1000201,3017892,40.0,1.0,1,Decoded 1/1 knots
1000201,3017893,20.0,1.0,1,Decoded 1/1 knots
1000201,3017894,760.0,1.0,2,Decoded 8/8 knots
1000201,3017895,30.0,1.0,1,Decoded 1/1 knots
1000201,3017896,,0.0,0,No knots found
1000201,3017897,630.0,1.0,3,Decoded 7/7 knots
1000201,3017898,200.0,1.0,1,Decoded 2/2 knots
1000201,3017899,20.0,1.0,1,Decoded 1/1 knots
1000201,3017900,590.0,1.0,2,Decoded 6/6 knots
1000201,3017901,40.0,1.0,1,Decoded 1/1 knots
1000201,3017902,301.0,1.0,2,Decoded 4/4 knots
1000201,3017903,1.0,1.0,1,Decoded 1/1 knots
1000201,3017904,800.0,1.0,2,Decoded 8/8 knots
1000201,3017905,350.0,1.0,2,Decoded 4/4 knots
1000201,3017906,170.0,1.0,2,Decoded 2/2 knots
1000201,3017907,40.0,1.0,1,Decoded 1/1 knots
1000201,3017908,300.0,1.0,1,Decoded 3/3 knots
1000201,3017909,,0.0,0,No knots found
1000201,3017910,,0.0,0,No knots found
1000201,3017911,220.0,1.0,2,Decoded 3/3 knots
1000201,3017912,100.0,1.0,1,Decoded 1/1 knots
1000201,3017913,200.0,1.0,1,Decoded 2/2 knots
1000201,3017914,200.0,1.0,1,Decoded 2/2 knots
1000201,3017915,40.0,1.0,1,Decoded 1/1 knots
1000201,3017963,1.0,1.0,1,Decoded 1/1 knots
1000201,3017964,20.0,1.0,1,Decoded 1/1 knots
1000201,3018051,,0.0,0,No knots found
1000201,3018052,420.0,1.0,2,Decoded 5/5 knots
1000201,3018053,1.0,1.0,1,Decoded 1/1 knots
1000201,3018054,1.0,1.0,1,Decoded 1/1 knots
1000201,3018055,30.0,1.0,1,Decoded 1/1 knots
1000201,3018056,380.0,1.0,2,Decoded 4/4 knots
1000201,3018057,1160.0,1.0,3,Decoded 12/12 knots
1000204,3017943,170.0,1.0,2,Decoded 2/2 knots
1000204,3017944,101.0,1.0,2,Decoded 2/2 knots
1000204,3017945,140.0,1.0,2,Decoded 2/2 knots
1000204,3017946,,0.0,0,No knots found
1000204,3017947,,0.0,0,No knots found
1000204,3017948,,0.0,0,No knots found
1000204,3017949,,0.0,0,No knots found
1000204,3017950,,0.0,0,No knots found
1000204,3017951,,0.0,0,No knots found
1000204,3017952,,0.0,0,No knots found
1000204,3017953,,0.0,0,No knots found
1000204,3017954,,0.0,0,No knots found
1000204,3017955,,0.0,0,No knots found
1000204,3017956,,0.0,0,No knots found
1000204,3017957,,0.0,0,No knots found
1000204,3017958,,0.0,0,No knots found
1000205,3017959,100.0,1.0,1,Decoded 1/1 knots
1000205,3017960,220.0,1.0,2,Decoded 3/3 knots
