khipu_id,hierarchy_depth,branching_factor,cord_count,summation_match_rate,has_summation,numeric_coverage,avg_numeric_value,node_density,leaf_ratio,has_aggregation,structural_complexity
1000097,3,3.954545454545455,88,0.0,0,0.8068181818181818,68.49295774647888,0.0113636363636363,0.7415730337078652,1,10.899082568807339
1000098,2,4.454545454545454,50,0.0,0,0.46,19.43478260869565,0.02,0.7647058823529411,0,6.050000000000001
1000099,1,43.0,44,0.0,0,0.8181818181818182,20.13888888888889,0.0227272727272727,0.9555555555555556,0,0.9772727272727273
1000100,1,25.0,26,0.0,0,0.8076923076923077,67.80952380952381,0.0384615384615384,0.9259259259259259,0,0.9615384615384616
1000101,2,7.0,29,0.0,0,0.896551724137931,66.23076923076923,0.0344827586206896,0.8333333333333334,0,2.75
1000103,2,4.7043478260869565,542,0.5357142857142857,1,0.4391143911439114,2.5588235294117645,0.0018450184501845,0.7863720073664825,0,72.7515243902439
1000105,1,12.0,13,0.0,0,0.3076923076923077,29.25,0.0769230769230769,0.8571428571428571,0,0.9230769230769231
1000106,1,18.0,19,0.0,0,0.9473684210526316,23.5,0.0526315789473684,0.9,0,0.9473684210526315
1000107,1,15.0,16,0.0,0,0.875,3.142857142857143,0.0625,0.8823529411764706,0,0.9375
1000108,1,25.0,26,0.0,0,0.8846153846153846,17.565217391304348,0.0384615384615384,0.9259259259259259,0,0.9615384615384616
1000109,3,2.5,11,0.0,0,0.7272727272727273,24.125,0.0909090909090909,0.5833333333333334,1,1.1428571428571428
1000110,1,21.0,22,0.0,0,0.8636363636363636,25.789473684210527,0.0454545454545454,0.9130434782608695,0,0.9545454545454546
1000111,2,5.5,12,0.0,0,0.4166666666666667,37.4,0.0833333333333333,0.7692307692307693,0,1.3846153846153846
1000112,1,4.0,5,0.0,0,0.8,60.5,0.2,0.6666666666666666,0,0.8
1000113,1,35.0,36,0.0,0,0.9722222222222222,127.82857142857142,0.0277777777777777,0.9459459459459459,0,0.9722222222222222
1000114,2,7.0,15,0.0,0,0.7333333333333333,374.09090909090907,0.0666666666666666,0.8125,0,1.625
1000115,2,17.272727272727273,191,0.0,0,0.9738219895287958,41.67204301075269,0.0052356020942408,0.9375,0,9.850746268656716
1000116,1,20.0,21,0.0,0,0.9523809523809524,24.7,0.0476190476190476,0.9090909090909091,0,0.9523809523809523
1000117,2,2.571428571428572,19,0.0,0,0.7894736842105263,28.066666666666663,0.0526315789473684,0.6,0,3.3599999999999994
1000118,1,30.0,31,0.0,0,0.967741935483871,12096.733333333334,0.032258064516129,0.9375,0,0.967741935483871
1000119,1,62.0,63,0.0,0,0.8888888888888888,158.28571428571428,0.0158730158730158,0.96875,0,0.9841269841269841
1000120,2,30.0,91,0.0,0,0.8241758241758241,273.94666666666666,0.0109890109890109,0.9565217391304348,0,2.838709677419355
1000121,2,8.785714285714286,124,0.0,0,0.8548387096774194,23.67924528301887,0.0080645161290322,0.88,0,11.240875912408757
1000122,1,18.0,19,0.0,0,0.9473684210526316,76.22222222222223,0.0526315789473684,0.9,0,0.9473684210526315
1000123,1,20.0,21,0.0,0,0.9523809523809524,636.5,0.0476190476190476,0.9090909090909091,0,0.9523809523809523
