khipu_id,numeric_entropy_bits,numeric_entropy_per_cord,max_numeric_entropy,normalized_numeric_entropy,num_unique_values,num_cords_with_values,color_entropy_bits,max_color_entropy,normalized_color_entropy,num_unique_colors,num_color_records,structural_level_entropy,structural_branching_entropy,num_levels,num_cords_total,total_information_bits,info_per_cord,num_nodes,depth,avg_branching,min_bits_numeric,min_bits_color,min_bits_structure,total_min_bits,redundancy_ratio,compression_efficiency
1000014,1.7841591278514217,0.1486799273209518,2.0,0.8920795639257109,4.0,12.0,1.4990004419361498,1.584962500721156,0.9457639794342808,3.0,38.0,0.0,0.0,1.0,37.0,3.2831595697875713,0.06700325652627696,38.0,1.0,37.0,2.0,1.584962500721156,0.0,3.584962500721156,0.9158142014392414,1.0919245393098918
1000015,3.550340709546388,0.16137912316119946,3.700439718141092,0.9594375209359968,13.0,22.0,1.4681773212788294,1.584962500721156,0.9263167555136543,3.0,32.0,0.3372900666170139,0.0,2.0,32.0,5.355808097442231,0.09918163143411539,33.0,2.0,10.666666666666666,3.700439718141092,1.584962500721156,1.0,6.285402218862249,0.8521026834797713,1.173567481229203
1000017,4.078506150239447,0.12359109546180141,4.321928094887363,0.9436774654034914,20.0,33.0,1.9385610475112867,2.321928094887362,0.8348927995573123,5.0,43.0,0.7793498372920851,0.0,2.0,39.0,6.796417035042818,0.09439468104226137,40.0,2.0,3.9,4.321928094887363,2.321928094887362,1.0,7.643856189774725,0.889134602523588,1.1246891046212217
1000018,4.025433871433804,0.012272664242176231,5.426264754702098,0.7418425110838146,43.0,328.0,1.369269615400919,3.0,0.45642320513363965,8.0,443.0,1.05176720357166,0.0,3.0,442.0,6.446470690406382,0.008372039857670627,443.0,3.0,2.6467065868263475,5.426264754702098,3.0,1.584962500721156,10.011227255423254,0.6439241189849345,1.5529780148263035
1000019,2.8276031989470827,0.02827603198947083,3.9068905956085187,0.723747729748411,15.0,100.0,1.6390409019580965,2.584962500721156,0.6340675740947247,6.0,159.0,0.4413357333803406,0.0,2.0,164.0,4.90797983428552,0.018590832705626968,165.0,2.0,13.666666666666666,3.9068905956085187,2.584962500721156,1.0,7.491853096329675,0.6551089258130252,1.5264637079382586
1000020,2.1688438543290056,0.004585293560949272,4.321928094887363,0.5018232156371703,20.0,473.0,2.5539230053016992,3.321928094887362,0.7688074312121124,10.0,770.0,1.43948614557176,0.0,5.0,769.0,6.162253005202464,0.004961556364897314,771.0,5.0,3.6445497630331753,4.321928094887363,3.321928094887362,2.321928094887362,9.965784284662087,0.6183409984788176,1.6172306259169338
1000021,4.165551641018595,0.04044224894192811,5.0,0.8331103282037191,32.0,103.0,2.1158929815389627,2.807354922057604,0.7536962871756002,7.0,114.0,0.8965128883108553,0.0,4.0,122.0,7.1779575108684135,0.03190203338163739,123.0,2.0,4.88,5.0,2.807354922057604,2.0,9.807354922057604,0.7318953548550136,1.3663155441095773
1000022,2.317076295631092,0.016912965661540817,4.087462841250339,0.5668739718554378,17.0,137.0,1.9031603474815648,2.584962500721156,0.736242923040709,6.0,161.0,0.6354896381826831,0.0,2.0,162.0,4.855726281295341,0.01623988722841251,163.0,2.0,8.1,4.087462841250339,2.584962500721156,1.0,7.672425341971495,0.6328802255959939,1.5800778086537357
1000023,4.694842294890841,0.014763655015380003,6.714245517666122,0.6992360172916007,105.0,318.0,2.6323835745385153,3.807354922057604,0.6913943218920866,14.0,553.0,1.0330332410981582,0.0,4.0,572.0,8.360259110527515,0.009393549562390467,573.0,3.0,7.15,6.714245517666122,3.807354922057604,2.0,12.521600439723727,0.6676669768191368,1.4977526741911757
1000024,4.625950224889822,0.010910259964362788,6.20945336562895,0.7449850981240542,74.0,424.0,1.5828901630052248,3.169925001442312,0.49934625023778534,9.0,543.0,0.8192411894560895,0.0,5.0,573.0,7.028081577351136,0.0070492292651465754,574.0,3.0,6.741176470588235,6.20945336562895,3.169925001442312,2.321928094887362,11.701306461958623,0.600623665417164,1.6649360615943238
1000025,3.1870675062179266,0.005784151553934531,5.285402218862249,0.6029943179809661,39.0,551.0,1.7338291851212642,2.807354922057604,0.6176024169578398,7.0,857.0,1.121847538986392,0.0,5.0,874.0,6.042744230325583,0.004240522266895147,875.0,3.0,8.323809523809524,5.285402218862249,2.807354922057604,2.321928094887362,10.414685235807214,0.5802138128524271,1.7235025741352734
