KNOT_ID,CORD_ID,CLUSTER_ORDINAL,knot_type,NUM_TURNS,DIRECTION,KHIPU_ID,CORD_LEVEL
1079540,3022925,2.0,S,0.0,Z,1000280,1
1079539,3022925,1.0,S,0.0,Z,1000280,1
1079547,3022925,1.0,L,9.0,S,1000280,1
1079556,3022926,5.0,S,0.0,Z,1000280,1
1079555,3022926,4.0,S,0.0,Z,1000280,1
1079554,3022926,3.0,S,0.0,Z,1000280,1
1079553,3022926,2.0,S,0.0,Z,1000280,1
1079552,3022926,1.0,S,0.0,Z,1000280,1
1079557,3022926,1.0,L,5.0,S,1000280,1
1079563,3022927,1.0,S,0.0,Z,1000280,1
1079564,3022927,1.0,S,0.0,Z,1000280,1
1079573,3022928,7.0,S,0.0,Z,1000280,1
1079572,3022928,6.0,S,0.0,Z,1000280,1
1079571,3022928,5.0,S,0.0,Z,1000280,1
1079570,3022928,4.0,S,0.0,Z,1000280,1
1079569,3022928,3.0,S,0.0,Z,1000280,1
1079568,3022928,2.0,S,0.0,Z,1000280,1
1079567,3022928,1.0,S,0.0,Z,1000280,1
1079574,3022928,1.0,E,0.0,Z,1000280,1
1079579,3022929,4.0,S,0.0,S,1000280,1
1079578,3022929,3.0,S,0.0,S,1000280,1
1079577,3022929,2.0,S,0.0,S,1000280,1
1079576,3022929,1.0,S,0.0,S,1000280,1
1079580,3022929,1.0,E,0.0,Z,1000280,1
1079586,3022930,4.0,S,0.0,Z,1000280,1
1079585,3022930,3.0,S,0.0,Z,1000280,1
1079584,3022930,2.0,S,0.0,Z,1000280,1
1079583,3022930,1.0,S,0.0,Z,1000280,1
1079587,3022930,1.0,E,0.0,Z,1000280,1
1079589,3022931,1.0,S,0.0,S,1000280,1
1079603,3022933,9.0,S,0.0,S,1000280,1
1079602,3022933,8.0,S,0.0,S,1000280,1
1079601,3022933,7.0,S,0.0,S,1000280,1
1079600,3022933,6.0,S,0.0,S,1000280,1
1079599,3022933,5.0,S,0.0,S,1000280,1
1079594,3022933,4.0,S,0.0,S,1000280,1
1079598,3022933,4.0,S,0.0,S,1000280,1
1079593,3022933,3.0,S,0.0,S,1000280,1
1079597,3022933,3.0,S,0.0,S,1000280,1
1079592,3022933,2.0,S,0.0,S,1000280,1
1079596,3022933,2.0,S,0.0,S,1000280,1
1079590,3022933,1.0,S,0.0,S,1000280,1
1079591,3022933,1.0,S,0.0,S,1000280,1
1079595,3022933,1.0,S,0.0,S,1000280,1
1079604,3022933,1.0,L,8.0,S,1000280,1
1079609,3022934,1.0,S,0.0,S,1000280,1
1079610,3022934,1.0,L,9.0,S,1000280,1
1079618,3022935,7.0,S,0.0,Z,1000280,1
1079617,3022935,6.0,S,0.0,Z,1000280,1
1079616,3022935,5.0,S,0.0,Z,1000280,1
1079615,3022935,4.0,S,0.0,Z,1000280,1
1079614,3022935,3.0,S,0.0,Z,1000280,1
1079613,3022935,2.0,S,0.0,Z,1000280,1
1079612,3022935,1.0,S,0.0,Z,1000280,1
1079619,3022935,1.0,L,3.0,S,1000280,1
1079621,3022936,2.0,S,0.0,S,1000280,1
1079620,3022936,1.0,S,0.0,S,1000280,1
1079622,3022936,1.0,L,7.0,S,1000280,1
1079623,3022937,1.0,S,0.0,Z,1000280,1
1079628,3022938,4.0,S,0.0,S,1000280,1
1079627,3022938,3.0,S,0.0,S,1000280,1
1079626,3022938,2.0,S,0.0,S,1000280,1
1079624,3022938,1.0,S,0.0,Z,1000280,1
1079625,3022938,1.0,S,0.0,S,1000280,1
1079629,3022939,1.0,S,0.0,Z,1000280,1
1079630,3022940,1.0,S,0.0,S,1000280,1
1079631,3022940,1.0,S,0.0,S,1000280,1
1079632,3022940,1.0,L,9.0,S,1000280,1
1079634,3022941,2.0,S,0.0,S,1000280,1
1079633,3022941,1.0,S,0.0,S,1000280,1
1079635,3022941,1.0,L,2.0,S,1000280,1
1079636,3022942,1.0,E,0.0,Z,1000280,1
1042845,3022944,1.0,L,5.0,S,1000280,2
1042853,3022945,8.0,S,0.0,S,1000280,2
1042852,3022945,7.0,S,0.0,S,1000280,2
1042851,3022945,6.0,S,0.0,S,1000280,2
1042850,3022945,5.0,S,0.0,S,1000280,2
1042849,3022945,4.0,S,0.0,S,1000280,2
1042848,3022945,3.0,S,0.0,S,1000280,2
1042847,3022945,2.0,S,0.0,S,1000280,2
1042846,3022945,1.0,S,0.0,S,1000280,2
1042854,3022945,1.0,L,8.0,S,1000280,2
1042855,3022946,1.0,L,4.0,S,1000280,2
1042856,3022947,1.0,L,7.0,S,1000280,2
1042857,3022948,1.0,E,0.0,Z,1000280,2
1042858,3022949,1.0,L,8.0,S,1000280,2
1078859,3022950,1.0,L,5.0,S,1000280,2
1042865,3022951,1.0,L,2.0,S,1000280,2
1042941,3022952,8.0,S,0.0,S,1000280,2
1042940,3022952,7.0,S,0.0,S,1000280,2
1042939,3022952,6.0,S,0.0,Z,1000280,2
1042938,3022952,5.0,S,0.0,Z,1000280,2
1042937,3022952,4.0,S,0.0,Z,1000280,2
1042936,3022952,3.0,S,0.0,Z,1000280,2
1042935,3022952,2.0,S,0.0,Z,1000280,2
1042934,3022952,1.0,S,0.0,Z,1000280,2
1042942,3022952,1.0,L,5.0,S,1000280,2
1042945,3022953,2.0,S,0.0,S,1000280,2
1042943,3022953,1.0,S,0.0,S,1000280,2
1042944,3022953,1.0,S,0.0,S,1000280,2
1042946,3022953,1.0,L,5.0,S,1000280,2
1042952,3022954,5.0,S,0.0,S,1000280,2
1042951,3022954,4.0,S,0.0,S,1000280,2
1042950,3022954,3.0,S,0.0,S,1000280,2
1042949,3022954,2.0,S,0.0,S,1000280,2
1042947,3022954,1.0,S,0.0,S,1000280,2
1042948,3022954,1.0,S,0.0,S,1000280,2
1042953,3022954,1.0,L,9.0,S,1000280,2
1042954,3022955,1.0,L,2.0,S,1000280,2
1042955,3022956,1.0,E,0.0,Z,1000280,2
1042956,3022957,1.0,L,3.0,S,1000280,2
1078860,3022958,1.0,L,4.0,S,1000280,2
1043030,3022959,1.0,L,4.0,S,1000280,2
1043031,3022960,1.0,L,3.0,S,1000280,2
1043042,3022961,9.0,S,0.0,S,1000280,2
1043041,3022961,8.0,S,0.0,S,1000280,2
1043040,3022961,7.0,S,0.0,S,1000280,2
1043039,3022961,6.0,S,0.0,S,1000280,2
1043038,3022961,5.0,S,0.0,S,1000280,2
1043037,3022961,4.0,S,0.0,S,1000280,2
1043036,3022961,3.0,S,0.0,S,1000280,2
1043033,3022961,2.0,S,0.0,S,1000280,2
1043035,3022961,2.0,S,0.0,S,1000280,2
1043032,3022961,1.0,S,0.0,S,1000280,2
1043034,3022961,1.0,S,0.0,S,1000280,2
1043043,3022961,1.0,L,2.0,S,1000280,2
1043051,3022962,8.0,S,0.0,S,1000280,2
1043050,3022962,7.0,S,0.0,S,1000280,2
1043049,3022962,6.0,S,0.0,S,1000280,2
1043048,3022962,5.0,S,0.0,S,1000280,2
1043047,3022962,4.0,S,0.0,S,1000280,2
1043046,3022962,3.0,S,0.0,S,1000280,2
1043045,3022962,2.0,S,0.0,S,1000280,2
1043044,3022962,1.0,S,0.0,S,1000280,2
1043052,3022962,1.0,L,3.0,S,1000280,2
1043055,3022963,3.0,S,0.0,S,1000280,2
1043054,3022963,2.0,S,0.0,S,1000280,2
1043053,3022963,1.0,S,0.0,S,1000280,2
1043056,3022965,1.0,E,0.0,Z,1000280,2
1043057,3022966,1.0,E,0.0,Z,1000280,2
1043059,3022967,2.0,S,0.0,S,1000280,2
1043058,3022967,1.0,S,0.0,S,1000280,2
1043060,3022967,1.0,L,3.0,S,1000280,2
1043061,3022968,1.0,E,0.0,Z,1000280,2
1043066,3022969,5.0,S,0.0,S,1000280,2
1043065,3022969,4.0,S,0.0,S,1000280,2
1043064,3022969,3.0,S,0.0,S,1000280,2
1043063,3022969,2.0,S,0.0,S,1000280,2
1043062,3022969,1.0,S,0.0,S,1000280,2
1043067,3022970,1.0,L,3.0,S,1000280,2
1043068,3022971,1.0,S,0.0,S,1000280,2
1043069,3022972,1.0,L,4.0,S,1000280,2
1043070,3022973,1.0,E,0.0,Z,1000280,2
1043071,3022974,1.0,E,0.0,Z,1000280,2
1078861,3022976,1.0,L,4.0,S,1000280,2
1078862,3022977,1.0,L,2.0,S,1000280,2
1078863,3022978,1.0,L,4.0,S,1000280,2
1078864,3022979,1.0,L,4.0,S,1000280,2
1078865,3022980,1.0,L,3.0,S,1000280,2
1078866,3022981,1.0,S,0.0,S,1000280,2
1078867,3022981,1.0,L,7.0,S,1000280,2
1043144,3022985,2.0,S,0.0,S,1000280,2
1043143,3022985,1.0,S,0.0,S,1000280,2
1043145,3022985,1.0,L,8.0,S,1000280,2
1043146,3022986,1.0,L,8.0,S,1000280,2
1043147,3022987,1.0,E,0.0,Z,1000280,2
1043152,3022988,5.0,S,0.0,S,1000280,2
1043151,3022988,4.0,S,0.0,S,1000280,2
1043150,3022988,3.0,S,0.0,S,1000280,2
1043149,3022988,2.0,S,0.0,S,1000280,2
1043148,3022988,1.0,S,0.0,S,1000280,2
1043153,3022989,1.0,L,3.0,S,1000280,2
1043158,3022990,5.0,S,0.0,S,1000280,2
1043157,3022990,4.0,S,0.0,S,1000280,2
1043156,3022990,3.0,S,0.0,S,1000280,2
1043155,3022990,2.0,S,0.0,S,1000280,2
1043154,3022990,1.0,S,0.0,S,1000280,2
1043159,3022990,1.0,L,8.0,S,1000280,2
1043160,3022991,1.0,L,2.0,S,1000280,2
1043302,3023153,1.0,L,4.0,S,1000280,2
1043303,3023154,1.0,L,4.0,S,1000280,2
1043304,3023155,1.0,L,4.0,S,1000280,2
1043305,3023157,1.0,S,0.0,S,1000280,2
1043306,3023157,1.0,L,7.0,S,1000280,2
1043307,3023158,1.0,L,2.0,S,1000280,2
1043308,3023159,1.0,L,3.0,S,1000280,2
1043322,3023160,1.0,L,4.0,S,1000280,2
1078868,3041379,1.0,L,2.0,S,1000280,2
1078880,3041380,1.0,E,0.0,Z,1000280,2
1078896,3041381,1.0,S,0.0,S,1000280,2
1078897,3041381,1.0,L,6.0,S,1000280,2
1078898,3041382,1.0,L,2.0,S,1000280,2
1078899,3041383,1.0,S,0.0,S,1000280,2
1078900,3041383,1.0,L,3.0,S,1000280,2
1078931,3041384,1.0,E,0.0,Z,1000280,2
1078942,3041385,1.0,E,0.0,Z,1000280,2
1078969,3041386,2.0,S,0.0,S,1000280,2
1078968,3041386,1.0,S,0.0,S,1000280,2
1078970,3041386,1.0,L,8.0,S,1000280,2
1078973,3041387,3.0,S,0.0,Z,1000280,2
1078972,3041387,2.0,S,0.0,Z,1000280,2
1078971,3041387,1.0,S,0.0,Z,1000280,2
1078974,3041387,1.0,L,9.0,S,1000280,2
1079031,3041388,1.0,E,0.0,Z,1000280,2
1079043,3041389,1.0,E,0.0,Z,1000280,2
1079055,3041390,4.0,S,0.0,S,1000280,2
1079054,3041390,3.0,S,0.0,S,1000280,2
1079053,3041390,2.0,S,0.0,S,1000280,2
1079052,3041390,1.0,S,0.0,S,1000280,2
1079056,3041390,1.0,L,3.0,S,1000280,2
1079059,3041391,3.0,S,0.0,S,1000280,2
1079058,3041391,2.0,S,0.0,S,1000280,2
1079057,3041391,1.0,S,0.0,S,1000280,2
1079060,3041391,1.0,L,6.0,S,1000280,2
1079063,3041392,3.0,S,0.0,S,1000280,2
1079062,3041392,2.0,S,0.0,S,1000280,2
1079061,3041392,1.0,S,0.0,S,1000280,2
1079064,3041392,1.0,L,7.0,S,1000280,2
1079091,3041393,9.0,S,0.0,S,1000280,2
1079090,3041393,8.0,S,0.0,S,1000280,2
1079089,3041393,7.0,S,0.0,S,1000280,2
1079088,3041393,6.0,S,0.0,S,1000280,2
1079087,3041393,5.0,S,0.0,S,1000280,2
1079086,3041393,4.0,S,0.0,S,1000280,2
1079085,3041393,3.0,S,0.0,S,1000280,2
1079084,3041393,2.0,S,0.0,S,1000280,2
1079083,3041393,1.0,S,0.0,S,1000280,2
1079092,3041393,1.0,L,4.0,S,1000280,2
1079137,3041394,4.0,S,0.0,S,1000280,2
1079136,3041394,3.0,S,0.0,S,1000280,2
1079135,3041394,2.0,S,0.0,S,1000280,2
1079134,3041394,1.0,S,0.0,S,1000280,2
1079138,3041394,1.0,L,2.0,S,1000280,2
1079145,3041395,7.0,S,0.0,S,1000280,2
1079144,3041395,6.0,S,0.0,S,1000280,2
1079143,3041395,5.0,S,0.0,S,1000280,2
1079142,3041395,4.0,S,0.0,S,1000280,2
1079141,3041395,3.0,S,0.0,S,1000280,2
1079140,3041395,2.0,S,0.0,S,1000280,2
1079139,3041395,1.0,S,0.0,S,1000280,2
1079149,3041396,4.0,S,0.0,S,1000280,2
1079148,3041396,3.0,S,0.0,S,1000280,2
1079147,3041396,2.0,S,0.0,S,1000280,2
1079146,3041396,1.0,S,0.0,S,1000280,2
1079150,3041396,1.0,L,2.0,S,1000280,2
1079173,3041397,1.0,L,3.0,S,1000280,2
1079191,3041399,1.0,E,0.0,Z,1000280,2
1079197,3041400,1.0,L,3.0,S,1000280,2
1079208,3041402,1.0,L,2.0,S,1000280,2
1079230,3041403,2.0,S,0.0,S,1000280,2
1079229,3041403,1.0,S,0.0,S,1000280,2
1079231,3041403,1.0,L,9.0,S,1000280,2
1079232,3041404,1.0,S,0.0,S,1000280,2
1079233,3041404,1.0,L,4.0,S,1000280,2
1079237,3041405,1.0,L,2.0,S,1000280,2
1079249,3041406,1.0,E,0.0,Z,1000280,2
1079257,3041407,1.0,L,3.0,S,1000280,2
1079268,3041408,1.0,E,0.0,Z,1000280,2
1079277,3041409,1.0,E,0.0,Z,1000280,2
1079306,3041410,2.0,S,0.0,S,1000280,2
1079305,3041410,1.0,S,0.0,S,1000280,2
1079307,3041410,1.0,L,5.0,S,1000280,2
1079309,3041411,2.0,S,0.0,S,1000280,2
1079308,3041411,1.0,S,0.0,S,1000280,2
1079310,3041411,1.0,L,7.0,S,1000280,2
1079316,3041412,2.0,S,0.0,S,1000280,2
1079315,3041412,1.0,S,0.0,S,1000280,2
1079317,3041412,1.0,L,2.0,S,1000280,2
1079354,3041413,3.0,S,0.0,S,1000280,2
1079353,3041413,2.0,S,0.0,S,1000280,2
1079352,3041413,1.0,S,0.0,S,1000280,2
1079355,3041413,1.0,E,0.0,Z,1000280,2
1079381,3041414,1.0,L,6.0,S,1000280,2
1079382,3041415,1.0,S,0.0,S,1000280,2
1079383,3041415,1.0,L,3.0,S,1000280,2
1079385,3041416,2.0,S,0.0,S,1000280,2
1079384,3041416,1.0,S,0.0,S,1000280,2
1079386,3041416,1.0,L,3.0,S,1000280,2
1079411,3041418,1.0,L,2.0,S,1000280,2
1079421,3041419,1.0,L,3.0,S,1000280,2
1079431,3041420,1.0,E,0.0,Z,1000280,2
1079444,3041421,1.0,S,0.0,S,1000280,2
1079445,3041421,1.0,L,4.0,S,1000280,2
1079446,3041422,1.0,S,0.0,S,1000280,2
1079447,3041422,1.0,L,2.0,S,1000280,2
1079452,3041423,1.0,E,0.0,Z,1000280,2
1079453,3041424,1.0,E,0.0,Z,1000280,2
1079470,3041426,1.0,E,0.0,Z,1000280,2
1079471,3041427,1.0,E,0.0,Z,1000280,2
1079516,3041428,9.0,S,0.0,S,1000280,2
1079515,3041428,8.0,S,0.0,S,1000280,2
1079514,3041428,7.0,S,0.0,S,1000280,2
1079513,3041428,6.0,S,0.0,S,1000280,2
1079512,3041428,5.0,S,0.0,S,1000280,2
1079511,3041428,4.0,S,0.0,S,1000280,2
1079510,3041428,3.0,S,0.0,S,1000280,2
1079509,3041428,2.0,S,0.0,S,1000280,2
1079508,3041428,1.0,S,0.0,S,1000280,2
1079517,3041428,1.0,L,3.0,S,1000280,2
1079518,3041429,1.0,L,7.0,Z,1000280,2
1079529,3041430,9.0,S,0.0,S,1000280,2
1079528,3041430,8.0,S,0.0,S,1000280,2
1079527,3041430,7.0,S,0.0,S,1000280,2
1079526,3041430,6.0,S,0.0,S,1000280,2
1079525,3041430,5.0,S,0.0,S,1000280,2
1079524,3041430,4.0,S,0.0,S,1000280,2
1079523,3041430,3.0,S,0.0,S,1000280,2
1079520,3041430,2.0,S,0.0,S,1000280,2
1079522,3041430,2.0,S,0.0,S,1000280,2
1079519,3041430,1.0,S,0.0,S,1000280,2
1079521,3041430,1.0,S,0.0,S,1000280,2
1079530,3041430,1.0,L,2.0,S,1000280,2
1079531,3041431,1.0,L,3.0,S,1000280,2
1079532,3041432,1.0,L,3.0,S,1000280,2
1079538,3041433,1.0,L,4.0,S,1000280,2
1079548,3041434,1.0,E,0.0,Z,1000280,2
1079550,3041435,2.0,S,0.0,Z,1000280,2
1079549,3041435,1.0,S,0.0,Z,1000280,2
1079551,3041435,1.0,L,3.0,S,1000280,2
1079562,3041436,5.0,S,0.0,S,1000280,2
1079561,3041436,4.0,S,0.0,S,1000280,2
1079560,3041436,3.0,S,0.0,S,1000280,2
1079559,3041436,2.0,S,0.0,S,1000280,2
1079558,3041436,1.0,S,0.0,S,1000280,2
1079565,3041437,1.0,L,4.0,S,1000280,2
1079566,3041438,1.0,S,0.0,S,1000280,2
1079575,3041439,1.0,L,4.0,S,1000280,2
1079581,3041440,1.0,L,4.0,S,1000280,2
1079582,3041441,1.0,L,4.0,S,1000280,2
1079588,3041442,1.0,L,2.0,S,1000280,2
1079606,3041443,2.0,S,0.0,S,1000280,2
1079605,3041443,1.0,S,0.0,S,1000280,2
1079607,3041443,1.0,L,8.0,S,1000280,2
1079608,3041444,1.0,L,8.0,S,1000280,2
1079611,3041445,1.0,E,0.0,Z,1000280,2
1043654,3023321,1.0,L,3.0,Z,1000283,1
1046520,3023322,2.0,S,0.0,Z,1000283,1
1046519,3023322,1.0,S,0.0,Z,1000283,1
1046521,3023322,1.0,L,2.0,Z,1000283,1
1043661,3023323,1.0,L,2.0,Z,1000283,1
1043662,3023324,1.0,L,4.0,Z,1000283,1
1043663,3023325,1.0,L,5.0,Z,1000283,1
1043668,3023326,1.0,E,0.0,Z,1000283,1
1043669,3023327,1.0,E,0.0,Z,1000283,1
1043672,3023328,1.0,S,0.0,Z,1000283,1
1043673,3023328,1.0,L,7.0,Z,1000283,1
1043678,3023336,1.0,L,4.0,Z,1000283,1
1043679,3023337,1.0,S,0.0,Z,1000283,1
1043680,3023337,1.0,L,4.0,Z,1000283,1
1043684,3023338,1.0,E,0.0,Z,1000283,1
1043685,3023339,1.0,E,0.0,Z,1000283,1
1046523,3023340,2.0,S,0.0,Z,1000283,1
1046522,3023340,1.0,S,0.0,Z,1000283,1
1046524,3023340,1.0,L,4.0,Z,1000283,1
1043655,3023343,1.0,L,3.0,Z,1000283,2
1043656,3023344,1.0,E,0.0,Z,1000283,2
1043657,3023345,1.0,L,2.0,Z,1000283,2
1043660,3023346,1.0,L,4.0,Z,1000283,2
1043664,3023347,1.0,L,5.0,Z,1000283,2
1043665,3023348,1.0,L,2.0,Z,1000283,2
1043666,3023349,1.0,E,0.0,Z,1000283,2
1043667,3023350,1.0,E,0.0,Z,1000283,2
1043670,3023353,1.0,E,0.0,Z,1000283,2
1043671,3023354,1.0,L,2.0,Z,1000283,2
1043674,3023355,1.0,L,2.0,Z,1000283,2
1043675,3023356,1.0,E,0.0,Z,1000283,2
1043676,3023357,1.0,E,0.0,Z,1000283,2
1043677,3023358,1.0,E,0.0,Z,1000283,2
1043681,3023359,1.0,E,0.0,Z,1000283,2
1043682,3023360,1.0,E,0.0,Z,1000283,2
1043683,3023361,1.0,L,5.0,Z,1000283,2
1043686,3023362,1.0,L,5.0,Z,1000283,2
1043687,3023363,1.0,L,2.0,Z,1000283,2
1043691,3023364,1.0,L,2.0,Z,1000283,2
1043692,3023365,1.0,E,0.0,Z,1000283,2
1043693,3023366,1.0,E,0.0,Z,1000285,1
1043697,3023367,1.0,E,0.0,Z,1000285,1
1043698,3023368,1.0,E,0.0,Z,1000285,1
1043704,3023371,1.0,L,9.0,Z,1000285,1
1043707,3023373,1.0,L,2.0,Z,1000285,1
1043709,3023374,1.0,L,6.0,Z,1000285,1
1043712,3023375,1.0,E,0.0,Z,1000285,1
1046500,3023377,2.0,S,0.0,Z,1000285,1
1046499,3023377,1.0,S,0.0,Z,1000285,1
1046501,3023377,1.0,L,8.0,Z,1000285,1
1043717,3023378,1.0,L,3.0,Z,1000285,1
1043718,3023379,1.0,L,2.0,Z,1000285,1
1043723,3023381,1.0,E,0.0,Z,1000285,1
1043724,3023382,1.0,L,2.0,Z,1000285,1
1046504,3023383,3.0,S,0.0,Z,1000285,1
1046503,3023383,2.0,S,0.0,Z,1000285,1
1046502,3023383,1.0,S,0.0,Z,1000285,1
1046505,3023383,1.0,L,0.0,U,1000285,1
1043729,3023384,1.0,L,2.0,Z,1000285,1
1043730,3023385,1.0,E,0.0,Z,1000285,1
1043732,3023386,1.0,L,4.0,Z,1000285,1
1043735,3023387,1.0,L,2.0,Z,1000285,1
1043736,3023389,1.0,S,0.0,Z,1000285,1
1043737,3023390,1.0,E,0.0,Z,1000285,1
1043738,3023391,1.0,L,2.0,Z,1000285,1
1043743,3023394,1.0,S,0.0,Z,1000285,1
1043744,3023394,1.0,L,2.0,Z,1000285,1
1043746,3023395,1.0,E,0.0,Z,1000285,1
1043747,3023396,1.0,E,0.0,Z,1000285,1
1043749,3023397,1.0,L,6.0,Z,1000285,1
1043754,3023399,1.0,S,0.0,Z,1000285,1
1043755,3023399,1.0,L,5.0,Z,1000285,1
1043757,3023401,1.0,E,0.0,Z,1000285,1
1043758,3023402,1.0,L,2.0,Z,1000285,1
1046507,3023403,2.0,S,0.0,Z,1000285,1
1046506,3023403,1.0,S,0.0,Z,1000285,1
1046508,3023403,1.0,E,0.0,Z,1000285,1
1043763,3023406,1.0,L,6.0,Z,1000285,1
1043766,3023407,1.0,E,0.0,Z,1000285,1
1043767,3023408,1.0,L,2.0,Z,1000285,1
1043771,3023409,1.0,S,0.0,Z,1000285,1
1043772,3023409,1.0,L,2.0,Z,1000285,1
1043776,3023413,1.0,L,2.0,Z,1000285,1
1043777,3023414,1.0,E,0.0,Z,1000285,1
1043779,3023415,1.0,S,0.0,Z,1000285,1
1043782,3023417,1.0,L,2.0,Z,1000285,1
1043783,3023418,1.0,L,4.0,Z,1000285,1
1043786,3023419,1.0,E,0.0,Z,1000285,1
1043788,3023420,1.0,L,2.0,Z,1000285,1
1046511,3023421,3.0,S,0.0,Z,1000285,1
1046510,3023421,2.0,S,0.0,Z,1000285,1
1046509,3023421,1.0,S,0.0,Z,1000285,1
1046512,3023421,1.0,L,0.0,Z,1000285,1
1043794,3023422,1.0,L,2.0,Z,1000285,1
1043795,3023423,1.0,E,0.0,Z,1000285,1
1043798,3023425,1.0,L,2.0,Z,1000285,1
1043800,3023426,1.0,L,3.0,Z,1000285,1
1046514,3023427,2.0,S,0.0,Z,1000285,1
1046513,3023427,1.0,S,0.0,Z,1000285,1
1046515,3023427,1.0,L,0.0,Z,1000285,1
1043807,3023429,1.0,E,0.0,Z,1000285,1
1043808,3023430,1.0,L,5.0,Z,1000285,1
1043810,3023431,1.0,L,2.0,Z,1000285,1
1043814,3023433,1.0,E,0.0,Z,1000285,1
1043816,3023434,1.0,L,5.0,Z,1000285,1
1043817,3023435,1.0,L,4.0,Z,1000285,1
1043819,3023436,1.0,L,2.0,Z,1000285,1
1043820,3023437,1.0,E,0.0,Z,1000285,1
1046517,3023438,2.0,S,0.0,Z,1000285,1
1046516,3023438,1.0,S,0.0,Z,1000285,1
1046518,3023438,1.0,L,5.0,Z,1000285,1
1043825,3023439,1.0,E,0.0,Z,1000285,1
1043828,3023440,1.0,L,6.0,Z,1000285,1
1043829,3023441,1.0,L,7.0,Z,1000285,1
1043694,3023446,1.0,E,0.0,Z,1000285,2
1043695,3023447,1.0,E,0.0,Z,1000285,2
1043696,3023448,1.0,E,0.0,Z,1000285,2
1043699,3023450,1.0,S,0.0,Z,1000285,2
1043700,3023450,1.0,L,2.0,Z,1000285,2
1043702,3023451,1.0,E,0.0,Z,1000285,2
1043703,3023452,1.0,E,0.0,Z,1000285,2
1043701,3023453,1.0,L,4.0,Z,1000285,3
1043705,3023454,1.0,L,2.0,Z,1000285,2
1043706,3023455,1.0,E,0.0,Z,1000285,2
1043708,3023456,1.0,E,0.0,Z,1000285,2
1043710,3023457,1.0,L,5.0,Z,1000285,2
1043711,3023458,1.0,L,2.0,Z,1000285,2
1043713,3023459,1.0,E,0.0,Z,1000285,2
1043719,3023460,1.0,L,5.0,Z,1000285,2
1043720,3023461,1.0,L,2.0,Z,1000285,2
1043721,3023462,1.0,E,0.0,Z,1000285,2
1043722,3023463,1.0,L,5.0,Z,1000285,2
1043731,3023464,1.0,E,0.0,Z,1000285,2
1043733,3023465,1.0,E,0.0,Z,1000285,2
1043734,3023466,1.0,L,5.0,Z,1000285,2
1043739,3023467,1.0,L,5.0,Z,1000285,2
1043740,3023468,1.0,L,2.0,Z,1000285,2
1043741,3023469,1.0,L,2.0,Z,1000285,2
1043742,3023470,1.0,L,3.0,Z,1000285,2
1043745,3023471,1.0,L,3.0,Z,1000285,2
1043748,3023472,1.0,L,2.0,Z,1000285,2
1043750,3023473,1.0,L,4.0,Z,1000285,2
1043751,3023474,1.0,L,2.0,Z,1000285,2
1043752,3023475,1.0,L,2.0,Z,1000285,2
1043753,3023476,1.0,L,4.0,Z,1000285,2
1043756,3023479,1.0,E,0.0,Z,1000285,2
1043759,3023483,1.0,L,2.0,Z,1000285,2
1043764,3023485,1.0,L,3.0,Z,1000285,2
1043765,3023486,1.0,L,2.0,Z,1000285,2
1043768,3023487,1.0,L,2.0,Z,1000285,2
1043769,3023488,1.0,L,2.0,Z,1000285,2
1043770,3023489,1.0,E,0.0,Z,1000285,2
1043773,3023490,1.0,L,3.0,Z,1000285,2
1043774,3023491,1.0,E,0.0,Z,1000285,2
1043775,3023492,1.0,E,0.0,Z,1000285,2
1043778,3023493,1.0,E,0.0,Z,1000285,2
1043780,3023494,1.0,E,0.0,Z,1000285,2
1043781,3023495,1.0,L,2.0,Z,1000285,2
1043784,3023496,1.0,L,6.0,Z,1000285,2
1043785,3023497,1.0,E,0.0,Z,1000285,2
1043787,3023498,1.0,E,0.0,Z,1000285,2
1043789,3023500,1.0,E,0.0,Z,1000285,2
1043796,3023502,1.0,E,0.0,Z,1000285,2
1043797,3023503,1.0,E,0.0,Z,1000285,2
1043799,3023504,1.0,L,2.0,Z,1000285,2
1043804,3023509,1.0,L,4.0,Z,1000285,2
1043805,3023510,1.0,L,2.0,Z,1000285,2
1043806,3023511,1.0,E,0.0,Z,1000285,2
1043809,3023512,1.0,L,4.0,Z,1000285,2
1043811,3023513,1.0,E,0.0,Z,1000285,2
1043812,3023514,1.0,E,0.0,Z,1000285,2
1043813,3023515,1.0,E,0.0,Z,1000285,2
1043815,3023516,1.0,E,0.0,Z,1000285,2
1043818,3023517,1.0,L,4.0,Z,1000285,2
1043824,3023518,1.0,E,0.0,Z,1000285,2
1043826,3023519,1.0,L,2.0,Z,1000285,2
1043827,3023520,1.0,E,0.0,Z,1000285,2
1043830,3023521,1.0,E,0.0,Z,1000285,2
1043831,3023522,1.0,L,5.0,Z,1000285,2
1043832,3023523,1.0,L,5.0,S,1000287,1
1043833,3023524,1.0,L,4.0,S,1000287,1
1043835,3023525,1.0,E,0.0,Z,1000287,1
1043836,3023527,1.0,E,0.0,Z,1000287,1
1043838,3023528,1.0,L,3.0,S,1000287,1
1043840,3023530,1.0,L,3.0,S,1000287,1
1043842,3023531,1.0,L,2.0,S,1000287,1
1043846,3023535,1.0,L,5.0,S,1000287,1
1043848,3023536,1.0,L,4.0,S,1000287,1
1043850,3023540,1.0,L,3.0,S,1000287,1
1043851,3023541,1.0,L,6.0,S,1000287,1
1043852,3023544,1.0,E,0.0,Z,1000287,1
