kfg_id,n_cords,n_zero,pct_zero,n_zero_pendant,n_zero_sub,pct_zero_pendant,pct_zero_sub,n_groups,n_compliant,n_sub,n_supra,n_trivial,pct_compliant,median_ratio,mean_ratio,beh_label,typology_label,geo_zone,pct_round5,depth,branching_entropy,balance_score
KH0425,133.0,22.0,16.541353383458645,1.0,21.0,1.8518518518518516,26.582278481012654,45.0,0.0,16.0,1.0,1.0,0.0,0.01699912827450309,0.1355784033350624,B4,T1,Ica & Paracas,0.2432432432432432,2,2.120605301020984,0.2119597689632995
KH0426,78.0,4.0,5.128205128205128,4.0,0.0,6.25,0.0,13.0,0.0,9.0,0.0,1.0,0.0,0.07180189851720103,0.0807896228561258,B6,T1,,0.2837837837837837,1,0.8076055867312476,0.6310898828220985
KH0427,88.0,5.0,5.681818181818182,5.0,0.0,10.204081632653061,0.0,27.0,1.0,12.0,7.0,3.0,3.7037037037037033,0.42647058823529416,1.4169827737279643,B3,T1,,0.1204819277108433,1,1.648834469221829,0.4607358855588785
KH0428,417.0,58.0,13.908872901678656,55.0,3.0,13.924050632911392,13.636363636363635,21.0,0.0,3.0,0.0,0.0,0.0,0.030303030303030304,0.08031716421593303,B3,T1,Central Coast,0.3816155988857939,1,0.3143744382651655,0.7725485716761751
KH0429,28.0,11.0,39.285714285714285,11.0,0.0,47.82608695652174,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.2153846153846154,0.2928774928774929,B3,T1,Central Coast,0.0588235294117647,1,0.8076702057269437,0.5835034360824787
KH0430,70.0,32.0,45.714285714285715,32.0,0.0,54.23728813559322,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.08571428571428572,0.28173269307723087,B3,T1,Central Coast,0.2631578947368421,1,0.6423421536753963,0.5482460485473744
KH0431,226.0,4.0,1.7699115044247788,4.0,0.0,4.040404040404041,0.0,95.0,1.0,19.0,40.0,0.0,1.0526315789473684,1.2105263157894737,2.435641476110993,B4,T2,Central Coast,0.1801801801801801,3,1.1009785936213234,0.0
KH0432,120.0,49.0,40.833333333333336,1.0,48.0,2.857142857142857,56.470588235294116,30.0,0.0,21.0,1.0,1.0,0.0,0.1875,0.2554790611294023,B4,T1,Ica & Paracas,0.1690140845070422,2,2.2501928463590146,0.4862988330859186
KH0433,167.0,34.0,20.35928143712575,29.0,5.0,21.641791044776117,15.151515151515152,31.0,8.0,4.0,9.0,2.0,25.806451612903224,1.0,1.3786010729155547,B3,T1,Central Coast,0.2781954887218045,1,0.8601861818117196,0.6275372086207428
KH0434,132.0,61.0,46.21212121212121,32.0,29.0,41.02564102564102,53.70370370370371,43.0,1.0,8.0,2.0,12.0,2.3255813953488373,0.2,0.4325012885113975,B2,T1,Central Coast,0.0845070422535211,1,1.483873545209894,0.5735985672887791
KH0435,236.0,63.0,26.69491525423729,59.0,4.0,27.314814814814813,20.0,20.0,6.0,3.0,5.0,3.0,30.0,1.0,1.4504472324376954,B6,T1,Central Coast,0.6127167630057804,1,0.4450648570508386,0.734703799279686
KH0436,369.0,69.0,18.69918699186992,61.0,8.0,23.73540856031128,7.142857142857142,69.0,9.0,37.0,8.0,2.0,13.043478260869565,0.3333333333333333,0.690506650355257,B2,T2,Nazca & Far South,0.06,2,1.2081594194500285,0.342283624977042
KH0437,126.0,28.0,22.22222222222222,28.0,0.0,22.22222222222222,0.0,,,,,,,,,B3,T1,Central Coast,0.0612244897959183,0,0.0,1.0
KH0438,86.0,18.0,20.930232558139537,18.0,0.0,20.930232558139537,0.0,,,,,,,,,B6,T1,Central Coast,0.3088235294117647,0,0.0,1.0
KH0439,137.0,31.0,22.62773722627737,28.0,3.0,25.454545454545453,11.11111111111111,19.0,0.0,5.0,3.0,0.0,0.0,0.16470588235294117,2.393740267453174,B6,T1,Central Coast,0.3396226415094339,2,0.7439919749566858,0.405165467682355
KH0440,113.0,36.0,31.858407079646017,19.0,17.0,24.675324675324674,47.22222222222222,34.0,5.0,0.0,4.0,12.0,14.705882352941178,0.5,0.9767316017316017,B6,T1,Central Coast,0.8571428571428571,2,1.1195124211742402,0.5952355176626806
KH0441,167.0,12.0,7.18562874251497,12.0,0.0,10.619469026548673,0.0,38.0,1.0,8.0,17.0,0.0,2.631578947368421,1.3666666666666667,2.405546595313055,B4,T1,Central Coast,0.1677419354838709,2,1.2602841380118583,0.402216435605828
KH0442,79.0,15.0,18.9873417721519,4.0,11.0,13.333333333333334,22.448979591836736,24.0,7.0,2.0,5.0,2.0,29.166666666666668,1.0,1.601520249074597,B4,T1,Ica & Paracas,0.296875,2,2.2159220638351664,0.2964712287802403
KH0443,50.0,4.0,8.0,2.0,2.0,9.523809523809524,6.896551724137931,12.0,1.0,1.0,2.0,2.0,8.333333333333332,0.8035714285714286,1.2410347985347987,B4,T1,Ica & Paracas,0.217391304347826,2,2.067130688335406,0.1652545298116318
KH0444,12.0,1.0,8.333333333333332,0.0,1.0,0.0,25.0,4.0,0.0,2.0,0.0,0.0,0.0,0.13903225806451613,0.17889112903225807,B5,T1,Ica & Paracas,0.2727272727272727,1,1.0,0.6666666666666667
KH0445,164.0,45.0,27.439024390243905,26.0,19.0,22.22222222222222,40.42553191489361,40.0,1.0,7.0,1.0,8.0,2.5,0.03326702033598585,0.46090288140475316,B4,T1,North Peru Coast,0.3697478991596639,2,1.1446138005606816,0.5619081720320473
KH0446,190.0,70.0,36.84210526315789,47.0,23.0,31.756756756756754,54.761904761904766,42.0,5.0,5.0,5.0,6.0,11.904761904761903,0.02857142857142857,0.7922568172568172,B6,T1,Central Coast,0.8083333333333333,1,0.8605553930586319,0.6488246880502678
KH0447,94.0,38.0,40.42553191489361,29.0,9.0,40.845070422535215,39.130434782608695,21.0,0.0,6.0,1.0,8.0,0.0,0.14285714285714285,0.30693546649429,B2,T1,Cañete–Pisco,0.2142857142857142,1,1.0102621583192686,0.6036609359532519
KH0448,79.0,47.0,59.49367088607595,45.0,2.0,63.38028169014085,25.0,6.0,0.0,0.0,0.0,1.0,0.0,0.004651162790697674,0.2023042847553663,B2,T1,Ica & Paracas,0.03125,1,0.4727957346978321,0.6139759321018503
KH0449,95.0,12.0,12.631578947368421,12.0,0.0,12.631578947368421,0.0,,,,,,,,,B3,T1,Ica & Paracas,0.0481927710843373,0,0.0,1.0
KH0450,196.0,34.0,17.346938775510203,34.0,0.0,17.435897435897434,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0664451827242525,0.0664451827242525,B3,T1,Central Coast,0.1481481481481481,1,0.046391383573699,0.9289367945041628
KH0451,164.0,28.0,17.073170731707318,20.0,8.0,19.607843137254903,12.903225806451612,32.0,1.0,15.0,3.0,4.0,3.125,0.11099733770223223,1.0297962763719972,B4,T1,Central Coast,0.2205882352941176,2,1.251199270264301,0.0
KH0452,17.0,2.0,11.76470588235294,2.0,0.0,11.76470588235294,0.0,,,,,,,,,B3,T1,Central Coast,0.3333333333333333,0,0.0,1.0
KH0453,268.0,40.0,14.925373134328357,24.0,16.0,17.51824817518248,12.213740458015266,84.0,6.0,19.0,24.0,10.0,7.142857142857142,0.95,1.4641988341763454,B4,T2,Central Coast,0.1403508771929824,3,1.7898162380901352,0.3644874968345143
KH0454,169.0,108.0,63.905325443786985,32.0,76.0,100.0,55.47445255474452,65.0,0.0,0.0,29.0,35.0,0.0,2.0,6.668571428571429,B4,T2,Central Coast,0.0327868852459016,3,1.5164336144561057,0.8214036890794488
KH0455,119.0,40.0,33.61344537815126,27.0,13.0,31.03448275862069,40.625,27.0,1.0,2.0,1.0,7.0,3.7037037037037033,0.010330917874396134,0.22012422596695508,B4,T1,Ica & Paracas,0.3417721518987341,2,1.0727323048582649,0.5414197092557227
KH0456,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B3,T1,Central Coast,0.3709677419354839,0,0.0,1.0
KH0457,65.0,7.0,10.76923076923077,7.0,0.0,10.76923076923077,0.0,,,,,,,,,B6,T1,Ica & Paracas,1.0,0,0.0,1.0
KH0458,9.0,1.0,11.11111111111111,1.0,0.0,11.11111111111111,0.0,,,,,,,,,B5,T1,Ica & Paracas,0.375,0,0.0,1.0
KH0459,10.0,2.0,20.0,2.0,0.0,20.0,0.0,,,,,,,,,B6,T1,Ica & Paracas,0.75,0,0.0,1.0
KH0460,58.0,9.0,15.517241379310345,4.0,5.0,9.090909090909092,35.714285714285715,14.0,1.0,1.0,3.0,1.0,7.142857142857142,0.5,1.1153846153846154,B3,T1,Ica & Paracas,0.2857142857142857,1,0.9023932827949788,0.6466568701393243
KH0461,80.0,9.0,11.25,9.0,0.0,11.25,0.0,,,,,,,,,B3,T1,Ica & Paracas,0.3943661971830985,0,0.0,1.0
KH0462,23.0,3.0,13.043478260869565,3.0,0.0,13.043478260869565,0.0,,,,,,,,,B3,T1,,0.45,0,0.0,1.0
KH0463,47.0,4.0,8.51063829787234,4.0,0.0,11.11111111111111,0.0,9.0,0.0,2.0,4.0,2.0,0.0,2.158273381294964,4.354135853368633,B6,T1,Central Coast,0.2558139534883721,1,1.002329251086288,0.5644789470115166
KH0464,24.0,7.0,29.166666666666668,7.0,0.0,29.166666666666668,0.0,,,,,,,,,B6,T1,Cañete–Pisco,1.0,0,0.0,1.0
KH0465,75.0,31.0,41.333333333333336,31.0,0.0,41.333333333333336,0.0,,,,,,,,,B6,T1,Cañete–Pisco,0.9772727272727272,0,0.0,1.0
KH0466,194.0,94.0,48.45360824742268,92.0,2.0,48.67724867724868,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.010082047003198442,B3,T1,Ica & Paracas,0.14,1,0.1650971453973625,0.8142898604675071
KH0467,59.0,9.0,15.254237288135593,7.0,2.0,19.444444444444446,8.695652173913043,12.0,0.0,7.0,0.0,1.0,0.0,0.25,0.290468117740845,B4,T1,Central Coast,0.18,2,1.0222670655189308,0.4043632748879465
KH0468,955.0,728.0,76.2303664921466,639.0,89.0,73.8728323699422,98.88888888888889,90.0,0.0,0.0,0.0,88.0,0.0,0.30434782608695654,0.30434782608695654,B3,T2,Ica & Paracas,0.2026431718061674,1,0.4816921996397971,0.7234531382985496
KH0469,134.0,58.0,43.28358208955223,49.0,9.0,39.2,100.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,B3,T1,Central Coast,0.4210526315789473,1,0.3733433210798535,0.7588732175909925
KH0470,144.0,50.0,34.72222222222222,36.0,14.0,28.57142857142857,77.77777777777779,18.0,0.0,1.0,1.0,3.0,0.0,0.0,0.16021505376344086,B6,T1,Central Coast,0.4893617021276595,1,0.5916727785823274,0.6938137821521027
KH0471,98.0,26.0,26.53061224489796,26.0,0.0,26.53061224489796,0.0,,,,,,,,,B6,T1,,0.2361111111111111,0,0.0,1.0
KH0472,194.0,34.0,17.525773195876287,20.0,14.0,15.384615384615385,21.875,50.0,4.0,17.0,3.0,0.0,8.0,0.3333333333333333,0.5755986578965218,B4,T1,,0.2,2,1.2801946094945529,0.4534137673479768
KH0473,30.0,4.0,13.333333333333334,4.0,0.0,13.333333333333334,0.0,,,,,,,,,B6,T1,,0.6153846153846154,0,0.0,1.0
KH0474,86.0,16.0,18.6046511627907,9.0,7.0,23.684210526315788,14.583333333333334,27.0,5.0,10.0,2.0,3.0,18.51851851851852,0.4,0.7117424242424244,B4,T1,Ica & Paracas,0.1857142857142857,2,1.605377606542194,0.0
KH0475,52.0,32.0,61.53846153846154,30.0,2.0,60.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,B3,T1,,0.35,1,0.2422921890824148,0.8115777120936016
KH0476,76.0,8.0,10.526315789473683,7.0,1.0,10.44776119402985,11.11111111111111,8.0,0.0,4.0,1.0,1.0,0.0,0.3611111111111111,0.7796671165092217,B4,T1,,0.3529411764705882,2,0.5448472391019806,0.600034627537614
KH0477,71.0,37.0,52.112676056338024,12.0,25.0,27.27272727272727,92.5925925925926,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18908648730810154,B4,T1,,0.0294117647058823,2,1.0461493966485234,0.0825589524233093
KH0478,233.0,31.0,13.304721030042918,29.0,2.0,14.077669902912621,7.4074074074074066,19.0,1.0,9.0,2.0,0.0,5.263157894736842,0.2857142857142857,1.2747205344852726,B3,T1,Ica & Paracas,0.1039603960396039,1,0.5536122731306832,0.5939043184276824
KH0479,30.0,4.0,13.333333333333334,3.0,1.0,10.344827586206897,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3,T1,Central Coast,0.0384615384615384,1,0.2163969324512646,0.8236165792623606
KH0480,73.0,6.0,8.21917808219178,6.0,0.0,8.21917808219178,0.0,,,,,,,,,B3,T1,Central Coast,0.1641791044776119,0,0.0,1.0
KH0481,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B5,T1,Central Coast,0.1428571428571428,0,0.0,1.0
KH0482,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B3,T1,Central Coast,0.2941176470588235,0,0.0,1.0
KH0483,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B6,T1,Central Coast,0.1333333333333333,0,0.0,1.0
KH0484,24.0,3.0,12.5,2.0,1.0,9.523809523809524,33.33333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.03937677053824363,0.21153828859211296,B6,T1,Central Coast,0.5714285714285714,1,0.5916727785823274,0.6938137821521028
KH0485,15.0,1.0,6.666666666666667,1.0,0.0,7.142857142857142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.29,0.29,B6,T1,Central Coast,0.5714285714285714,1,0.3712323266408757,0.7596299149690674
KH0486,19.0,1.0,5.263157894736842,1.0,0.0,5.263157894736842,0.0,,,,,,,,,B3,T1,Ica & Paracas,0.3333333333333333,0,0.0,1.0
KH0487,49.0,26.0,53.06122448979592,15.0,11.0,50.0,57.89473684210527,18.0,1.0,1.0,1.0,8.0,5.555555555555555,0.3857142857142857,0.6585281385281385,B3,T1,,0.4347826086956521,1,1.156676651944864,0.665281235370271
KH0488,75.0,24.0,32.0,19.0,5.0,30.64516129032258,38.46153846153847,10.0,2.0,2.0,1.0,3.0,20.0,0.5,0.6626984126984128,B2,T1,,0.0784313725490196,2,0.7308987846071985,0.5511991285411513
KH0489,90.0,19.0,21.11111111111111,10.0,9.0,17.543859649122805,27.27272727272727,16.0,2.0,3.0,5.0,1.0,12.5,0.9411764705882353,2.8299119144513147,B4,T1,Central Coast,0.1267605633802817,3,0.8296069064481516,0.0
KH0490,51.0,23.0,45.09803921568628,7.0,16.0,43.75,45.714285714285715,19.0,2.0,4.0,4.0,7.0,10.526315789473683,0.8666666666666667,1.1872835497835497,B4,T1,Central Coast,0.4642857142857143,2,0.6962122601251458,0.8775490588549334
KH0491,89.0,24.0,26.96629213483146,24.0,0.0,26.96629213483146,0.0,,,,,,,,,B6,T1,Cañete–Pisco,0.5692307692307692,0,0.0,1.0
KH0492,176.0,31.0,17.613636363636363,19.0,12.0,16.101694915254235,20.689655172413794,47.0,2.0,16.0,8.0,9.0,4.25531914893617,0.37760416666666663,0.9702760944473923,B4,T1,Cañete–Pisco,0.4068965517241379,3,1.22210667050943,0.4096374905517936
KH0493,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.2585227272727273,0.27218845431054733,B6,T1,Cañete–Pisco,0.5714285714285714,2,0.9219280948873624,0.3453463292920227
KH0494,48.0,2.0,4.166666666666666,0.0,2.0,0.0,28.57142857142857,7.0,1.0,3.0,0.0,0.0,14.285714285714285,0.15789473684210525,0.285671278011639,B4,T1,Cañete–Pisco,0.2608695652173913,2,0.6006085754131871,0.627322003750035
KH0495,15.0,3.0,20.0,2.0,1.0,15.384615384615385,50.0,2.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,B2,T1,Cañete–Pisco,0.0,1,0.6193821946787638,0.6873056160117713
KH0496,47.0,4.0,8.51063829787234,0.0,4.0,0.0,17.391304347826086,20.0,1.0,6.0,4.0,0.0,5.0,0.780812324929972,1.0573368961287242,B4,T1,Cañete–Pisco,0.2093023255813953,2,1.2806721295208872,0.5707608297482549
KH0497,15.0,6.0,40.0,5.0,1.0,41.66666666666667,33.33333333333333,3.0,0.0,0.0,0.0,2.0,0.0,1.3666666666666667,1.3666666666666667,B6,T1,Cañete–Pisco,0.5555555555555556,1,0.8112781244591328,0.6535898384862245
KH0498,490.0,115.0,23.46938775510204,40.0,75.0,28.985507246376812,21.306818181818183,189.0,12.0,30.0,51.0,38.0,6.349206349206349,0.8249619482496194,2.8149427594286345,B4,T2,Cañete–Pisco,0.328,4,2.260807150570876,0.3803038457315066
KH0499,237.0,115.0,48.52320675105485,115.0,0.0,48.728813559322035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,B2,T1,Cañete–Pisco,0.0983606557377049,1,0.0395011746043203,0.9353176805200172
KH0500,213.0,65.0,30.51643192488263,63.0,2.0,29.85781990521327,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3,T1,Cañete–Pisco,0.4054054054054054,1,0.0773169204374955,0.904013857745254
KH0501,25.0,2.0,8.0,1.0,1.0,7.142857142857142,9.090909090909092,4.0,0.0,0.0,1.0,0.0,0.0,1.0892857142857144,3.919642857142857,B3,T1,Cañete–Pisco,0.0434782608695652,2,1.089230078842585,0.0
KH0502,174.0,54.0,31.03448275862069,42.0,12.0,31.818181818181817,28.57142857142857,35.0,3.0,7.0,1.0,11.0,8.571428571428571,0.10681209255290627,0.42059373369935155,B4,T1,Cañete–Pisco,0.2333333333333333,3,0.8497197031978083,0.4144696263471251
KH0503,88.0,12.0,13.636363636363635,7.0,5.0,8.536585365853659,83.33333333333334,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,B6,T1,Cañete–Pisco,0.5131578947368421,1,0.3753256188436032,0.717047736409347
KH0504,131.0,25.0,19.083969465648856,10.0,15.0,9.70873786407767,53.57142857142857,19.0,1.0,3.0,2.0,3.0,5.263157894736842,0.0,1.2302975931000124,B4,T1,Cañete–Pisco,0.3962264150943396,4,0.6502582810775038,0.0
KH0505,169.0,34.0,20.118343195266274,19.0,15.0,14.50381679389313,39.473684210526315,35.0,0.0,7.0,1.0,4.0,0.0,0.012322858903265557,0.19816294221912967,B6,T1,Cañete–Pisco,0.3777777777777777,3,0.8973798691307059,0.5560158229040457
KH0506,330.0,112.0,33.939393939393945,100.0,12.0,34.602076124567475,29.268292682926827,33.0,1.0,7.0,5.0,5.0,3.0303030303030303,0.2032204789430223,0.7104344435101464,B6,T2,Cañete–Pisco,0.4862385321100917,2,0.5501000373386652,0.5970494496771227
KH0507,381.0,84.0,22.04724409448819,18.0,66.0,11.11111111111111,30.136986301369863,157.0,3.0,65.0,12.0,16.0,1.910828025477707,0.34285714285714286,0.5531777186113598,B4,T2,Cañete–Pisco,0.3198653198653198,4,1.4510554113805323,0.5125100254436501
KH0508,92.0,1.0,1.0869565217391304,0.0,1.0,0.0,1.6666666666666667,50.0,14.0,5.0,22.0,0.0,28.000000000000004,1.5,1.7497751327803848,B4,T1,Cañete–Pisco,0.4505494505494505,3,0.2006223243127146,0.6038941922111174
KH0509,362.0,149.0,41.16022099447514,68.0,81.0,39.30635838150289,42.857142857142854,129.0,6.0,19.0,19.0,48.0,4.651162790697675,0.5454545454545454,1.4712507828248569,B4,T2,Cañete–Pisco,0.2065727699530516,3,1.7815977081920276,0.4958582456706963
KH0510,87.0,64.0,73.5632183908046,61.0,3.0,73.49397590361446,75.0,4.0,0.0,0.0,0.0,4.0,0.0,,,B6,T1,Cañete–Pisco,0.1304347826086956,1,0.2786698035638991,0.7956736915559635
KH0511,124.0,91.0,73.38709677419355,82.0,9.0,71.9298245614035,90.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,B6,T1,Cañete–Pisco,0.3939393939393939,1,0.438190195261734,0.7128307449231475
KH0512,94.0,44.0,46.808510638297875,43.0,1.0,46.236559139784944,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B6,T1,Cañete–Pisco,0.52,1,0.0857426825355025,0.8979610314188783
KH0513,109.0,38.0,34.862385321100916,36.0,2.0,35.64356435643564,25.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0014124293785310734,B6,T1,Cañete–Pisco,0.5352112676056338,1,0.4043389375832317,0.7178246513902808
KH0514,125.0,11.0,8.799999999999999,5.0,6.0,4.464285714285714,46.15384615384615,12.0,0.0,3.0,0.0,0.0,0.0,0.005663746102527479,0.030264496684514437,B6,T1,Cañete–Pisco,0.2280701754385964,1,0.5355748614997223,0.689027332390771
KH0515,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,20.0,0.5333333333333333,0.5827450980392157,B3,T1,Cañete–Pisco,0.2,1,0.0,1.0
KH0516,247.0,73.0,29.554655870445345,26.0,47.0,17.333333333333336,48.45360824742268,86.0,3.0,29.0,2.0,8.0,3.488372093023256,0.041666666666666664,0.302714239464429,B4,T1,Cañete–Pisco,0.2528735632183908,3,1.225364490208667,0.5448088996238756
KH0517,322.0,30.0,9.316770186335404,29.0,1.0,9.731543624161073,4.166666666666666,23.0,1.0,5.0,3.0,0.0,4.3478260869565215,0.13333333333333333,0.5573759581401303,B4,T1,Cañete–Pisco,0.2123287671232876,2,0.2908668483978532,0.6522848446638906
KH0518,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.7146153846153847,1.1806077924217793,B4,T1,Cañete–Pisco,0.3333333333333333,2,1.3250112108241772,0.5876069505788387
KH0519,250.0,100.0,40.0,13.0,87.0,35.13513513513514,40.845070422535215,90.0,2.0,17.0,19.0,25.0,2.2222222222222223,0.6666666666666666,2.2191336187921786,B4,T2,Cañete–Pisco,0.38,4,2.234916705873006,0.4587717671813489
KH0520,32.0,5.0,15.625,5.0,0.0,15.625,0.0,,,,,,,,,B3,T1,Central Coast,0.4444444444444444,0,0.0,1.0
KH0521,198.0,18.0,9.090909090909092,11.0,7.0,5.978260869565218,50.0,14.0,2.0,4.0,1.0,0.0,14.285714285714285,0.05,0.33551587301587293,B3,T1,Central Coast,0.2722222222222222,1,0.3882389775123621,0.7536098804515057
KH0522,22.0,1.0,4.545454545454546,1.0,0.0,4.545454545454546,0.0,,,,,,,,,B3,T1,Central Coast,0.238095238095238,0,0.0,1.0
KH0523,14.0,2.0,14.285714285714285,2.0,0.0,14.285714285714285,0.0,,,,,,,,,B2,T1,Central Coast,0.0,0,0.0,1.0
KH0524,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B5,T1,Central Coast,0.1666666666666666,0,0.0,1.0
KH0525,55.0,18.0,32.72727272727273,18.0,0.0,32.72727272727273,0.0,,,,,,,,,B3,T1,Central Coast,0.4324324324324324,0,0.0,1.0
KH0526,29.0,9.0,31.03448275862069,9.0,0.0,31.03448275862069,0.0,,,,,,,,,B3,T1,Central Coast,0.35,0,0.0,1.0
KH0527,35.0,10.0,28.57142857142857,10.0,0.0,28.57142857142857,0.0,,,,,,,,,B2,T1,Central Coast,0.16,0,0.0,1.0
KH0528,8.0,2.0,25.0,2.0,0.0,25.0,0.0,,,,,,,,,B3,T1,Central Coast,0.0,0,0.0,1.0
KH0529,273.0,102.0,37.362637362637365,64.0,38.0,38.55421686746988,35.51401869158878,77.0,6.0,10.0,11.0,28.0,7.792207792207792,1.0,1.2064064711835898,B4,T2,Central Coast,0.2690058479532163,2,1.4802685238211069,0.4761319667483271
KH0530,56.0,24.0,42.857142857142854,22.0,2.0,41.509433962264154,66.66666666666666,3.0,1.0,0.0,0.0,1.0,33.33333333333333,0.5,0.5,B2,T1,Central Coast,0.0625,1,0.3138129641688651,0.7812955586800734
KH0531,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B5,T1,Central Coast,0.25,0,0.0,1.0
KH0532,5.0,1.0,20.0,1.0,0.0,20.0,0.0,,,,,,,,,B5,T1,Central Coast,0.5,0,0.0,1.0
KH0533,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,B6,T1,Central Coast,0.2857142857142857,0,0.0,1.0
KH0534,31.0,1.0,3.225806451612903,1.0,0.0,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,B6,T1,Central Coast,0.4333333333333333,1,0.2108423003185321,0.8262850062214676
KH0535,96.0,30.0,31.25,19.0,11.0,23.75,68.75,12.0,0.0,2.0,1.0,2.0,0.0,0.0,0.27558956014838365,B6,T1,Central Coast,0.3484848484848485,1,0.747584679824574,0.5750817072006011
KH0536,51.0,11.0,21.568627450980394,0.0,11.0,0.0,28.947368421052634,17.0,1.0,2.0,5.0,0.0,5.88235294117647,1.0,2.2334247945147565,B4,T1,Central Coast,0.3,3,1.7004397181410922,0.5477426433462433
KH0537,27.0,5.0,18.51851851851852,5.0,0.0,23.809523809523807,0.0,6.0,1.0,1.0,1.0,1.0,16.666666666666664,1.15625,8.895518499218344,B3,T1,Central Coast,0.1363636363636363,1,0.8631205685666311,0.6486358155368468
KH0538,13.0,3.0,23.076923076923077,2.0,1.0,25.0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0472972972972973,0.11576576576576576,B5,T1,Central Coast,0.2,1,1.2987949406953987,0.3894420051389405
KH0539,27.0,10.0,37.03703703703704,7.0,3.0,29.166666666666668,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B6,T1,Central Coast,0.5882352941176471,1,0.5435644431995964,0.7060276321039344
KH0540,18.0,2.0,11.11111111111111,1.0,1.0,8.333333333333332,16.666666666666664,5.0,0.0,2.0,0.0,0.0,0.0,0.15789473684210525,0.252078947368421,B6,T1,Central Coast,0.4375,2,1.1887218755408673,0.4226497308103742
KH0541,20.0,2.0,10.0,1.0,1.0,11.11111111111111,9.090909090909092,5.0,0.0,1.0,0.0,1.0,0.0,0.046536796536796536,0.05598444765111432,B3,T1,Central Coast,0.1666666666666666,1,1.8365916681089796,0.3035805861407941
KH0542,27.0,2.0,7.4074074074074066,2.0,0.0,7.4074074074074066,0.0,,,,,,,,,B6,T1,Central Coast,0.28,0,0.0,1.0
KH0543,43.0,8.0,18.6046511627907,8.0,0.0,28.57142857142857,0.0,15.0,1.0,1.0,4.0,3.0,6.666666666666667,0.9470604395604395,1.2569671757695569,B6,T1,Central Coast,0.6285714285714286,1,0.9963165195589622,0.6752502315402571
KH0544,57.0,26.0,45.614035087719294,23.0,3.0,45.09803921568628,50.0,4.0,1.0,1.0,0.0,1.0,25.0,0.09615384615384616,0.37059294871794873,B6,T1,Central Coast,0.4193548387096774,1,0.4750591453273984,0.618043139349522
KH0545,15.0,7.0,46.666666666666664,5.0,2.0,41.66666666666667,66.66666666666666,3.0,0.0,0.0,0.0,2.0,0.0,0.029411764705882353,0.029411764705882353,B5,T1,Central Coast,0.25,2,0.6500224216483541,0.5239047714304766
KH0546,63.0,19.0,30.158730158730158,18.0,1.0,31.03448275862069,20.0,5.0,1.0,1.0,0.0,0.0,20.0,0.034482758620689655,0.21815816163125867,B3,T1,Central Coast,0.1363636363636363,1,0.4236805715709106,0.7416060222841316
KH0547,9.0,6.0,66.66666666666666,6.0,0.0,66.66666666666666,0.0,,,,,,,,,B5,T1,Central Coast,0.0,0,0.0,1.0
KH0548,12.0,3.0,25.0,2.0,1.0,50.0,12.5,4.0,0.0,0.0,0.0,2.0,0.0,1.4166666666666665,1.4166666666666665,B3,T1,Central Coast,0.1111111111111111,1,0.0,1.0
KH0549,136.0,29.0,21.323529411764707,21.0,8.0,21.0,22.22222222222222,21.0,0.0,10.0,0.0,1.0,0.0,0.13825324180015255,0.32413080585646464,B3,T1,Central Coast,0.1869158878504672,1,1.023331920664711,0.444670365044141
