kfg_id,value_register,pct_nonzero,pct_round5,entropy_per_cord,max_hier_level,knot_L_ratio,knot_E_ratio,typology_label,geo_zone,provenance_display,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg,log_value_register,log_entropy_per_cord
KH0275,2.0,0.68125,0.01834862385321101,0.02671075294166468,1,0.5887096774193549,0.3225806451612903,T1,,Unknown,1,1,1,0,1,0,1,1,1,1.0986122886681098,0.02636024857237358
KH0276,47.5,0.7289719626168224,0.4230769230769231,0.07009975929658745,2,0.38028169014084506,0.035211267605633804,T1,Central Coast,Lima (Pueblo Libre),1,0,1,1,0,0,0,0,0,3.8815637979434374,0.06775187711535485
KH0277,10.0,1.0,0.9361702127659575,0.01874424800339861,0,0.058823529411764705,0.0,T1,Central Coast,Lima (Pueblo Libre),1,1,1,0,1,0,0,0,0,2.3978952727983707,0.018570739425362685
KH0278,2.0,0.8360655737704918,0.13725490196078433,0.0665339721195766,2,0.5166666666666667,0.26666666666666666,T1,Central Coast,Lima (Pueblo Libre),1,1,1,1,0,0,0,1,0,1.0986122886681098,0.06441411226121088
KH0279,41.0,0.6574923547400612,0.3674418604651163,0.02956714995942492,3,0.33163265306122447,0.07397959183673469,T2,,Unknown,1,1,1,1,1,0,1,0,1,3.7376696182833684,0.029138471156970113
KH0280,17.0,1.0,0.20121951219512196,0.018771336529641813,0,1.0,0.0,T1,,Unknown,1,1,0,0,1,0,0,0,0,2.8903717578961645,0.01859732918639365
KH0281,9.0,0.8775510204081632,0.18604651162790697,0.03833074975316906,1,1.0,0.0,T1,,Unknown,1,1,0,0,1,1,0,0,0,2.302585092994046,0.03761437536901607
KH0282,20.0,0.9795918367346939,0.15625,0.04713779154844502,0,1.0,0.0,T1,,Unknown,1,1,1,0,1,1,0,0,1,3.044522437723423,0.04606052929254386
KH0283,442.5,0.9818181818181818,0.12962962962962962,0.106571990780805,1,0.2903225806451613,0.04516129032258064,T1,,Unknown,1,0,0,0,0,0,0,0,0,6.094697801749634,0.10126694010136221
KH0284,16.5,1.0,0.12962962962962962,0.08581433474068813,1,0.5154639175257731,0.020618556701030927,T1,,Unknown,1,0,0,0,0,0,0,0,0,2.8622008809294686,0.0823302444104379
KH0285,16.0,1.0,0.18032786885245902,0.07672515524155928,0,0.47619047619047616,0.05714285714285714,T1,,Unknown,1,0,0,0,0,0,0,0,0,2.833213344056216,0.07392417084474402
KH0286,29.0,1.0,0.2222222222222222,0.07337197089562485,0,0.41379310344827586,0.041379310344827586,T1,,Unknown,1,0,0,0,0,0,0,0,0,3.4011973816621555,0.07080506796914758
KH0287,7.0,1.0,0.1619047619047619,0.04230146090881127,1,0.5857142857142857,0.12142857142857143,T1,,Unknown,1,0,1,1,0,0,0,1,0,2.0794415416798357,0.04143121138243098
KH0288,15.0,0.991304347826087,0.2631578947368421,0.03250155100408049,0,0.9968051118210862,0.0,T1,,Unknown,1,1,1,0,1,0,0,0,0,2.772588722239781,0.0319845480350513
KH0289,27.5,0.9777777777777777,0.18181818181818182,0.02698918774697102,0,0.9762237762237762,0.0013986013986013986,T1,,Unknown,1,1,1,0,1,0,0,0,0,3.349904087274605,0.02663140289389434
KH0290,5.0,0.8571428571428571,0.19444444444444445,0.10540704093178728,1,0.6428571428571429,0.14285714285714285,T1,,Unknown,1,0,1,1,0,0,0,0,0,1.791759469228055,0.10021362997498055
KH0291,5.0,0.7631578947368421,0.27586206896551724,0.1333252810422546,0,0.575,0.1,T1,,Unknown,1,1,0,0,0,0,0,0,0,1.791759469228055,0.12515603796604913
KH0292,6.0,0.7083333333333334,0.058823529411764705,0.19630443183076918,0,0.5217391304347826,0.17391304347826086,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.9459101490553132,0.17923716480272955
KH0293,3.0,1.0,0.11904761904761904,0.05748676560656365,1,0.75,0.11363636363636363,T1,Ica & Paracas,Atarco,1,0,1,0,0,1,0,1,0,1.3862943611198906,0.0558951170671377
KH0294,4.0,0.7927272727272727,0.44954128440366975,0.014775567993763592,3,0.2073170731707317,0.3983739837398374,T2,Arica & N. Chile,"Arica, Chile (Playa Miller 6)",0,1,0,1,0,1,0,0,1,1.6094379124341003,0.014667472767083387
KH0295,10.0,0.6015625,0.4935064935064935,0.02401108917701475,3,0.23333333333333334,0.2777777777777778,T2,,Unknown,1,0,0,1,0,0,0,0,0,2.3978952727983707,0.023727355833108338
KH0296,4.0,0.7279411764705882,0.21212121212121213,0.03910698701295534,1,0.568,0.144,T1,,Unknown,1,1,1,1,0,1,0,0,0,1.6094379124341003,0.03836167795447838
KH0297,1.0,0.7456140350877193,0.10588235294117647,0.019151151970602798,1,0.3218390804597701,0.6551724137931034,T1,Central Coast,Huaquerones,1,1,0,0,0,1,0,1,1,0.6931471805599453,0.018970076871844783
KH0298,29.0,0.7560975609756098,0.03225806451612903,0.1374300838893509,0,0.46296296296296297,0.09259259259259259,T1,Central Coast,Huaquerones,1,1,1,0,0,0,0,0,1,3.4011973816621555,0.12877140524127703
KH0299,128.0,0.9565217391304348,0.2727272727272727,0.19856920580582751,1,0.3137254901960784,0.0392156862745098,T1,Central Coast,Huaquerones,1,0,0,0,0,0,0,0,0,4.859812404361672,0.18112851690966147
KH0300,2.0,0.5135135135135135,0.03508771929824561,0.05282346523879923,0,0.37662337662337664,0.4025974025974026,T1,,Unknown,1,1,1,0,0,0,0,0,1,1.0986122886681098,0.05147556975124633
KH0301,3.0,0.6621621621621622,0.04081632653061224,0.06984489977471191,1,0.4492753623188406,0.2753623188405797,T1,Central Coast,Huaquerones,1,1,1,0,0,0,0,0,0,1.3862943611198906,0.0675136844854659
KH0302,2.0,0.6666666666666666,0.0,0.2028195311147832,0,0.0,1.0,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.18466841004062687
KH0303,4.5,0.6285714285714286,0.09090909090909091,0.16218565110657798,1,0.48484848484848486,0.18181818181818182,T1,Central Coast,Huaquerones,1,1,0,0,0,0,0,0,1,1.7047480922384253,0.15030241426237806
KH0304,5.0,0.6285714285714286,0.045454545454545456,0.16218565110657798,1,0.42857142857142855,0.2,T1,Central Coast,Huaquerones,1,0,0,0,0,0,0,0,1,1.791759469228055,0.15030241426237806
KH0305,3.0,0.6986301369863014,0.058823529411764705,0.07080902612909745,0,0.4722222222222222,0.25,T1,,Unknown,1,1,1,0,0,0,0,0,1,1.3862943611198906,0.06841446196089972
KH0306,7.0,0.696969696969697,0.30434782608695654,0.15196680630417406,1,0.36666666666666664,0.26666666666666666,T1,Central Coast,Huaquerones,1,1,0,0,0,0,0,0,0,2.0794415416798357,0.14147074788649788
KH0307,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0308,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0309,3.0,0.9696969696969697,0.125,0.051063204409778566,1,0.7125,0.075,T1,Central Coast,Huaquerones,1,1,1,0,0,1,0,0,0,1.3862943611198906,0.049802227488896136
KH0310,2.0,0.4864864864864865,0.027777777777777776,0.08580608847891973,0,0.38461538461538464,0.34615384615384615,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.08232264984033691
KH0311,1.0,0.8987341772151899,0.056338028169014086,0.019572561465471764,1,0.13414634146341464,0.7073170731707317,T1,Central Coast,Huaquerones,1,1,1,0,0,0,0,0,1,0.6931471805599453,0.019383482080302803
KH0312,4.0,0.9230769230769231,0.0,0.10672267746007393,0,1.0,0.0,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.10140310514225259
KH0313,3.0,1.0,0.125,0.11071950956739122,0,0.8461538461538461,0.15384615384615385,T1,Central Coast,Huaquerones,0,1,0,0,0,0,0,0,0,1.3862943611198906,0.10500801214641525
KH0314,2.5,0.48,0.16666666666666666,0.20492899308560375,1,0.5833333333333334,0.25,T1,,Unknown,0,0,0,0,0,0,0,0,0,1.252762968495368,0.18642063830644645
KH0315,5.0,0.6363636363636364,0.14285714285714285,0.3040121826987706,0,0.36363636363636365,0.36363636363636365,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,1.791759469228055,0.2654458060212267
KH0316,5.0,0.8387096774193549,0.3076923076923077,0.12587576507826131,1,0.8064516129032258,0.0,T1,Central Coast,Huaquerones,1,1,0,1,0,0,0,0,0,1.791759469228055,0.11856119066257265
KH0317,5.0,0.5,0.5714285714285714,0.23778539702863735,0,0.75,0.125,T1,Central Coast,Huaquerones,1,1,1,0,0,0,0,0,0,1.791759469228055,0.21332381273263876
KH0318,2.0,0.42857142857142855,0.0,0.5283208335737187,1,0.6666666666666666,0.3333333333333333,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.4241696383201021
KH0319,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Huaquerones,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0320,10.0,0.7391304347826086,0.6470588235294118,0.1729311186744942,2,0.17647058823529413,0.23529411764705882,T1,Arica & N. Chile,"Arica, Chile (Playa Miller 6)",0,0,0,0,0,0,0,0,0,2.3978952727983707,0.15950584558947833
KH0321,51.0,0.9377289377289377,0.1875,0.025049923430570924,1,0.36217303822937624,0.0925553319919517,T1,,Unknown,1,1,1,1,0,0,1,0,0,3.9512437185814275,0.02474131719020608
KH0322,14.0,0.8691588785046729,0.2903225806451613,0.05428333524325965,0,0.49635036496350365,0.043795620437956206,T1,,Unknown,1,1,1,0,1,0,0,0,1,2.70805020110221,0.052861233010188156
KH0323,1.0,0.8675675675675676,0.06230529595015576,0.007933433245068924,1,0.3269230769230769,0.521978021978022,T2,North Peru Coast,Santa,1,1,1,0,1,0,1,1,0,0.6931471805599453,0.007902129021190347
KH0324,9.0,0.8725490196078431,0.20224719101123595,0.051288091524620334,1,0.48872180451127817,0.11278195488721804,T1,North Peru Coast,Santa,1,0,0,1,0,0,0,0,0,2.302585092994046,0.05001616615474557
KH0325,4.0,0.8263888888888888,0.226890756302521,0.017139772726664008,1,0.6382252559726962,0.1296928327645051,T2,North Peru Coast,Santa,1,1,1,1,1,1,0,1,0,1.6094379124341003,0.01699454393232271
KH0326,10.0,0.9389312977099237,0.2764227642276423,0.038049611836305626,1,0.5193370165745856,0.07734806629834254,T1,North Peru Coast,Santa,1,1,1,1,0,0,0,0,0,2.3978952727983707,0.03734357920490073
KH0327,5.0,0.648,0.2345679012345679,0.04644554734614163,1,0.7446808510638298,0.07446808510638298,T1,North Peru Coast,Santa,1,1,1,0,0,0,0,1,0,1.791759469228055,0.04539922843609311
KH0328,2.0,0.819672131147541,0.02,0.04818801403033789,1,0.6,0.4,T1,North Peru Coast,Santa,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.04706297250881446
KH0329,1.0,0.2754686226568867,0.0621301775147929,0.006928893688430974,2,0.40057636887608067,0.5302593659942363,T2,,Unknown,1,1,1,1,1,0,1,1,1,0.6931471805599453,0.0069049992159012875
KH0330,175.0,0.6956521739130435,0.4375,0.10701754558606276,3,0.26595744680851063,0.06382978723404255,T1,,Unknown,0,0,0,0,0,0,0,0,1,5.170483995038151,0.1016695032721352
KH0331,13.0,0.9230769230769231,0.16666666666666666,0.17584064672768107,0,0.6458333333333334,0.020833333333333332,T1,,Unknown,1,0,0,0,0,0,0,0,0,2.6390573296152584,0.16198333581160887
KH0332,3.0,0.8771929824561403,0.1,0.06973773522270876,3,0.5555555555555556,0.20833333333333334,T1,,Unknown,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.0674135111616224
KH0333,2.0,0.6652173913043479,0.032679738562091505,0.016614866028870415,3,0.42441860465116277,0.4941860465116279,T2,,Unknown,1,1,1,1,0,0,0,1,0,1.0986122886681098,0.01647834920612879
KH0334,17.0,0.5555555555555556,0.2,0.46438561897747255,1,0.5555555555555556,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.8903717578961645,0.3814357817960789
KH0335,12.5,1.0,0.5,0.5,0,0.6,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.6026896854443837,0.4054651081081644
KH0336,8.0,0.8,0.25,0.5,1,0.6,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.1972245773362196,0.4054651081081644
KH0337,67.0,1.0,0.0,0.5283208335737187,0,0.5,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,4.219507705176107,0.4241696383201021
KH0338,4.5,0.6133333333333333,0.13043478260869565,0.0782393785281861,1,0.48214285714285715,0.25,T1,,Unknown,1,1,1,0,0,0,0,0,0,1.7047480922384253,0.07532950583945935
KH0339,10.0,0.6181818181818182,1.0,0.03526150859069477,2,0.0,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.3978952727983707,0.034654060107848994
KH0340,8.0,0.9354838709677419,0.20689655172413793,0.1348057953084098,2,0.48717948717948717,0.1794871794871795,T1,,Unknown,1,0,0,1,0,0,0,0,0,2.1972245773362196,0.126461530838012
KH0341,687.5,1.0,0.75,0.5,0,0.2,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,6.53451531816871,0.4054651081081644
KH0342,23.0,1.0,0.3,0.3121928094887363,0,0.65,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,0,3.1780538303479458,0.2716996381763426
KH0343,4.5,0.9285714285714286,0.38461538461538464,0.11884190782654022,1,0.6666666666666666,0.06666666666666667,T1,,Unknown,1,1,1,0,0,0,0,0,0,1.7047480922384253,0.11229413947980381
KH0344,278.0,1.0,0.42857142857142855,0.40105070315108643,0,0.29411764705882354,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,5.631211781821365,0.3372224573860032
KH0345,4.5,0.36363636363636365,0.25,0.2709690972823186,2,0.5333333333333333,0.26666666666666666,T1,,Unknown,0,0,0,0,0,0,0,0,0,1.7047480922384253,0.23977967820781482
KH0346,8.0,0.9550561797752809,0.16470588235294117,0.0386370101206633,0,0.9856115107913669,0.0,T1,,Unknown,1,1,1,0,1,1,0,0,1,2.1972245773362196,0.03790928641735371
KH0347,5.0,0.436241610738255,0.3384615384615385,0.05726785702322857,0,0.56,0.09333333333333334,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.791759469228055,0.05568808729472396
KH0348,6.5,1.0,0.32894736842105265,0.04061322054131418,0,0.9829059829059829,0.0,T1,,Unknown,1,1,1,0,1,1,0,0,1,2.0149030205422647,0.039810174522666116
KH0349,5.0,0.8348729792147807,0.27247579529737204,0.0061921746178523855,3,0.4612794612794613,0.1941638608305275,T2,Nazca & Far South,Nazca,1,1,1,1,1,1,1,1,1,1.791759469228055,0.006173081881106348
KH0350,3.0,0.47307692307692306,0.15447154471544716,0.02640796046836886,1,0.6434108527131783,0.24031007751937986,T2,Nazca & Far South,Nazca,1,1,1,1,1,1,0,1,0,1.3862943611198906,0.026065290006642938
KH0351,6.0,0.34545454545454546,0.3684210526315789,0.17507160041856284,2,0.4782608695652174,0.21739130434782608,T1,Central Coast,Pachacamac,1,0,0,0,0,0,0,0,0,1.9459101490553132,0.16132908226600404
KH0352,2.0,0.7707006369426752,0.09917355371900827,0.022479375593177326,2,0.5343511450381679,0.37404580152671757,T1,,Unknown,1,1,1,1,0,0,0,1,0,1.0986122886681098,0.022230438162371365
KH0353,2.0,0.7906976744186046,0.11764705882352941,0.07375812780029271,1,0.5263157894736842,0.3684210526315789,T1,,Unknown,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.07116476383393551
KH0354,2.0,0.6875,0.0,0.20284275041887054,1,0.7272727272727273,0.2727272727272727,T1,Ica & Paracas,Paracas,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.18468771391737324
KH0355,1.5,0.8333333333333334,0.0,0.17609640474436813,1,0.45454545454545453,0.5454545454545454,T1,Ica & Paracas,Paracas,0,0,0,0,0,0,0,0,1,0.9162907318741551,0.16220082293996133
KH0356,3.0,0.30434782608695654,0.14285714285714285,0.3040121826987706,1,0.3333333333333333,0.5555555555555556,T1,Ica & Paracas,Paracas,1,1,0,0,0,0,0,0,0,1.3862943611198906,0.2654458060212267
KH0357,3.5,0.9166666666666666,0.2727272727272727,0.13739226267682592,0,0.7083333333333334,0.16666666666666666,T1,Ica & Paracas,Paracas,1,1,1,0,0,0,0,0,1,1.5040773967762742,0.12873815322703905
KH0358,22.0,0.8753894080996885,0.19572953736654805,0.021567549945059543,2,0.43280632411067194,0.09090909090909091,T2,Ica & Paracas,Paracas,1,1,1,1,1,0,1,0,0,3.1354942159291497,0.021338261278163517
KH0359,30.0,0.8453947368421053,0.1556420233463035,0.024156275124411684,2,0.41260162601626016,0.0975609756097561,T2,Ica & Paracas,Paracas,1,1,1,1,0,0,1,0,0,3.4339872044851463,0.023869127399407688
KH0360,16.0,0.6363636363636364,0.30612244897959184,0.09431476380615915,3,0.3783783783783784,0.33783783783783783,T1,Central Coast,Huacho,1,1,1,1,0,0,0,0,0,2.833213344056216,0.09012838090398623
KH0361,3.0,0.8,0.1875,0.1038586518635307,1,0.47368421052631576,0.2894736842105263,T1,Nazca & Far South,Nazca,1,0,0,0,0,0,0,0,0,1.3862943611198906,0.09881190692570449
KH0362,16.0,0.7339449541284404,0.35,0.03514225082730577,2,0.3055555555555556,0.1076388888888889,T2,Nazca & Far South,Nazca,1,1,0,0,0,0,1,0,0,2.833213344056216,0.03453885768611999
KH0363,5.0,0.7230769230769231,0.2978723404255319,0.07182403986975205,1,0.6811594202898551,0.028985507246376812,T1,Central Coast,Pachacamac,1,1,0,0,0,0,0,0,0,1.791759469228055,0.06936190726330747
KH0364,11.0,0.22727272727272727,0.5,0.29219280948873627,1,0.42857142857142855,0.0,T1,Central Coast,Pachacamac,0,0,0,1,0,0,0,0,0,2.4849066497880004,0.25634062757663645
KH0365,23.5,1.0,0.375,0.21875,0,0.42105263157894735,0.05263157894736842,T1,Ica & Paracas,Paracas,0,0,0,0,0,0,0,0,0,3.1986731175506815,0.19782574332991987
KH0366,3.0,0.7083333333333334,0.23529411764705882,0.1768939111579775,0,0.6842105263157895,0.05263157894736842,T1,,Unknown,1,0,0,0,0,1,0,0,0,1.3862943611198906,0.16287868926075114
KH0367,19.0,0.4222222222222222,0.21052631578947367,0.2124947998765322,1,0.45454545454545453,0.09090909090909091,T1,,Unknown,1,1,0,0,0,0,0,0,1,2.995732273553991,0.1926800550586815
KH0368,9.0,0.7857142857142857,0.0,0.28143593227281216,0,0.5,0.1,T1,,Unknown,0,0,1,0,0,0,0,0,0,2.302585092994046,0.24798127124746466
KH0369,10.0,0.6825396825396826,0.5465116279069767,0.048745166094152616,2,0.40186915887850466,0.07476635514018691,T1,Arica & N. Chile,"Arica, Chile (Playa Miller 6)",1,0,1,1,0,0,0,0,0,2.3978952727983707,0.04759436958165061
KH0370,20.0,0.7415730337078652,0.5151515151515151,0.07510458548366405,2,0.39316239316239315,0.05128205128205128,T1,Arica & N. Chile,Lluta Valley,1,1,1,1,0,0,0,0,1,3.044522437723423,0.07241794566938868
KH0371,14.5,0.6857142857142857,0.3611111111111111,0.07126555026704769,2,0.376,0.056,T1,Arica & N. Chile,Lluta Valley,1,1,0,1,0,0,0,1,1,2.740840023925201,0.06884070682640786
KH0372,26.0,0.68,0.4117647058823529,0.07570786553289272,2,0.3275862068965517,0.10344827586206896,T1,Arica & N. Chile,Lluta Valley,1,0,1,1,0,0,0,0,1,3.295836866004329,0.07297892444256289
KH0373,5.5,0.7017543859649122,0.375,0.07322146836412687,1,0.25,0.36363636363636365,T1,Arica & N. Chile,"Arica, Chile (Playa Miller 6)",1,0,0,0,0,0,0,0,0,1.8718021769015913,0.07066484343571522
KH0374,1.0,1.0,0.0,0.03009565874071197,0,0.07692307692307693,0.9230769230769231,T1,Central Coast,Chancay (Central Coast),1,0,0,0,0,0,0,0,0,0.6931471805599453,0.029651670492952878
KH0375,5.0,0.75,0.3333333333333333,0.3752715278979705,1,0.8571428571428571,0.0,T1,Central Coast,Chancay (Central Coast),0,0,0,0,0,0,0,0,0,1.791759469228055,0.3186511864578336
KH0376,39.0,1.0,0.0,0.3043856189774725,2,0.6,0.0,T1,Central Coast,Chancay (Central Coast),0,0,0,0,0,0,0,0,0,3.6888794541139363,0.26573213986264715
KH0377,12.0,0.8484848484848485,0.2857142857142857,0.15190837093531376,2,0.5476190476190477,0.047619047619047616,T1,Central Coast,Chancay (Central Coast),1,0,0,0,0,0,0,1,0,2.5649493574615367,0.1414200199916448
KH0378,14.0,0.5625,0.16666666666666666,0.21081408186357456,1,0.36666666666666664,0.16666666666666666,T1,Southern Highlands,Cuzco,0,0,0,0,0,0,0,0,0,2.70805020110221,0.1912929283121788
KH0379,5.0,0.22115384615384615,0.13043478260869565,0.14181923436797245,1,0.6666666666666666,0.16666666666666666,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),1,0,0,0,0,0,0,0,0,1.791759469228055,0.13262281006034135
KH0380,1.0,0.5106382978723404,0.0,0.060887522754478625,1,0.25,0.75,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),0,0,0,0,0,1,0,0,0,0.6931471805599453,0.05910584341334199
KH0381,17.0,0.8787878787878788,0.5862068965517241,0.13051371388815203,1,0.13953488372093023,0.13953488372093023,T1,,Unknown,1,1,0,0,0,0,0,0,0,2.8903717578961645,0.1226721434788971
KH0382,10.5,0.928,0.14655172413793102,0.045222004223579665,2,0.4117647058823529,0.12254901960784313,T2,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),0,0,0,1,0,0,0,0,0,2.4423470353692043,0.04422930708678437
KH0383,16.0,0.8421052631578947,0.21428571428571427,0.049706145236755976,2,0.4321608040201005,0.08542713567839195,T2,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),1,0,0,1,0,0,0,0,0,2.833213344056216,0.04851026332156419
KH0384,6.0,1.0,0.10416666666666667,0.03001158985158438,0,0.9512195121951219,0.0,T1,Cañete–Pisco,Pisco Valley,1,1,1,0,0,0,0,0,0,1.9459101490553132,0.029570054461329574
KH0385,24.0,0.9482758620689655,0.2727272727272727,0.08874876338496838,1,0.42574257425742573,0.039603960396039604,T1,Nazca & Far South,Acari,1,1,1,0,1,0,1,0,0,3.2188758248682006,0.08502911337219075
KH0386,17.0,0.6263736263736264,0.5087719298245614,0.08213268017911664,3,0.3333333333333333,0.010416666666666666,T1,,Belli Collection,1,1,1,1,1,0,0,0,0,2.8903717578961645,0.07893379784095565
KH0387,380.0,0.423728813559322,0.76,0.1717464275875274,2,0.15,0.0,T1,,Unknown,1,1,1,0,0,0,0,0,1,5.942799375126701,0.158495309032184
KH0388,10.5,0.7272727272727273,0.125,0.30070488277869584,1,0.4166666666666667,0.16666666666666666,T1,,Unknown,1,0,0,1,0,0,0,1,0,2.4423470353692043,0.26290633504275984
KH0389,10.0,0.7272727272727273,0.24479166666666666,0.025611150687047165,2,0.4601449275362319,0.12318840579710146,T2,Cañete–Pisco,Hda. Ullujalla / Callengo,1,1,1,1,1,0,1,0,0,2.3978952727983707,0.025288679479930097
KH0390,10.0,1.0,0.24,0.14693078758060427,1,0.6486486486486487,0.0,T1,,Unknown,1,0,0,0,1,0,0,0,0,2.3978952727983707,0.1370894941998125
KH0391,40.0,0.95,1.0,0.17716270153258906,1,0.0,0.0,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),1,0,0,0,0,0,0,0,0,3.713572066704308,0.1631070528220441
KH0392,20.0,0.5151515151515151,0.7058823529411765,0.18246360138094225,1,0.12,0.12,T1,Cañete–Pisco,Hda. Ullujalla / Callengo,1,0,0,0,0,0,0,0,1,3.044522437723423,0.1676000598370051
KH0393,520.0,0.5606060606060606,0.7297297297297297,0.13440094012133505,2,0.17391304347826086,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,1,6.255750041753367,0.12610470553421815
KH0394,227.5,0.9,0.5,0.2254896605739557,0,0.2222222222222222,0.05555555555555555,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),1,0,0,0,0,0,0,0,0,5.43153621033426,0.2033404870462824
KH0395,17.0,0.6857142857142857,0.5833333333333334,0.1480628689499033,1,0.3333333333333333,0.030303030303030304,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),1,0,0,0,0,1,0,0,0,2.8903717578961645,0.1380760602915314
KH0396,6.0,0.7857142857142857,0.09090909090909091,0.21937167603870525,1,0.9090909090909091,0.0,T1,Cañete–Pisco,Tambo Colorado,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.19833570643659157
KH0397,6.5,1.0,0.1,0.29219280948873627,0,1.0,0.0,T1,Cañete–Pisco,Tambo Colorado,1,0,0,0,0,0,0,0,0,2.0149030205422647,0.25634062757663645
KH0398,0.0,0.0,0.0,0.0,1,0.0,0.0,T1,Cañete–Pisco,Tambo Colorado,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0399,7.0,0.6,0.0,0.5283208335737187,0,0.5,0.25,T1,Cañete–Pisco,Tambo Colorado,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.4241696383201021
KH0400,9.5,0.88,0.22727272727272727,0.1606259661847526,1,0.65625,0.0,T1,,Unknown,1,0,0,1,1,0,0,0,0,2.3513752571634776,0.1489594855938481
KH0401,3401.5,0.6666666666666666,0.5,0.3321928094887362,0,0.0967741935483871,0.06451612903225806,T1,,Unknown,0,0,0,0,0,0,0,0,0,8.132265734525621,0.2868263135110772
KH0402,1150.0,0.8235294117647058,1.0,0.24769429289103567,0,0.0,0.0,T1,Ica & Paracas,Ica Valley (Hda. Callango / Ocucaje),1,0,0,0,0,0,0,0,0,7.048386408721883,0.22129728232085544
KH0403,1110.0,1.0,0.7142857142857143,0.40105070315108643,0,0.05555555555555555,0.05555555555555555,T1,,Unknown,0,0,0,0,0,0,0,0,0,7.01301578963963,0.3372224573860032
KH0404,120.0,0.7733333333333333,0.3563218390804598,0.037308769605174666,3,0.28735632183908044,0.04597701149425287,T2,Central Coast,La Molina,1,1,0,1,0,0,1,1,1,4.795790545596741,0.036629637681139
KH0405,134.5,0.9333333333333333,0.2857142857142857,0.16914022680817978,0,0.3125,0.046875,T1,Central Coast,Chancay / Huando (Gaffron),1,0,0,0,1,0,0,0,0,4.908971640319756,0.15626862979398104
KH0406,1.0,0.65,0.15384615384615385,0.06679405716820529,1,0.15151515151515152,0.6666666666666666,T1,Ica & Paracas,Ica / Cajamarquilla,1,0,1,1,0,0,0,0,1,0.6931471805599453,0.06465794260173671
KH0407,4.0,0.8421052631578947,0.25,0.17045106259140516,1,0.7058823529411765,0.0,T1,Ica & Paracas,Ica,1,0,0,0,0,0,0,0,1,1.6094379124341003,0.15738919809694044
KH0408,3.0,0.8807947019867549,0.12030075187969924,0.024229703069266268,2,0.6111111111111112,0.2847222222222222,T1,Ica & Paracas,Ica Valley (near Callango),1,1,1,1,0,1,1,1,0,1.3862943611198906,0.023940820865060865
KH0409,1.0,0.7352941176470589,0.1,0.03490304513001055,0,0.34,0.5,T1,,Unknown,0,0,0,0,0,1,0,0,0,0.6931471805599453,0.03430774612655452
KH0410,7.0,0.275,0.2727272727272727,0.2586682669656761,0,0.7368421052631579,0.10526315789473684,T1,,Unknown,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.23005423103833741
KH0411,5.0,0.8214285714285714,0.6086956521739131,0.1148975426473937,0,0.6086956521739131,0.08695652173913043,T1,,Unknown,1,0,1,0,1,0,0,0,1,1.791759469228055,0.10876251068759968
KH0412,20.0,1.0,0.42857142857142855,0.36023437662047414,0,0.6666666666666666,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,0,3.044522437723423,0.3076570206502097
