kfg_id,n_cords,n_pendants,n_leaves,leaf_ratio,depth,mean_branching,branching_cv,branching_entropy,widest_level,balance_score,subtree_size_cv,beh_label,typology_label,geo_zone
KH0327,125,90,101,0.808,1,0.3888888888888889,1.8261144207171194,1.1500496985580615,0,0.4886879621992066,0.5113120378007934,B3,T1,North Peru Coast
KH0328,61,60,60,0.9836065573770492,1,0.016666666666666666,7.681145747868609,0.1222915970693747,0,0.8740795779037933,0.12592042209620674,B2,T1,North Peru Coast
KH0329,1227,223,1100,0.8964955175224124,2,4.286995515695067,0.9536984386179271,1.6013226397655453,1,0.22473451052611504,0.775265489473885,B2,T2,
KH0330,69,25,45,0.6521739130434783,3,1.36,1.4390740967911844,1.8263137138648349,1,0.0,1.0313302536033158,B4,T1,
KH0331,26,26,26,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0332,57,4,41,0.7192982456140351,3,8.25,1.125299674401645,2.0,1,0.0,1.0258283442837697,B4,T1,
KH0333,230,81,172,0.7478260869565218,3,1.4814814814814814,1.636688730333291,2.107145065010767,1,0.0,1.1758116691398517,B2,T2,
KH0334,9,5,8,0.8888888888888888,1,0.8,2.0,0.7219280948873623,0,0.11111111111111105,0.888888888888889,B5,T1,
KH0335,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0336,5,4,4,0.8,1,0.25,1.7320508075688772,0.8112781244591328,0,0.6535898384862245,0.34641016151377546,B5,T1,
KH0337,3,3,3,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0338,75,63,65,0.8666666666666667,1,0.19047619047619047,2.4494897427831788,0.7458547791848441,0,0.6080816411546914,0.39191835884530857,B3,T1,
KH0339,55,8,37,0.6727272727272727,2,4.625,0.7247074420428067,2.4056390622295667,1,0.33967200736964076,0.6603279926303592,B6,T1,
KH0340,31,16,22,0.7096774193548387,2,0.875,1.3324827218698307,1.7743974703476992,0,0.38202438513974135,0.6179756148602586,B4,T1,
KH0341,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0342,10,10,10,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0343,28,25,26,0.9285714285714286,1,0.12,3.5901098714230026,0.48217919020227273,0,0.615345370918964,0.38465462908103604,B3,T1,
KH0344,7,7,7,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0345,33,10,24,0.7272727272727273,2,2.2,0.9045340337332908,1.8464393446710157,1,0.4085084455774808,0.5914915544225192,B4,T1,
KH0346,89,89,89,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0347,149,149,149,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0348,76,76,76,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0349,866,332,699,0.8071593533487298,3,1.5210843373493976,1.5622883936704992,2.1904359870769365,1,0.02551635333809399,0.974483646661906,B4,T2,Nazca & Far South
KH0350,260,219,224,0.8615384615384616,1,0.1872146118721461,2.4299832428189143,0.7422393065959532,0,0.6168103347862481,0.38318966521375186,B3,T2,Nazca & Far South
KH0351,55,29,32,0.5818181818181818,2,0.8620689655172413,0.6621178142898739,1.2332570395415439,0,0.651212252849984,0.348787747150016,B4,T1,Central Coast
KH0352,157,80,113,0.7197452229299363,2,0.95,1.1757004159836144,1.8737987255930615,0,0.41654521200484784,0.5834547879951522,B2,T1,
KH0353,43,22,34,0.7906976744186046,1,0.9545454545454546,1.4293648590289174,1.78394962600104,0,0.3019380921021566,0.6980619078978434,B2,T1,
KH0354,16,13,15,0.9375,1,0.23076923076923078,3.4641016151377544,0.3912435636292556,0,0.3504809471616711,0.6495190528383289,B3,T1,Ica & Paracas
KH0355,12,11,11,0.9166666666666666,1,0.09090909090909091,3.1622776601683786,0.43949698692151334,0,0.736476861652635,0.26352313834736496,B2,T1,Ica & Paracas
KH0356,23,9,22,0.9565217391304348,1,1.5555555555555556,2.82842712474619,0.5032583347756457,1,0.0,1.721651293323768,B2,T1,Ica & Paracas
KH0357,24,24,24,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Ica & Paracas
KH0358,321,167,249,0.7757009345794392,2,0.8622754491017964,1.5948654109398528,1.7708203745658244,0,0.23829386731652302,0.761706132683477,B4,T2,Ica & Paracas
KH0359,304,173,236,0.7763157894736842,2,0.7398843930635838,1.602800588520762,1.6774655609121392,0,0.31343711563846866,0.6865628843615313,B4,T2,Ica & Paracas
KH0360,77,69,70,0.9090909090909091,3,0.057971014492753624,4.0311288741492755,0.31933738653397287,0,0.5288738403320246,0.4711261596679755,B4,T1,Central Coast
KH0361,40,23,31,0.775,1,0.7391304347826086,1.3945023048387881,1.5645247207974506,0,0.4073365204435151,0.5926634795564849,B3,T1,Nazca & Far South
KH0362,218,72,179,0.8211009174311926,2,2.0,1.2332207155790618,2.4245934586577094,1,0.15621264153568704,0.843787358464313,B4,T2,Nazca & Far South
KH0363,65,61,61,0.9384615384615385,1,0.06557377049180328,3.774917217635375,0.34918437350730797,0,0.7676974019916691,0.2323025980083308,B3,T1,Central Coast
KH0364,44,43,43,0.9772727272727273,1,0.023255813953488372,6.48074069840786,0.15935006268563445,0,0.8527104386725486,0.14728956132745136,B5,T1,Central Coast
KH0365,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Ica & Paracas
KH0366,24,24,24,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0367,45,41,41,0.9111111111111111,1,0.0975609756097561,3.0413812651491092,0.4612160405139095,0,0.7296549986534124,0.2703450013465875,B5,T1,
KH0368,14,14,14,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0369,126,59,95,0.753968253968254,2,0.7627118644067796,2.0100979645680197,1.516596486048762,0,0.0,1.1387160424116516,B4,T1,Arica & N. Chile
KH0370,89,56,62,0.6966292134831461,2,0.5535714285714286,1.227079135587757,1.3466320045263864,0,0.5129501842316124,0.4870498157683875,B4,T1,Arica & N. Chile
KH0371,105,66,77,0.7333333333333333,2,0.5606060606060606,1.3931377263632299,1.4170236828664033,0,0.4754982928375481,0.5245017071624519,B4,T1,Arica & N. Chile
KH0372,100,59,70,0.7,2,0.6271186440677966,1.2420675992514656,1.422946224311553,0,0.4541062374417527,0.5458937625582473,B4,T1,Arica & N. Chile
KH0373,57,9,48,0.8421052631578947,1,5.333333333333333,0.23385358667337133,1.2243944454059863,1,0.803070663854003,0.19692933614599692,B2,T1,Arica & N. Chile
KH0374,13,13,13,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Central Coast
KH0375,8,5,5,0.625,1,0.6,0.8164965809277261,0.9709505944546688,0,0.6938137821521028,0.30618621784789724,B5,T1,Central Coast
KH0376,5,2,2,0.4,2,1.0,0.0,0.0,0,0.8,0.2,B5,T1,Central Coast
KH0377,33,21,26,0.7878787878787878,2,0.2857142857142857,1.5811388300841898,0.8631205685666311,0,0.04653741075440765,0.9534625892455924,B4,T1,Central Coast
KH0378,32,22,25,0.78125,1,0.45454545454545453,1.7204650534085255,1.267931645520725,0,0.46235467080983583,0.5376453291901642,B3,T1,Southern Highlands
KH0379,104,102,102,0.9807692307692307,1,0.0196078431372549,7.071067811865474,0.1392329990550989,0,0.8640179266948947,0.13598207330510528,B3,T1,Ica & Paracas
KH0380,47,38,38,0.8085106382978723,1,0.23684210526315788,1.795054935711501,0.7897492536625224,0,0.6562660761403509,0.3437339238596491,B2,T1,Ica & Paracas
KH0381,33,27,31,0.9393939393939394,1,0.2222222222222222,3.7416573867739418,0.45502065977946415,0,0.3196986569501925,0.6803013430498075,B6,T1,
KH0382,125,21,79,0.632,2,3.5714285714285716,0.45372532072462807,2.5701906367554077,1,0.5968126986126672,0.4031873013873329,B4,T2,Ica & Paracas
KH0383,133,22,97,0.7293233082706767,2,3.8636363636363638,0.547912048103295,2.7016573248619746,1,0.5101228231800925,0.48987717681990745,B4,T2,Ica & Paracas
KH0384,96,96,96,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Cañete–Pisco
KH0385,58,32,44,0.7586206896551724,1,0.8125,1.3910108707711635,1.7431278286033818,0,0.37644340275775434,0.6235565972422457,B3,T1,Nazca & Far South
KH0386,91,46,67,0.7362637362637363,3,0.5652173913043478,2.1716298789989392,1.323142804994543,0,0.0,1.2448662844561191,B4,T1,
KH0387,59,43,50,0.847457627118644,2,0.3488372093023256,2.4639624816768437,1.0187088106771252,0,0.35148723831494955,0.6485127616850505,B6,T1,
KH0388,11,7,8,0.7272727272727273,1,0.5714285714285714,1.2747548783981961,1.3787834934861756,0,0.536452771491565,0.46354722850843494,B5,T1,
KH0389,264,146,195,0.7386363636363636,2,0.4520547945205479,1.8863484239376864,1.2782586193097372,0,0.17789939598481597,0.822100604015184,B4,T2,Cañete–Pisco
KH0390,25,17,21,0.84,1,0.47058823529411764,2.200852107707376,1.1400677626718572,0,0.2957273255336398,0.7042726744663602,B3,T1,
KH0391,20,12,16,0.8,1,0.6666666666666666,1.7677669529663689,1.4182958340544896,0,0.29289321881345265,0.7071067811865474,B6,T1,Ica & Paracas
KH0392,33,24,25,0.7575757575757576,1,0.375,1.5030832509409648,1.0994839817876882,0,0.5900682042888278,0.4099317957111722,B6,T1,Cañete–Pisco
KH0393,66,51,54,0.8181818181818182,2,0.2549019607843137,2.31025498733557,0.8947854951216634,0,0.48574052277341995,0.51425947722658,B6,T1,
KH0394,20,20,20,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Ica & Paracas
KH0395,35,30,30,0.8571428571428571,1,0.16666666666666666,2.2360679774997894,0.6500224216483541,0,0.6805617175000301,0.31943828249996986,B6,T1,Ica & Paracas
KH0396,14,5,9,0.6428571428571429,1,1.8,0.22222222222222227,0.7219280948873623,1,0.8571428571428572,0.14285714285714285,B3,T1,Cañete–Pisco
KH0397,10,10,10,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0398,25,24,24,0.96,1,0.041666666666666664,4.795831523312721,0.24988229283318544,0,0.8081667390674913,0.19183326093250877,B1,T1,Cañete–Pisco
KH0399,5,5,5,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0400,25,18,18,0.72,1,0.3888888888888889,1.2535663410560176,0.964078764808229,0,0.6490014245043152,0.35099857549568486,B3,T1,
KH0401,15,15,15,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0402,17,17,17,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Ica & Paracas
KH0403,7,7,7,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0404,225,85,146,0.6488888888888888,3,1.1294117647058823,1.1823719686385592,2.081178174589171,1,0.2060724292138979,0.7939275707861021,B4,T2,Central Coast
KH0405,30,30,30,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0406,40,37,37,0.925,1,0.08108108108108109,3.3665016461206916,0.40597703847557115,0,0.747512376540948,0.25248762345905196,B2,T1,Ica & Paracas
KH0407,19,17,17,0.8947368421052632,1,0.11764705882352941,2.7386127875258306,0.5225593745369408,0,0.7117249697341231,0.28827503026587686,B3,T1,Ica & Paracas
KH0408,151,41,106,0.7019867549668874,2,2.5609756097560976,0.48822878544671605,2.295384321163579,1,0.6281942027121008,0.37180579728789925,B4,T1,Ica & Paracas
KH0409,68,68,68,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,
KH0410,40,40,40,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0411,28,28,28,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0412,7,7,7,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0413,9,8,8,0.8888888888888888,1,0.125,2.6457513110645907,0.5435644431995964,0,0.7060276321039344,0.2939723678960656,B5,T1,
KH0414,12,6,6,0.5,1,1.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0415,90,31,53,0.5888888888888889,2,1.6774193548387097,0.4639360800698007,1.6115218283616606,1,0.69248105548671,0.3075189445132899,B4,T2,Central Coast
KH0416,15,15,15,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0417,18,18,18,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,Central Coast
KH0418,12,12,12,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0419,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Central Coast
KH0420,30,30,30,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0421,33,33,33,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0422,39,21,27,0.6923076923076923,2,0.8095238095238095,1.2422771812907574,1.648238712995888,0,0.4175478619692027,0.5824521380307973,B4,T1,
KH0423,16,4,12,0.75,1,3.0,0.5270462766947299,2.0,1,0.6047152924789525,0.39528470752104744,B6,T1,
KH0424,63,58,59,0.9365079365079365,1,0.08620689655172414,3.903844259188627,0.4180014672139382,0,0.6901710905405851,0.3098289094594148,B3,T1,Central Coast
KH0425,133,54,88,0.6616541353383458,2,1.2962962962962963,1.097306535409801,2.120605301020984,1,0.2119597689632995,0.7880402310367005,B4,T1,Ica & Paracas
KH0426,78,64,65,0.8333333333333334,1,0.21875,2.055356367134023,0.8076055867312476,0,0.6310898828220985,0.3689101171779015,B6,T1,
KH0427,88,49,61,0.6931818181818182,1,0.7959183673469388,1.2168010787389407,1.648834469221829,0,0.46073588555887857,0.5392641144411214,B3,T1,
KH0428,417,395,396,0.9496402877697842,1,0.05569620253164557,4.311238436865229,0.31437443826516553,0,0.7725485716761751,0.22745142832382495,B3,T1,Central Coast
KH0429,28,23,24,0.8571428571428571,1,0.21739130434782608,2.33238075793812,0.8076702057269437,0,0.5835034360824787,0.4164965639175214,B3,T1,Central Coast
KH0430,70,59,63,0.9,1,0.1864406779661017,2.8747978728803454,0.6423421536753963,0,0.5482460485473744,0.4517539514526257,B3,T1,Central Coast
KH0431,226,99,131,0.5796460176991151,3,1.02020202020202,2.568844270520817,1.1009785936213234,1,0.0,1.3796939827159198,B4,T2,Central Coast
KH0432,120,35,90,0.75,2,2.3714285714285714,0.7481529974101216,2.2501928463590146,1,0.4862988330859186,0.5137011669140814,B4,T1,Ica & Paracas
KH0433,167,134,136,0.8143712574850299,1,0.2462686567164179,1.8848874594041198,0.8601861818117196,0,0.6275372086207428,0.3724627913792572,B3,T1,Central Coast
KH0434,132,78,89,0.6742424242424242,1,0.6923076923076923,1.0423146132940955,1.4838735452098941,0,0.5735985672887791,0.42640143271122083,B2,T1,Central Coast
KH0435,236,216,216,0.9152542372881356,1,0.09259259259259259,3.1304951684997055,0.4450648570508386,0,0.734703799279686,0.265296200720314,B6,T1,Central Coast
KH0436,369,257,300,0.8130081300813008,2,0.42412451361867703,2.135231178942061,1.2081594194500285,0,0.342283624977042,0.657716375022958,B2,T2,Nazca & Far South
KH0437,126,126,126,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0438,86,86,86,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0439,137,110,118,0.8613138686131386,2,0.2,2.844452335847639,0.7439919749566858,0,0.40516546768235506,0.5948345323176449,B6,T1,Central Coast
KH0440,113,77,79,0.6991150442477876,2,0.44155844155844154,1.2373931745860371,1.1195124211742402,0,0.5952355176626806,0.40476448233731943,B6,T1,Central Coast
KH0441,167,113,129,0.7724550898203593,2,0.4336283185840708,1.8376414995086416,1.2602841380118583,0,0.402216435605828,0.597783564394172,B4,T1,Central Coast
KH0442,79,30,55,0.6962025316455697,2,1.5666666666666667,1.0767302918195742,2.2159220638351664,1,0.29647122878024035,0.7035287712197597,B4,T1,Ica & Paracas
KH0443,50,21,38,0.76,2,1.3333333333333333,1.395144641758901,2.067130688335406,1,0.1652545298116318,0.8347454701883682,B4,T1,Ica & Paracas
KH0444,12,8,8,0.6666666666666666,1,0.5,1.0,1.0,0,0.6666666666666667,0.3333333333333333,B5,T1,Ica & Paracas
KH0445,164,117,124,0.7560975609756098,2,0.39316239316239315,1.522360121740139,1.1446138005606816,0,0.5619081720320473,0.43809182796795265,B4,T1,North Peru Coast
KH0446,190,148,148,0.7789473684210526,1,0.28378378378378377,1.5886502207249789,0.8605553930586319,0,0.6488246880502678,0.35117531194973217,B6,T1,Central Coast
KH0447,94,71,73,0.776595744680851,1,0.323943661971831,1.61982052262584,1.0102621583192686,0,0.6036609359532519,0.39633906404674807,B2,T1,Cañete–Pisco
KH0448,79,71,73,0.9240506329113924,1,0.11267605633802817,3.811987670494228,0.4727957346978321,0,0.6139759321018503,0.38602406789814964,B2,T1,Ica & Paracas
KH0449,95,95,95,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Ica & Paracas
KH0450,196,195,195,0.9948979591836735,1,0.005128205128205128,13.92838827718412,0.04639138357369902,0,0.9289367945041627,0.07106320549583735,B3,T1,Central Coast
KH0451,164,102,132,0.8048780487804879,2,0.46078431372549017,2.2054913153434157,1.2511992702643007,0,0.0,1.0742788070997675,B4,T1,Central Coast
KH0452,17,17,17,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0453,268,137,184,0.6865671641791045,3,0.8321167883211679,1.303332849218123,1.7898162380901352,0,0.3644874968345143,0.6355125031654857,B4,T2,Central Coast
KH0454,169,32,104,0.6153846153846154,3,3.25,0.24325212770525997,1.5164336144561055,1,0.8214036890794488,0.17859631092055114,B4,T2,Central Coast
KH0455,119,87,92,0.773109243697479,2,0.3448275862068966,1.693123346560039,1.0727323048582649,0,0.5414197092557227,0.45858029074427725,B4,T1,Ica & Paracas
KH0456,62,62,62,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0457,65,65,65,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Ica & Paracas
KH0458,9,9,9,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Ica & Paracas
KH0459,10,10,10,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Ica & Paracas
KH0460,58,44,44,0.7586206896551724,1,0.3181818181818182,1.4638501094227996,0.9023932827949789,0,0.6466568701393243,0.3533431298606758,B3,T1,Ica & Paracas
KH0461,80,80,80,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Ica & Paracas
KH0462,23,23,23,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0463,47,36,38,0.8085106382978723,1,0.3055555555555556,1.8608626809507927,1.002329251086288,0,0.5644789470115166,0.4355210529884834,B6,T1,Central Coast
KH0464,24,24,24,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Cañete–Pisco
KH0465,75,75,75,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Cañete–Pisco
KH0466,194,189,190,0.979381443298969,1,0.026455026455026454,7.205553413860728,0.16509714539736256,0,0.8142898604675071,0.18571013953249296,B3,T1,Ica & Paracas
KH0467,59,36,47,0.7966101694915254,2,0.5833333333333334,1.5319721849662296,1.0222670655189308,0,0.40436327488794654,0.5956367251120535,B4,T1,Central Coast
KH0468,955,865,865,0.9057591623036649,1,0.10404624277456648,2.934469476943168,0.48169219963979715,0,0.7234531382985496,0.27654686170145043,B3,T2,Ica & Paracas
KH0469,134,125,125,0.9328358208955224,1,0.072,3.590109871423003,0.3733433210798535,0,0.7588732175909925,0.2411267824090076,B3,T1,Central Coast
KH0470,144,126,126,0.875,1,0.14285714285714285,2.4494897427831783,0.5916727785823274,0,0.6938137821521027,0.3061862178478973,B6,T1,Central Coast
KH0471,98,98,98,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0472,194,130,144,0.7422680412371134,2,0.45384615384615384,1.5486925846118444,1.2801946094945527,0,0.4534137673479768,0.5465862326520232,B4,T1,
KH0473,30,30,30,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0474,86,38,59,0.686046511627907,2,1.0,1.877848713148555,1.605377606542194,0,0.0,1.4180326715745255,B4,T1,Ica & Paracas
KH0475,52,50,50,0.9615384615384616,1,0.04,4.898979485566357,0.24229218908241482,0,0.8115777120936016,0.18842228790639834,B3,T1,
KH0476,76,67,68,0.8947368421052632,2,0.11940298507462686,3.0771334062727926,0.5448472391019806,0,0.600034627537614,0.39996537246238595,B4,T1,
KH0477,71,44,54,0.7605633802816901,2,0.4318181818181818,1.9373855072953645,1.0461493966485234,0,0.08255895242330935,0.9174410475766906,B4,T1,
KH0478,233,206,214,0.9184549356223176,1,0.13106796116504854,3.5044553261611116,0.5536122731306832,0,0.5939043184276824,0.4060956815723176,B3,T1,Ica & Paracas
KH0479,30,29,29,0.9666666666666667,1,0.034482758620689655,5.291502622129182,0.21639693245126465,0,0.8236165792623606,0.17638342073763938,B3,T1,Central Coast
KH0480,73,73,73,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0481,7,7,7,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0482,34,34,34,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0483,15,15,15,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0484,24,21,21,0.875,1,0.14285714285714285,2.4494897427831783,0.5916727785823274,0,0.6938137821521028,0.30618621784789724,B6,T1,Central Coast
KH0485,15,14,14,0.9333333333333333,1,0.07142857142857142,3.605551275463989,0.3712323266408757,0,0.7596299149690674,0.2403700850309326,B6,T1,Central Coast
KH0486,19,19,19,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Ica & Paracas
KH0487,49,30,31,0.6326530612244898,1,0.6333333333333333,0.8632220772029855,1.156676651944864,0,0.665281235370271,0.33471876462972905,B3,T1,
KH0488,75,62,65,0.8666666666666667,2,0.1935483870967742,2.598076211353316,0.7308987846071985,0,0.5511991285411513,0.4488008714588488,B2,T1,
KH0489,90,57,74,0.8222222222222222,3,0.3333333333333333,3.292735225182538,0.8296069064481516,0,0.0,1.3730204605850511,B4,T1,Central Coast
KH0490,51,16,32,0.6274509803921569,2,1.8125,0.215344758565462,0.6962122601251458,1,0.8775490588549334,0.12245094114506663,B4,T1,Central Coast
KH0491,89,89,89,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Cañete–Pisco
KH0492,176,118,129,0.7329545454545454,3,0.423728813559322,1.6375591592366974,1.2221066705094301,0,0.40963749055179366,0.5903625094482063,B4,T1,Cañete–Pisco
KH0493,14,10,11,0.7857142857142857,2,0.3,2.1343747458109497,0.9219280948873624,0,0.3453463292920227,0.6546536707079773,B6,T1,Cañete–Pisco
KH0494,48,41,41,0.8541666666666666,2,0.14634146341463414,2.41522945769824,0.6006085754131871,0,0.627322003750035,0.372677996249965,B4,T1,Cañete–Pisco
KH0495,15,13,13,0.8666666666666667,1,0.15384615384615385,2.345207879911715,0.6193821946787638,0,0.6873056160117713,0.3126943839882287,B2,T1,Cañete–Pisco
KH0496,47,24,27,0.574468085106383,2,0.75,0.7934920476158722,1.2806721295208872,0,0.5707608297482549,0.4292391702517451,B4,T1,Cañete–Pisco
KH0497,15,12,12,0.8,1,0.25,1.7320508075688772,0.8112781244591328,0,0.6535898384862245,0.34641016151377546,B6,T1,Cañete–Pisco
KH0498,490,138,301,0.6142857142857143,4,1.5869565217391304,0.8335178378346896,2.2608071505708756,1,0.38030384573150666,0.6196961542684933,B4,T2,Cañete–Pisco
KH0499,237,236,236,0.9957805907172996,1,0.00423728813559322,15.329709716755893,0.03950117460432034,0,0.9353176805200173,0.06468231947998267,B2,T1,Cañete–Pisco
KH0500,213,211,211,0.9906103286384976,1,0.009478672985781991,10.222524150130438,0.07731692043749558,0,0.9040138577452541,0.09598614225474589,B3,T1,Cañete–Pisco
KH0501,25,14,21,0.84,2,0.7142857142857143,2.5612496949731387,1.089230078842585,0,0.0,1.1627553482998907,B3,T1,Cañete–Pisco
KH0502,174,132,139,0.7988505747126436,3,0.23484848484848486,2.020446989005109,0.8497197031978083,0,0.41446962634712514,0.5855303736528749,B4,T1,Cañete–Pisco
KH0503,88,82,83,0.9431818181818182,1,0.07317073170731707,4.14996653266291,0.37532561884360327,0,0.717047736409347,0.282952263590653,B6,T1,Cañete–Pisco
KH0504,131,103,112,0.8549618320610687,4,0.1553398058252427,2.498437011413336,0.6502582810775038,0,0.0,1.0347383855840153,B4,T1,Cañete–Pisco
KH0505,169,131,134,0.7928994082840237,3,0.26717557251908397,1.7806213086723293,0.8973798691307059,0,0.5560158229040457,0.4439841770959543,B6,T1,Cañete–Pisco
KH0506,330,289,297,0.9,2,0.1245674740484429,3.185858025402998,0.5501000373386652,0,0.5970494496771227,0.4029505503228773,B6,T2,Cañete–Pisco
KH0507,381,162,224,0.5879265091863517,4,1.1296296296296295,0.6308813575375035,1.4510554113805323,1,0.5125100254436501,0.4874899745563499,B4,T2,Cañete–Pisco
KH0508,92,32,42,0.45652173913043476,3,1.03125,0.16872013220697035,0.20062232431271465,1,0.6038941922111174,0.39610580778888255,B4,T1,Cañete–Pisco
KH0509,362,173,233,0.643646408839779,3,0.9942196531791907,0.9458714479811743,1.7815977081920276,0,0.49585824567069636,0.5041417543293036,B4,T2,Cañete–Pisco
KH0510,87,83,83,0.9540229885057471,1,0.04819277108433735,4.4440972086577935,0.27866980356389914,0,0.7956736915559635,0.20432630844403651,B6,T1,Cañete–Pisco
KH0511,124,114,115,0.9274193548387096,1,0.08771929824561403,3.560898762952971,0.438190195261734,0,0.7128307449231475,0.2871692550768525,B6,T1,Cañete–Pisco
KH0512,94,93,93,0.9893617021276596,1,0.010752688172043012,9.59166304662544,0.08574268253550253,0,0.8979610314188783,0.10203896858112171,B6,T1,Cañete–Pisco
KH0513,109,101,102,0.9357798165137615,1,0.07920792079207921,3.8446391248074243,0.40433893758323175,0,0.7178246513902808,0.28217534860971916,B6,T1,Cañete–Pisco
KH0514,125,112,113,0.904,1,0.11607142857142858,2.9901218039348945,0.5355748614997223,0,0.689027332390771,0.310972667609229,B6,T1,Cañete–Pisco
KH0515,15,5,10,0.6666666666666666,1,2.0,0.0,0.0,1,1.0,0.0,B3,T1,Cañete–Pisco
KH0516,247,150,161,0.6518218623481782,3,0.5666666666666667,1.0273087762689987,1.2253644902086667,0,0.5448088996238756,0.45519110037612437,B4,T1,Cañete–Pisco
KH0517,322,298,299,0.9285714285714286,2,0.050335570469798654,4.638486343146389,0.29086684839785326,0,0.6522848446638906,0.3477151553361094,B4,T1,Cañete–Pisco
KH0518,21,12,13,0.6190476190476191,2,0.6666666666666666,0.9354143466934853,1.3250112108241772,0,0.5876069505788387,0.4123930494211613,B4,T1,Cañete–Pisco
KH0519,250,37,160,0.64,4,2.8378378378378377,0.5936932333527123,2.234916705873006,1,0.45877176718134893,0.5412282328186511,B4,T2,Cañete–Pisco
KH0520,32,32,32,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0521,198,184,183,0.9242424242424242,1,0.07608695652173914,3.484660262185848,0.3882389775123621,0,0.7536098804515057,0.24639011954849435,B3,T1,Central Coast
KH0522,22,22,22,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0523,14,14,14,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Central Coast
KH0524,6,6,6,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
