khipu_id,num_nodes,num_edges,avg_degree,max_degree,density,depth,width,avg_branching,num_roots,num_leaves,has_numeric,has_color,avg_numeric_value,std_numeric_value
1000064,24,23,1.9166666666666667,23,0.041666666666666664,1,23,23.0,1,23,0.7916666666666666,0.9583333333333334,16.210526315789473,32.6667043548504
1000065,102,101,1.9803921568627452,101,0.00980392156862745,1,101,101.0,1,101,0.0,0.9901960784313726,0.0,0.0
1000066,8,7,1.75,7,0.125,1,7,7.0,1,7,0.75,0.875,24.166666666666668,38.903370319578
1000067,14,13,1.8571428571428572,10,0.07142857142857142,2,10,6.5,1,12,0.9285714285714286,0.9285714285714286,8662.461538461539,29576.650136982113
1000068,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.7777777777777778,0.8888888888888888,2.5714285714285716,1.3997084244475304
1000069,7,6,1.7142857142857142,5,0.14285714285714285,2,5,3.0,1,5,0.8571428571428571,0.8571428571428571,1870577.8333333333,4132690.124333157
1000070,12,11,1.8333333333333333,9,0.08333333333333333,2,9,3.6666666666666665,1,9,0.9166666666666666,0.9166666666666666,2237520.8181818184,4206065.850659428
1000071,56,55,1.9642857142857142,55,0.017857142857142856,1,48,55.0,1,55,0.75,0.9821428571428571,7214219.642857143,23589896.200056892
1000072,14,13,1.8571428571428572,13,0.07142857142857142,1,13,13.0,1,13,0.8571428571428571,0.9285714285714286,1954644.0833333333,4106023.03508548
1000073,12,11,1.8333333333333333,11,0.08333333333333333,1,11,11.0,1,11,0.9166666666666666,0.9166666666666666,217.0909090909091,454.9356507034722
1000074,21,20,1.9047619047619047,15,0.047619047619047616,2,15,10.0,1,19,0.7619047619047619,0.9523809523809523,22469192.75,42747498.49719719
1000075,12,11,1.8333333333333333,7,0.08333333333333333,2,7,2.2,1,7,0.75,0.9166666666666666,15078536.666666666,34714477.80694126
1000076,37,36,1.945945945945946,32,0.02702702702702703,2,32,7.2,1,32,0.972972972972973,0.972972972972973,24444635.888888888,50948980.79315449
1000077,282,281,1.9929078014184398,280,0.0035460992907801418,2,280,140.5,1,280,0.07446808510638298,0.9964539007092199,3.9523809523809526,2.7163734660860306
