kfg_id,parent_name,parent_val,children_sum,n_children,n_nonzero_children,n_zero_children,children_mean,children_max,ratio,compliance_class
KH0350,p207,11,16,3,3,0,5.333333333333333,10,1.4545454545454546,partial_supra
KH0350,p209,10,1,1,1,0,1.0,1,0.1,sub
KH0350,p210,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0350,p22,1,4,1,1,0,4.0,4,4.0,supra
KH0350,p23,4,4,1,1,0,4.0,4,1.0,compliant
KH0350,p26,1,2,1,1,0,2.0,2,2.0,supra
KH0350,p27,1,2,1,1,0,2.0,2,2.0,supra
KH0350,p29,0,4,1,1,0,4.0,4,,trivial_parent_zero
KH0350,p32,1,3,1,1,0,3.0,3,3.0,supra
KH0350,p38,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0350,p39,1,2,1,1,0,2.0,2,2.0,supra
KH0350,p41,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0350,p44,6,6,1,1,0,6.0,6,1.0,compliant
KH0350,p45,9,24,1,1,0,24.0,24,2.6666666666666665,supra
KH0350,p49,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0350,p5,1,3,1,1,0,3.0,3,3.0,supra
KH0350,p50,20,7,1,1,0,7.0,7,0.35,sub
KH0350,p52,0,9,2,2,0,4.5,8,,trivial_parent_zero
KH0350,p6,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0350,p8,3,7,1,1,0,7.0,7,2.3333333333333335,supra
KH0350,p9,2,3,1,1,0,3.0,3,1.5,partial_supra
KH0351,p10,10,2,1,1,0,2.0,2,0.2,sub
KH0351,p11,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p12,7,0,1,0,1,0.0,0,0.0,children_all_zero
KH0351,p13,0,5,1,1,0,5.0,5,,trivial_parent_zero
KH0351,p14,7,0,1,0,1,0.0,0,0.0,children_all_zero
KH0351,p15,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p16,12,0,1,0,1,0.0,0,0.0,children_all_zero
KH0351,p17,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p18,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p2,60,33,2,2,0,16.5,30,0.55,partial_sub
KH0351,p20,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p21,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p22,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p23,11,0,1,0,1,0.0,0,0.0,children_all_zero
KH0351,p24,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p25,6,0,1,0,1,0.0,0,0.0,children_all_zero
KH0351,p26,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p27,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0351,p2s1,30,0,1,0,1,0.0,0,0.0,children_all_zero
KH0351,p3,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0351,p4,11,2,2,1,1,1.0,2,0.18181818181818182,sub
KH0351,p6,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0351,p9,0,5,1,1,0,5.0,5,,trivial_parent_zero
KH0352,p1,1,3,3,3,0,1.0,1,3.0,supra
KH0352,p11,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0352,p15,0,13,4,4,0,3.25,5,,trivial_parent_zero
KH0352,p2,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0352,p20,1,1,1,1,0,1.0,1,1.0,compliant
KH0352,p21,4,6,2,2,0,3.0,5,1.5,partial_supra
KH0352,p27,0,9,3,3,0,3.0,5,,trivial_parent_zero
KH0352,p28,0,3,1,1,0,3.0,3,,trivial_parent_zero
KH0352,p29,12,3,1,1,0,3.0,3,0.25,sub
KH0352,p31,1,2,1,1,0,2.0,2,2.0,supra
KH0352,p32,6,8,3,3,0,2.6666666666666665,4,1.3333333333333333,partial_supra
KH0352,p33,0,4,1,1,0,4.0,4,,trivial_parent_zero
KH0352,p34,15,1,3,1,2,0.3333333333333333,1,0.06666666666666667,sub
KH0352,p36,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0352,p37,2,2,3,1,2,0.6666666666666666,2,1.0,compliant
KH0352,p38,21,0,1,0,1,0.0,0,0.0,children_all_zero
KH0352,p41,6,5,2,2,0,2.5,3,0.8333333333333334,partial_sub
KH0352,p43,2,5,3,3,0,1.6666666666666667,2,2.5,supra
KH0352,p44,12,3,1,1,0,3.0,3,0.25,sub
KH0352,p47,0,2,2,2,0,1.0,1,,trivial_parent_zero
KH0352,p49,1,1,1,1,0,1.0,1,1.0,compliant
KH0352,p5,0,14,3,3,0,4.666666666666667,12,,trivial_parent_zero
KH0352,p50,10,1,1,1,0,1.0,1,0.1,sub
KH0352,p51,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0352,p53,4,7,2,2,0,3.5,6,1.75,supra
KH0352,p54,1,1,1,1,0,1.0,1,1.0,compliant
KH0352,p55,2,1,3,1,2,0.3333333333333333,1,0.5,partial_sub
KH0352,p58,1,1,1,1,0,1.0,1,1.0,compliant
KH0352,p59,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0352,p5s1,12,4,1,1,0,4.0,4,0.3333333333333333,sub
KH0352,p6,9,3,2,2,0,1.5,2,0.3333333333333333,sub
KH0352,p60,2,2,1,1,0,2.0,2,1.0,compliant
KH0352,p61,3,0,4,0,4,0.0,0,0.0,children_all_zero
KH0352,p62,27,6,2,2,0,3.0,4,0.2222222222222222,sub
KH0352,p63,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0352,p65,5,4,1,1,0,4.0,4,0.8,partial_sub
KH0352,p67,0,3,3,3,0,1.0,1,,trivial_parent_zero
KH0352,p68,1,1,1,1,0,1.0,1,1.0,compliant
KH0352,p70,4,4,1,1,0,4.0,4,1.0,compliant
KH0352,p73,25,1,1,1,0,1.0,1,0.04,children_all_zero
KH0352,p74,1,3,2,2,0,1.5,2,3.0,supra
KH0352,p76,7,6,2,2,0,3.0,5,0.8571428571428571,partial_sub
KH0352,p8,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0352,p9,6,7,2,2,0,3.5,5,1.1666666666666667,partial_supra
KH0353,p1,3,6,3,3,0,2.0,3,2.0,supra
KH0353,p17,14,7,3,3,0,2.3333333333333335,5,0.5,partial_sub
KH0353,p19,1,7,2,2,0,3.5,5,7.0,supra
KH0353,p2,22,4,1,1,0,4.0,4,0.18181818181818182,sub
KH0353,p20,24,2,1,1,0,2.0,2,0.08333333333333333,sub
KH0353,p21,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0353,p5,5,9,4,4,0,2.25,5,1.8,supra
KH0353,p7,1,3,2,2,0,1.5,2,3.0,supra
KH0353,p8,17,5,4,4,0,1.25,2,0.29411764705882354,sub
KH0354,p12,0,14,3,3,0,4.666666666666667,6,,trivial_parent_zero
KH0355,p2,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0356,p7,1,0,14,0,14,0.0,0,0.0,children_all_zero
KH0358,p10,51,28,4,3,1,7.0,22,0.5490196078431373,partial_sub
KH0358,p105,105,31,1,1,0,31.0,31,0.29523809523809524,sub
KH0358,p106,55,38,3,3,0,12.666666666666666,24,0.6909090909090909,partial_sub
KH0358,p107,239,15,1,1,0,15.0,15,0.06276150627615062,sub
KH0358,p10s1,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0358,p112,146,11,1,1,0,11.0,11,0.07534246575342465,sub
KH0358,p113,32,23,4,3,1,5.75,15,0.71875,partial_sub
KH0358,p114,256,1,2,1,1,0.5,1,0.00390625,children_all_zero
KH0358,p119,147,16,1,1,0,16.0,16,0.10884353741496598,sub
KH0358,p119s1,16,0,1,0,1,0.0,0,0.0,children_all_zero
KH0358,p12,22,2,3,1,2,0.6666666666666666,2,0.09090909090909091,sub
KH0358,p120,34,4,1,1,0,4.0,4,0.11764705882352941,sub
KH0358,p122,19,5,1,1,0,5.0,5,0.2631578947368421,sub
KH0358,p126,143,20,2,1,1,10.0,20,0.13986013986013987,sub
KH0358,p126s1,20,15,1,1,0,15.0,15,0.75,partial_sub
KH0358,p127,48,12,2,2,0,6.0,11,0.25,sub
KH0358,p129,305,10,3,2,1,3.3333333333333335,7,0.03278688524590164,children_all_zero
KH0358,p13,126,50,1,1,0,50.0,50,0.3968253968253968,sub
KH0358,p134,30,16,2,2,0,8.0,11,0.5333333333333333,partial_sub
KH0358,p14,48,1,1,1,0,1.0,1,0.020833333333333332,children_all_zero
KH0358,p140,151,17,1,1,0,17.0,17,0.11258278145695365,sub
KH0358,p142,267,37,3,3,0,12.333333333333334,28,0.13857677902621723,sub
KH0358,p147,67,42,2,2,0,21.0,41,0.6268656716417911,partial_sub
KH0358,p147s2,41,70,2,2,0,35.0,43,1.7073170731707317,supra
KH0358,p148,38,10,3,2,1,3.3333333333333335,6,0.2631578947368421,sub
KH0358,p149,222,74,4,3,1,18.5,66,0.3333333333333333,sub
KH0358,p149s2,66,18,1,1,0,18.0,18,0.2727272727272727,sub
KH0358,p154,66,48,4,4,0,12.0,23,0.7272727272727273,partial_sub
KH0358,p155,35,16,3,2,1,5.333333333333333,11,0.45714285714285713,sub
KH0358,p156,212,24,4,3,1,6.0,16,0.11320754716981132,sub
KH0358,p156s1,7,7,1,1,0,7.0,7,1.0,compliant
KH0358,p159,15,0,5,0,5,0.0,0,0.0,children_all_zero
KH0358,p19,91,31,1,1,0,31.0,31,0.34065934065934067,sub
KH0358,p20,61,10,3,3,0,3.3333333333333335,7,0.16393442622950818,sub
KH0358,p21,204,17,2,2,0,8.5,15,0.08333333333333333,sub
KH0358,p26,129,21,4,3,1,5.25,11,0.16279069767441862,sub
KH0358,p27,38,8,5,3,2,1.6,4,0.21052631578947367,sub
KH0358,p28,190,19,5,3,2,3.8,10,0.1,sub
KH0358,p29,55,0,1,0,1,0.0,0,0.0,children_all_zero
KH0358,p33,44,4,3,2,1,1.3333333333333333,3,0.09090909090909091,sub
KH0358,p34,6,4,2,2,0,2.0,3,0.6666666666666666,partial_sub
KH0358,p4,192,22,1,1,0,22.0,22,0.11458333333333333,sub
KH0358,p40,61,6,2,2,0,3.0,5,0.09836065573770492,sub
KH0358,p40s1,5,25,1,1,0,25.0,25,5.0,supra
KH0358,p41,56,19,4,3,1,4.75,9,0.3392857142857143,sub
KH0358,p42,212,15,6,4,2,2.5,10,0.07075471698113207,sub
KH0358,p47,76,22,3,2,1,7.333333333333333,20,0.2894736842105263,sub
KH0358,p49,190,4,1,1,0,4.0,4,0.021052631578947368,children_all_zero
KH0358,p5,49,12,2,2,0,6.0,9,0.24489795918367346,sub
KH0358,p54,63,20,1,1,0,20.0,20,0.31746031746031744,sub
KH0358,p55,14,7,1,1,0,7.0,7,0.5,partial_sub
KH0358,p56,220,4,1,1,0,4.0,4,0.01818181818181818,children_all_zero
KH0358,p6,53,34,2,2,0,17.0,29,0.6415094339622641,partial_sub
KH0358,p61,57,20,1,1,0,20.0,20,0.3508771929824561,sub
KH0358,p62,30,10,3,2,1,3.3333333333333335,8,0.3333333333333333,sub
KH0358,p63,225,2,1,1,0,2.0,2,0.008888888888888889,children_all_zero
KH0358,p6s1,5,1,1,1,0,1.0,1,0.2,sub
KH0358,p70,45,11,3,3,0,3.6666666666666665,8,0.24444444444444444,sub
KH0358,p71,226,1,1,1,0,1.0,1,0.004424778761061947,children_all_zero
KH0358,p75,102,12,1,1,0,12.0,12,0.11764705882352941,sub
KH0358,p76,47,6,4,3,1,1.5,3,0.1276595744680851,sub
KH0358,p77,236,19,1,1,0,19.0,19,0.08050847457627118,sub
KH0358,p82,55,112,1,1,0,112.0,112,2.036363636363636,supra
KH0358,p83,40,25,4,3,1,6.25,14,0.625,partial_sub
KH0358,p84,197,89,1,1,0,89.0,89,0.4517766497461929,sub
KH0358,p89,61,34,2,2,0,17.0,29,0.5573770491803278,partial_sub
KH0358,p90,54,8,2,2,0,4.0,7,0.14814814814814814,sub
KH0358,p91,209,22,1,1,0,22.0,22,0.10526315789473684,sub
KH0358,p96,42,14,3,3,0,4.666666666666667,8,0.3333333333333333,sub
KH0358,p98,37,15,2,2,0,7.5,8,0.40540540540540543,sub
KH0358,p99,158,37,1,1,0,37.0,37,0.23417721518987342,sub
KH0358,p99s1,37,11,1,1,0,11.0,11,0.2972972972972973,sub
KH0359,p10,91,3,1,1,0,3.0,3,0.03296703296703297,children_all_zero
KH0359,p103,30,14,5,4,1,2.8,6,0.4666666666666667,sub
KH0359,p105,51,30,4,3,1,7.5,25,0.5882352941176471,partial_sub
KH0359,p106,229,21,3,2,1,7.0,20,0.09170305676855896,sub
KH0359,p109,33,7,1,1,0,7.0,7,0.21212121212121213,sub
KH0359,p11,61,81,3,3,0,27.0,51,1.3278688524590163,partial_supra
KH0359,p112,80,6,1,1,0,6.0,6,0.075,sub
KH0359,p112s1,6,44,2,2,0,22.0,42,7.333333333333333,supra
KH0359,p113,44,43,3,3,0,14.333333333333334,24,0.9772727272727273,compliant
KH0359,p114,306,30,1,1,0,30.0,30,0.09803921568627451,sub
KH0359,p115,33,7,1,1,0,7.0,7,0.21212121212121213,sub
KH0359,p119,122,17,2,1,1,8.5,17,0.13934426229508196,sub
KH0359,p120,57,19,5,3,2,3.8,14,0.3333333333333333,sub
KH0359,p121,332,39,4,3,1,9.75,21,0.11746987951807229,sub
KH0359,p122,44,3,2,1,1,1.5,3,0.06818181818181818,sub
KH0359,p126,135,29,3,3,0,9.666666666666666,19,0.21481481481481482,sub
KH0359,p127,51,13,5,4,1,2.6,7,0.2549019607843137,sub
KH0359,p128,244,48,2,2,0,24.0,47,0.19672131147540983,sub
KH0359,p129,61,1,1,1,0,1.0,1,0.01639344262295082,children_all_zero
KH0359,p13,33,3,1,1,0,3.0,3,0.09090909090909091,sub
KH0359,p134,55,20,1,1,0,20.0,20,0.36363636363636365,sub
KH0359,p136,178,12,2,2,0,6.0,11,0.06741573033707865,sub
KH0359,p14,264,0,1,0,1,0.0,0,0.0,children_all_zero
KH0359,p141,43,22,1,1,0,22.0,22,0.5116279069767442,partial_sub
KH0359,p142,33,51,1,1,0,51.0,51,1.5454545454545454,supra
KH0359,p143,174,10,1,1,0,10.0,10,0.05747126436781609,sub
KH0359,p148,55,14,1,1,0,14.0,14,0.2545454545454545,sub
KH0359,p149,31,20,2,2,0,10.0,16,0.6451612903225806,partial_sub
KH0359,p150,182,16,1,1,0,16.0,16,0.08791208791208792,sub
KH0359,p156,31,9,2,2,0,4.5,6,0.2903225806451613,sub
KH0359,p162,97,14,2,1,1,7.0,14,0.14432989690721648,sub
KH0359,p163,47,12,3,2,1,4.0,7,0.2553191489361702,sub
KH0359,p164,229,5,1,1,0,5.0,5,0.021834061135371178,children_all_zero
KH0359,p169,35,109,1,1,0,109.0,109,3.1142857142857143,supra
KH0359,p17,144,2,1,1,0,2.0,2,0.013888888888888888,children_all_zero
KH0359,p170,53,14,4,3,1,3.5,8,0.2641509433962264,sub
KH0359,p171,178,81,2,1,1,40.5,81,0.4550561797752809,sub
KH0359,p18,70,29,2,2,0,14.5,27,0.4142857142857143,sub
KH0359,p24,81,1211,1,1,0,1211.0,1211,14.950617283950617,supra
KH0359,p25,271,37,1,1,0,37.0,37,0.13653136531365315,sub
KH0359,p3,63,29,2,2,0,14.5,28,0.4603174603174603,sub
KH0359,p31,68,47,1,1,0,47.0,47,0.6911764705882353,partial_sub
KH0359,p33,315,12,1,1,0,12.0,12,0.0380952380952381,children_all_zero
KH0359,p4,35,33,3,2,1,11.0,28,0.9428571428571428,partial_sub
KH0359,p47,224,0,1,0,1,0.0,0,0.0,children_all_zero
KH0359,p48,64,121,1,1,0,121.0,121,1.890625,supra
KH0359,p5,230,20,1,1,0,20.0,20,0.08695652173913043,sub
KH0359,p54,74,32,1,1,0,32.0,32,0.43243243243243246,sub
KH0359,p56,221,2,2,1,1,1.0,2,0.00904977375565611,children_all_zero
KH0359,p61,84,30,3,2,1,10.0,29,0.35714285714285715,sub
KH0359,p63,222,14,1,1,0,14.0,14,0.06306306306306306,sub
KH0359,p68,71,26,1,1,0,26.0,26,0.36619718309859156,sub
KH0359,p69,39,22,2,2,0,11.0,19,0.5641025641025641,partial_sub
KH0359,p70,212,24,1,1,0,24.0,24,0.11320754716981132,sub
KH0359,p75,106,0,1,0,1,0.0,0,0.0,children_all_zero
KH0359,p76,51,24,3,3,0,8.0,19,0.47058823529411764,sub
KH0359,p82,135,21,2,1,1,10.5,21,0.15555555555555556,sub
KH0359,p83,35,13,4,3,1,3.25,8,0.37142857142857144,sub
KH0359,p84,231,28,2,2,0,14.0,24,0.12121212121212122,sub
KH0359,p89,27,141,3,2,1,47.0,135,5.222222222222222,supra
KH0359,p90,46,21,3,2,1,7.0,18,0.45652173913043476,sub
KH0359,p91,258,4,1,1,0,4.0,4,0.015503875968992248,children_all_zero
KH0359,p92,53,0,1,0,1,0.0,0,0.0,children_all_zero
KH0359,p96,32,41,2,2,0,20.5,35,1.28125,partial_supra
KH0359,p96s1,6,6,1,1,0,6.0,6,1.0,compliant
KH0359,p97,41,19,4,3,1,4.75,15,0.4634146341463415,sub
KH0359,p98,265,26,1,1,0,26.0,26,0.09811320754716982,sub
KH0359,p99,46,0,1,0,1,0.0,0,0.0,children_all_zero
KH0360,p29,58,53,1,1,0,53.0,53,0.9137931034482759,partial_sub
KH0360,p29s1,53,89,2,1,1,44.5,89,1.679245283018868,supra
KH0360,p30,84,77,1,1,0,77.0,77,0.9166666666666666,partial_sub
KH0360,p30s1,77,124,1,1,0,124.0,124,1.6103896103896105,supra
KH0360,p30s1s1,124,75,1,1,0,75.0,75,0.6048387096774194,partial_sub
KH0360,p31,12,0,1,0,1,0.0,0,0.0,children_all_zero
KH0360,p4,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0361,p11,5,1,1,1,0,1.0,1,0.2,sub
KH0361,p12,7,3,2,2,0,1.5,2,0.42857142857142855,sub
KH0361,p15,14,2,2,2,0,1.0,1,0.14285714285714285,sub
KH0361,p16,11,6,3,3,0,2.0,3,0.5454545454545454,partial_sub
KH0361,p17,10,7,1,1,0,7.0,7,0.7,partial_sub
KH0361,p18,2,2,2,1,1,1.0,2,1.0,compliant
KH0361,p19,3,10,1,1,0,10.0,10,3.3333333333333335,supra
KH0361,p22,1,4,3,3,0,1.3333333333333333,2,4.0,supra
KH0361,p23,13,6,2,2,0,3.0,5,0.46153846153846156,sub
KH0362,p1,15652,164,8,2,6,20.5,150,0.01047789419882443,children_all_zero
KH0362,p11,3033,31,2,2,0,15.5,29,0.01022090339597758,children_all_zero
KH0362,p19,2967,213,6,4,2,35.5,117,0.0717896865520728,sub
KH0362,p2,2283,12,1,1,0,12.0,12,0.005256241787122208,children_all_zero
KH0362,p20,457,2,2,2,0,1.0,1,0.00437636761487965,children_all_zero
KH0362,p37,6197,321,11,8,3,29.181818181818183,177,0.051799257705341294,sub
KH0362,p37s5,177,0,1,0,1,0.0,0,0.0,children_all_zero
KH0362,p38,951,35,3,3,0,11.666666666666666,20,0.03680336487907466,children_all_zero
KH0362,p39,1510,21,4,4,0,5.25,15,0.01390728476821192,children_all_zero
KH0362,p40,1036,41,4,4,0,10.25,21,0.03957528957528957,children_all_zero
KH0362,p41,1146,3,4,2,2,0.75,2,0.002617801047120419,children_all_zero
KH0362,p42,1590,46,3,3,0,15.333333333333334,40,0.028930817610062894,children_all_zero
KH0362,p43,1615,6,3,2,1,2.0,5,0.0037151702786377707,children_all_zero
KH0362,p44,960,9,4,2,2,2.25,8,0.009375,children_all_zero
KH0362,p45,855,4,2,2,0,2.0,2,0.004678362573099415,children_all_zero
KH0362,p46,3840,101,6,6,0,16.833333333333332,44,0.026302083333333334,children_all_zero
KH0362,p47,1856,39,5,4,1,7.8,20,0.02101293103448276,children_all_zero
KH0362,p48,2578,54,3,3,0,18.0,40,0.02094647013188518,children_all_zero
KH0362,p50,974,13,3,1,2,4.333333333333333,13,0.013347022587268994,children_all_zero
KH0362,p51,1146,29,3,3,0,9.666666666666666,20,0.02530541012216405,children_all_zero
KH0362,p52,1095,12,6,4,2,2.0,9,0.010958904109589041,children_all_zero
KH0362,p53,849,2,1,1,0,2.0,2,0.002355712603062426,children_all_zero
KH0362,p54,790,2,2,2,0,1.0,1,0.002531645569620253,children_all_zero
KH0362,p55,6485,927,8,8,0,115.875,320,0.14294525828835775,sub
KH0362,p55s2,61,4,1,1,0,4.0,4,0.06557377049180328,sub
KH0362,p56,875,24,4,3,1,6.0,18,0.027428571428571427,children_all_zero
KH0362,p57,1348,12,6,4,2,2.0,5,0.008902077151335312,children_all_zero
KH0362,p58,754,63,2,2,0,31.5,51,0.08355437665782493,sub
KH0362,p59,1070,15,5,3,2,3.0,10,0.014018691588785047,children_all_zero
KH0362,p60,1301,21,4,2,2,5.25,11,0.01614142966948501,children_all_zero
KH0362,p61,1507,20,5,3,2,4.0,13,0.013271400132714002,children_all_zero
KH0362,p62,1180,13,5,3,2,2.6,10,0.011016949152542373,children_all_zero
KH0362,p63,972,1,1,1,0,1.0,1,0.00102880658436214,children_all_zero
KH0362,p65,900,7,3,3,0,2.3333333333333335,3,0.0077777777777777776,children_all_zero
KH0362,p66,1187,144,4,4,0,36.0,133,0.12131423757371525,sub
KH0362,p67,1446,57,3,3,0,19.0,50,0.03941908713692946,children_all_zero
KH0362,p69,990,10,3,1,2,3.3333333333333335,10,0.010101010101010102,children_all_zero
KH0362,p71,1060,8,4,2,2,2.0,6,0.007547169811320755,children_all_zero
KH0362,p8,2667,10,1,1,0,10.0,10,0.0037495313085864268,children_all_zero
KH0363,p23,340,0,1,0,1,0.0,0,0.0,children_all_zero
KH0363,p24,120,2,1,1,0,2.0,2,0.016666666666666666,children_all_zero
KH0363,p25,221,2,1,1,0,2.0,2,0.00904977375565611,children_all_zero
KH0363,p26,121,0,1,0,1,0.0,0,0.0,children_all_zero
KH0364,p35,0,15,1,1,0,15.0,15,,trivial_parent_zero
KH0367,p13,13,3,1,1,0,3.0,3,0.23076923076923078,sub
KH0367,p4,21,5,1,1,0,5.0,5,0.23809523809523808,sub
KH0367,p5,20,2,1,1,0,2.0,2,0.1,sub
KH0367,p6,18,1,1,1,0,1.0,1,0.05555555555555555,sub
KH0369,p1,0,76,6,5,1,12.666666666666666,20,,trivial_parent_zero
KH0369,p18,20,15,1,1,0,15.0,15,0.75,partial_sub
KH0369,p20,0,33,2,2,0,16.5,26,,trivial_parent_zero
KH0369,p20s1,26,11,2,2,0,5.5,6,0.4230769230769231,sub
KH0369,p20s2,7,61,3,3,0,20.333333333333332,31,8.714285714285714,supra
KH0369,p24,70,10,1,1,0,10.0,10,0.14285714285714285,sub
KH0369,p28,85,0,1,0,1,0.0,0,0.0,children_all_zero
KH0369,p28s1,0,3,1,1,0,3.0,3,,trivial_parent_zero
KH0369,p35,75,14,3,3,0,4.666666666666667,6,0.18666666666666668,sub
KH0369,p36,60,20,2,2,0,10.0,10,0.3333333333333333,sub
KH0369,p37,0,15,2,2,0,7.5,8,,trivial_parent_zero
KH0369,p4,16,44,6,5,1,7.333333333333333,10,2.75,supra
KH0369,p45,20,30,2,2,0,15.0,20,1.5,partial_supra
KH0369,p45s1,10,5,1,1,0,5.0,5,0.5,partial_sub
KH0369,p48,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0369,p48s1,1,1,1,1,0,1.0,1,1.0,compliant
KH0369,p4s1,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0369,p50,0,5,1,1,0,5.0,5,,trivial_parent_zero
KH0369,p52,10,8,2,1,1,4.0,8,0.8,partial_sub
KH0369,p54,0,13,5,4,1,2.6,4,,trivial_parent_zero
KH0369,p54s1,0,12,2,2,0,6.0,10,,trivial_parent_zero
KH0369,p54s3,3,3,1,1,0,3.0,3,1.0,compliant
KH0369,p55,0,26,5,3,2,5.2,10,,trivial_parent_zero
KH0369,p55s3,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0369,p55s4,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0369,p7,0,56,4,3,1,14.0,24,,trivial_parent_zero
KH0369,p7s1,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0369,p7s2,12,9,4,3,1,2.25,4,0.75,partial_sub
KH0369,p7s3,24,21,1,1,0,21.0,21,0.875,partial_sub
KH0369,p7s4,20,5,1,1,0,5.0,5,0.25,sub
KH0369,p8,26,6,1,1,0,6.0,6,0.23076923076923078,sub
KH0370,p1,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0370,p11,310,15,1,1,0,15.0,15,0.04838709677419355,children_all_zero
KH0370,p15,258,110,2,1,1,55.0,110,0.4263565891472868,sub
KH0370,p16,219,40,1,1,0,40.0,40,0.182648401826484,sub
KH0370,p17,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0370,p2,7,0,1,0,1,0.0,0,0.0,children_all_zero
KH0370,p21,10,23,1,1,0,23.0,23,2.3,supra
KH0370,p22,609,35,2,1,1,17.5,35,0.05747126436781609,sub
KH0370,p23,110,15,1,1,0,15.0,15,0.13636363636363635,sub
KH0370,p24,12,5,1,1,0,5.0,5,0.4166666666666667,sub
KH0370,p29,270,83,1,1,0,83.0,83,0.3074074074074074,sub
KH0370,p30,266,71,1,1,0,71.0,71,0.2669172932330827,sub
KH0370,p31,16,8,1,1,0,8.0,8,0.5,partial_sub
KH0370,p34,5,2,1,1,0,2.0,2,0.4,sub
KH0370,p35,185,18,1,1,0,18.0,18,0.0972972972972973,sub
KH0370,p36,132,30,1,1,0,30.0,30,0.22727272727272727,sub
KH0370,p37,12,17,2,2,0,8.5,10,1.4166666666666667,partial_supra
KH0370,p40,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0370,p42,442,8,1,1,0,8.0,8,0.01809954751131222,children_all_zero
KH0370,p43,345,36,2,2,0,18.0,30,0.10434782608695652,sub
KH0370,p43s1,30,8,1,1,0,8.0,8,0.26666666666666666,sub
KH0370,p44,12,15,1,1,0,15.0,15,1.25,partial_supra
KH0370,p49,445,150,2,2,0,75.0,100,0.33707865168539325,sub
KH0370,p5,403,10,1,1,0,10.0,10,0.02481389578163772,children_all_zero
KH0370,p50,350,80,2,1,1,40.0,80,0.22857142857142856,sub
KH0370,p50s1,80,100,1,1,0,100.0,100,1.25,partial_supra
KH0370,p54,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0371,p12,114,10,1,1,0,10.0,10,0.08771929824561403,sub
KH0371,p13,537,68,2,2,0,34.0,50,0.1266294227188082,sub
KH0371,p13s1,18,0,1,0,1,0.0,0,0.0,children_all_zero
KH0371,p14,346,0,1,0,1,0.0,0,0.0,children_all_zero
KH0371,p15,14,0,1,0,1,0.0,0,0.0,children_all_zero
KH0371,p19,80,0,1,0,1,0.0,0,0.0,children_all_zero
KH0371,p20,460,10,2,1,1,5.0,10,0.021739130434782608,children_all_zero
KH0371,p26,1152,94,3,2,1,31.333333333333332,52,0.08159722222222222,sub
KH0371,p27,800,62,2,2,0,31.0,52,0.0775,sub
KH0371,p28,12,5,1,1,0,5.0,5,0.4166666666666667,sub
KH0371,p33,560,128,2,2,0,64.0,113,0.22857142857142856,sub
KH0371,p34,10,2,1,1,0,2.0,2,0.2,sub
KH0371,p38,11,0,1,0,1,0.0,0,0.0,children_all_zero
KH0371,p39,320,22,2,1,1,11.0,22,0.06875,sub
KH0371,p40,272,30,1,1,0,30.0,30,0.11029411764705882,sub
KH0371,p41,13,8,2,1,1,4.0,8,0.6153846153846154,partial_sub
KH0371,p44,0,3,1,1,0,3.0,3,,trivial_parent_zero
KH0371,p46,322,51,2,2,0,25.5,40,0.15838509316770186,sub
KH0371,p47,162,160,2,2,0,80.0,120,0.9876543209876543,compliant
KH0371,p48,12,6,1,1,0,6.0,6,0.5,partial_sub
