cord_id,kfg_id,cord_name,hierarchy_level,value_num,primary_color,is_banded,attachment,twist,beh_label,typology_label
22331,KH0247,p133s1,1,4,W,True,U,S,B4,T2
22332,KH0247,p134,0,0,GG,False,V,S,B4,T2
22333,KH0247,p134s1,1,8,W,True,U,S,B4,T2
22334,KH0247,p135,0,0,W,True,V,S,B4,T2
22335,KH0247,p135s1,1,1847,GG,False,U,S,B4,T2
22336,KH0247,p136,0,0,W,False,R,S,B4,T2
22337,KH0247,p136s1,1,1515,W,False,U,S,B4,T2
22338,KH0247,p137,0,30,MB,False,R,S,B4,T2
22339,KH0247,p138,0,107,W,True,V,S,B4,T2
22340,KH0247,p139,0,10,W,True,R,S,B4,T2
22341,KH0247,p140,0,17,MB(0.0-30.0)/RL(30.0-37.0),False,V,S,B4,T2
22342,KH0247,p141,0,116,BL-AB,False,V,S,B4,T2
22343,KH0247,p142,0,4059,KB,False,V,S,B4,T2
22344,KH0247,p143,0,6303,W,False,V,S,B4,T2
22345,KH0247,p143s1,1,254,MB,True,U,S,B4,T2
22346,KH0247,p144,0,44,MB,False,V,S,B4,T2
22347,KH0247,p145,0,144,W,True,V,S,B4,T2
22348,KH0247,p146,0,3,GG,True,V,S,B4,T2
22349,KH0247,p146s1,1,7,W,True,U,S,B4,T2
22350,KH0247,p147,0,16,MB(0.0-12.0)/W,True,V,S,B4,T2
22351,KH0247,p148,0,12,W,True,R,S,B4,T2
22352,KH0247,p149,0,4508,KB,False,V,S,B4,T2
22353,KH0247,p150,0,8750,W,False,U,S,B4,T2
22354,KH0247,p151,0,0,AB,True,R,S,B4,T2
22355,KH0247,p152,0,0,AB,True,R,S,B4,T2
22356,KH0247,p152s1,1,7,W,True,U,S,B4,T2
22357,KH0247,p152s1s1,2,3,KB,False,U,S,B4,T2
22358,KH0247,p152s2,1,0,W,False,U,S,B4,T2
22359,KH0247,p153,0,74,AB,True,R,S,B4,T2
22360,KH0247,p153s1,1,3,W,False,U,S,B4,T2
22361,KH0247,p153s2,1,8,W,True,U,S,B4,T2
22362,KH0247,p153s2s1,2,4,KB,False,U,S,B4,T2
22363,KH0247,p153s3,1,6,KB,False,U,S,B4,T2
22364,KH0247,p154,0,83,AB,True,R,S,B4,T2
22365,KH0247,p154s1,1,10,W,True,U,S,B4,T2
22366,KH0247,p154s1s1,2,6,KB,False,U,S,B4,T2
22367,KH0247,p154s2,1,1,W,False,U,S,B4,T2
22368,KH0247,p154s3,1,12,KB,False,U,S,B4,T2
22369,KH0247,p154s3s1,2,3,MB(0.0-15.0)/W,True,U,S,B4,T2
22370,KH0247,p155,0,1,W,True,V,S,B4,T2
22371,KH0247,p156,0,0,AB,True,R,S,B4,T2
22372,KH0247,p156s1,1,13,W,True,U,S,B4,T2
22373,KH0247,p157,0,0,PK-RL,False,V,S,B4,T2
22374,KH0247,p158,0,0,W,True,V,S,B4,T2
22375,KH0247,p159,0,0,BL,False,V,S,B4,T2
22376,KH0247,p160,0,0,W,True,V,S,B4,T2
22377,KH0247,p160s1,1,1120,W,True,U,S,B4,T2
22378,KH0247,p161,0,0,W,False,R,S,B4,T2
22379,KH0247,p161s1,1,1430,W,True,U,S,B4,T2
22380,KH0247,p162,0,0,RL,False,R,S,B4,T2
22381,KH0247,p162s1,1,3,W,True,U,S,B4,T2
22382,KH0247,p163,0,0,W,True,V,S,B4,T2
22383,KH0247,p163s1,1,14,W,True,U,S,B4,T2
22384,KH0247,p164,0,0,PK-RL,False,V,S,B4,T2
22385,KH0247,p165,0,0,W,True,V,S,B4,T2
22386,KH0247,p166,0,0,BL,False,V,S,B4,T2
22387,KH0247,p167,0,4750,BL,False,V,S,B4,T2
22388,KH0247,p168,0,0,W,False,V,S,B4,T2
22389,KH0247,p169,0,23,RL,False,V,S,B4,T2
22390,KH0247,p169s1,1,23,W,True,U,S,B4,T2
22391,KH0247,p170,0,94,W,True,V,S,B4,T2
22392,KH0247,p170s1,1,76,W,True,U,S,B4,T2
22393,KH0247,p171,0,0,RL,False,V,S,B4,T2
22394,KH0247,p172,0,0,AB,True,V,S,B4,T2
22395,KH0247,p173,0,2,W,True,V,S,B4,T2
22396,KH0247,p174,0,25,BL,False,V,S,B4,T2
22397,KH0247,p175,0,2000,MB,False,V,S,B4,T2
22398,KH0247,p175s1,1,5415,KB(0.0-30.0)/W(30.0-49.5),False,U,S,B4,T2
22399,KH0247,p176,0,3901,W,False,V,S,B4,T2
22400,KH0247,p176s1,1,3711,W,True,U,S,B4,T2
22401,KH0248,p1,0,1059,MB,False,V,S,B4,T1
22402,KH0248,p1s1,1,37,W-AB,False,U,S,B4,T1
22403,KH0248,p2,0,117,MB,False,V,S,B4,T1
22404,KH0248,p2s1,1,4,MB,False,U,S,B4,T1
22405,KH0248,p3,0,32,MB,False,R,S,B4,T1
22406,KH0248,p3s1,1,8,KB,False,U,S,B4,T1
22407,KH0248,p4,0,61,AB,True,R,S,B4,T1
22408,KH0248,p5,0,7,KB,False,R,S,B4,T1
22409,KH0248,p5s1,1,0,W,False,U,S,B4,T1
22410,KH0248,p6,0,0,MB,False,R,S,B4,T1
22411,KH0248,p7,0,20,AB,True,R,S,B4,T1
22412,KH0248,p7s1,1,2,MB,False,U,S,B4,T1
22413,KH0248,p8,0,12,W-AB,False,R,S,B4,T1
22414,KH0248,p8s1,1,6,W,True,U,S,B4,T1
22415,KH0248,p9,0,15,W,False,R,S,B4,T1
22416,KH0248,p10,0,32,W,False,R,S,B4,T1
22417,KH0248,p10s1,1,3,W,True,U,S,B4,T1
22418,KH0248,p11,0,22,W,True,R,S,B4,T1
22419,KH0248,p11s1,1,2,AB,False,U,S,B4,T1
22420,KH0248,p11s2,1,3,W,True,U,S,B4,T1
22421,KH0248,p11s2s1,2,0,KB,False,U,S,B4,T1
22422,KH0248,p12,0,12,W,True,R,S,B4,T1
22423,KH0248,p12s1,1,5,W,True,U,S,B4,T1
22424,KH0248,p12s1s1,2,2,KB,False,U,S,B4,T1
22425,KH0248,p12s2,1,10,KB,False,U,S,B4,T1
22426,KH0248,p12s3,1,1,W,False,U,S,B4,T1
22427,KH0248,p13,0,9,W,True,V,S,B4,T1
22428,KH0248,p13s1,1,3,W,True,U,S,B4,T1
22429,KH0248,p13s1s1,2,1,KB,False,U,S,B4,T1
22430,KH0248,p13s2,1,1,AB,False,U,S,B4,T1
22431,KH0248,p14,0,0,W,True,V,S,B4,T1
22432,KH0248,p14s1,1,1,W,True,U,S,B4,T1
22433,KH0248,p14s1s1,2,0,RL,False,U,S,B4,T1
22434,KH0248,p14s2,1,2,KB,False,U,S,B4,T1
22435,KH0248,p15,0,48,W,True,R,S,B4,T1
22436,KH0248,p15s1,1,6,MB,False,U,S,B4,T1
22437,KH0248,p16,0,13,RL,True,V,S,B4,T1
22438,KH0248,p17,0,41,BL,True,R,S,B4,T1
22439,KH0248,p17s1,1,5,KB,False,U,S,B4,T1
22440,KH0248,p18,0,23,BL,True,V,S,B4,T1
22441,KH0248,p18s1,1,3,PK,True,U,S,B4,T1
22442,KH0248,p18s1s1,2,4,KB,False,U,S,B4,T1
22443,KH0248,p18s2,1,4,MB,False,U,S,B4,T1
22444,KH0248,p19,0,11,BL,True,V,S,B4,T1
22445,KH0248,p19s1,1,2,BL,True,U,S,B4,T1
22446,KH0248,p19s2,1,1,KB,False,U,S,B4,T1
22447,KH0248,p20,0,7,BL,True,V,S,B4,T1
22448,KH0248,p20s1,1,3,BL,True,U,S,B4,T1
22449,KH0248,p20s1s1,2,0,KB,False,U,S,B4,T1
22450,KH0248,p20s2,1,0,KB,False,U,S,B4,T1
22451,KH0248,p21,0,0,W,True,R,S,B4,T1
22452,KH0248,p22,0,26,MB,False,R,S,B4,T1
22453,KH0248,p22s1,1,2,MB,False,U,S,B4,T1
22454,KH0248,p23,0,0,W,False,U,S,B4,T1
22455,KH0248,p24,0,3,W,True,R,S,B4,T1
22456,KH0248,p24s1,1,0,BL,False,U,S,B4,T1
22457,KH0248,p25,0,24,AB,True,R,S,B4,T1
22458,KH0248,p25s1,1,0,MB,False,U,S,B4,T1
22459,KH0248,p25s1s1,2,1,MB,False,U,S,B4,T1
22460,KH0248,p26,0,20,W,False,V,S,B4,T1
22461,KH0248,p27,0,3,W,False,R,S,B4,T1
22462,KH0248,p27s1,1,0,BL,True,U,S,B4,T1
22463,KH0248,p28,0,14,W,True,R,S,B4,T1
22464,KH0248,p28s1,1,0,W,False,U,S,B4,T1
22465,KH0248,p29,0,159,W,False,R,S,B4,T1
22466,KH0248,p30,0,1,W,True,R,S,B4,T1
22467,KH0248,p30s1,1,0,BL,False,U,S,B4,T1
22468,KH0248,p31,0,5,W,True,V,S,B4,T1
22469,KH0248,p31s1,1,2,MB,False,U,S,B4,T1
22470,KH0248,p31s1s1,2,1,AB,False,U,S,B4,T1
22471,KH0248,p32,0,10,W,False,V,S,B4,T1
22472,KH0248,p33,0,4,AB,True,V,S,B4,T1
22473,KH0248,p34,0,17,AB,True,R,S,B4,T1
22474,KH0248,p34s1,1,3,MB(0.0-17.0)/W(17.0-26.0),False,U,S,B4,T1
22475,KH0248,p34s1s1,2,3,MB,False,U,S,B4,T1
22476,KH0248,p35,0,0,W,False,V,S,B4,T1
22477,KH0248,p36,0,3,MB,False,V,S,B4,T1
22478,KH0248,p37,0,19,AB,True,V,S,B4,T1
22479,KH0248,p37s1,1,1,AB,False,U,S,B4,T1
22480,KH0248,p37s2,1,4,MB,False,U,S,B4,T1
22481,KH0248,p38,0,140,AB,False,R,S,B4,T1
22482,KH0248,p39,0,2,MB,False,V,S,B4,T1
22483,KH0248,p39s1,1,1,MB,False,U,S,B4,T1
22484,KH0248,p40,0,14,W,True,V,S,B4,T1
22485,KH0248,p40s1,1,1,BL,True,U,S,B4,T1
22486,KH0248,p41,0,0,AB,True,U,S,B4,T1
22487,KH0248,p41s1,1,203,AB-MB,False,R,S,B4,T1
22488,KH0248,p41s1s1,2,1,AB,False,U,S,B4,T1
22489,KH0248,p41s2,1,9,AB-MB,False,R,S,B4,T1
22490,KH0248,p41s2s1,2,4,AB,False,U,S,B4,T1
22491,KH0248,p41s3,1,101,AB-MB,False,V,S,B4,T1
22492,KH0248,p41s4,1,2,AB-MB,False,R,S,B4,T1
22493,KH0248,p41s5,1,108,AB-MB,False,R,S,B4,T1
22494,KH0248,p41s5s1,2,5,AB,False,U,S,B4,T1
22495,KH0248,p41s6,1,19,PK,False,R,S,B4,T1
22496,KH0248,p41s6s1,2,4,AB,False,U,S,B4,T1
22497,KH0248,p41s7,1,0,AB-MB,False,R,S,B4,T1
22498,KH0248,p41s8,1,3,AB,True,R,S,B4,T1
22499,KH0248,p42,0,5,AB,False,V,S,B4,T1
22500,KH0248,p43,0,5,AB,False,V,S,B4,T1
22501,KH0248,p44,0,3,AB,False,V,S,B4,T1
22502,KH0248,p45,0,0,AB,False,V,S,B4,T1
22503,KH0248,p46,0,1,AB,False,V,S,B4,T1
22504,KH0248,p47,0,0,AB,False,U,S,B4,T1
22505,KH0248,p47s1,1,0,AB,False,R,S,B4,T1
22506,KH0248,p47s2,1,2,AB,False,R,S,B4,T1
22507,KH0248,p47s2s1,2,1,W,True,U,S,B4,T1
22508,KH0248,p47s3,1,100,AB,False,V,S,B4,T1
22509,KH0248,p47s3s1,2,2,AB,False,U,S,B4,T1
22510,KH0248,p47s4,1,102,AB,False,R,S,B4,T1
22511,KH0248,p47s4s1,2,2,AB,False,U,S,B4,T1
22512,KH0248,p47s5,1,103,AB,False,V,S,B4,T1
22513,KH0248,p47s5s1,2,4,AB,False,U,S,B4,T1
22514,KH0248,p47s6,1,9,AB,False,R,S,B4,T1
22515,KH0248,p47s6s1,2,0,AB,False,U,S,B4,T1
22516,KH0248,p47s7,1,10,AB,False,V,S,B4,T1
22517,KH0248,p47s7s1,2,0,AB,False,U,S,B4,T1
22518,KH0248,p47s8,1,102,AB,False,V,S,B4,T1
22519,KH0248,p47s8s1,2,0,AB,False,U,S,B4,T1
22520,KH0248,p47s9,1,105,AB,False,V,S,B4,T1
22521,KH0248,p47s9s1,2,0,AB,False,U,S,B4,T1
22522,KH0248,p47s10,1,0,AB,False,V,S,B4,T1
22523,KH0248,p47s10s1,2,0,AB,False,U,S,B4,T1
22524,KH0248,p48,0,0,PK,False,Unknown,U,B4,T1
22525,KH0248,p49,0,0,PK,False,Unknown,U,B4,T1
22526,KH0248,p50,0,0,PK,False,Unknown,U,B4,T1
22527,KH0249,p1,0,0,PK,False,Unknown,U,B4,T1
22528,KH0249,p2,0,2,AB,False,R,S,B4,T1
22529,KH0249,p2s1,1,3,AB,False,U,S,B4,T1
22530,KH0249,p2s2,1,2,AB,False,U,S,B4,T1
22531,KH0249,p2s2s1,2,14,AB,False,U,S,B4,T1
22532,KH0249,p2s2s2,2,1,AB,True,U,S,B4,T1
22533,KH0249,p3,0,14,AB,False,R,S,B4,T1
22534,KH0249,p3s1,1,2,MB,False,U,S,B4,T1
22535,KH0249,p3s2,1,2,AB,False,U,S,B4,T1
22536,KH0249,p3s3,1,1,AB,False,U,S,B4,T1
22537,KH0249,p3s4,1,2,AB,True,U,S,B4,T1
22538,KH0249,p3s4s1,2,1,AB,False,U,S,B4,T1
22539,KH0249,p4,0,1,AB,True,R,S,B4,T1
22540,KH0249,p4s1,1,3,AB,False,U,S,B4,T1
22541,KH0249,p4s2,1,3,AB,False,U,S,B4,T1
22542,KH0249,p4s3,1,31,AB,False,U,S,B4,T1
22543,KH0249,p4s4,1,2,AB,False,U,S,B4,T1
22544,KH0249,p5,0,33,AB,False,R,S,B4,T1
22545,KH0249,p5s1,1,4,MB,False,U,S,B4,T1
22546,KH0249,p5s2,1,3,AB,False,U,S,B4,T1
22547,KH0249,p5s3,1,2,AB,False,U,S,B4,T1
22548,KH0249,p5s4,1,2,AB,False,U,S,B4,T1
22549,KH0249,p6,0,50,AB,True,R,S,B4,T1
22550,KH0249,p7,0,1,AB,True,R,S,B4,T1
22551,KH0249,p7s1,1,3,AB,True,U,S,B4,T1
22552,KH0249,p7s2,1,3,AB,False,U,S,B4,T1
22553,KH0249,p7s3,1,3,MB,False,U,S,B4,T1
22554,KH0249,p7s4,1,31,AB,True,U,S,B4,T1
22555,KH0249,p7s5,1,2,AB,False,U,S,B4,T1
22556,KH0249,p8,0,33,AB,False,R,S,B4,T1
22557,KH0249,p8s1,1,33,AB,False,U,S,B4,T1
22558,KH0249,p8s2,1,2,AB,False,U,S,B4,T1
22559,KH0249,p8s3,1,2,AB,False,U,S,B4,T1
22560,KH0249,p9,0,22,AB,False,V,S,B4,T1
22561,KH0249,p9s1,1,4,MB,False,U,S,B4,T1
22562,KH0249,p9s2,1,3,AB,False,U,S,B4,T1
22563,KH0249,p9s3,1,12,AB,False,U,S,B4,T1
22564,KH0249,p9s4,1,2,AB,False,U,S,B4,T1
22565,KH0249,p9s4s1,2,1,AB,True,U,S,B4,T1
22566,KH0249,p10,0,41,AB,False,V,S,B4,T1
22567,KH0249,p10s1,1,3,AB,False,U,S,B4,T1
22568,KH0249,p10s2,1,3,AB,False,U,S,B4,T1
22569,KH0249,p10s3,1,4,MB,False,U,S,B4,T1
22570,KH0249,p10s4,1,2,AB,False,U,S,B4,T1
22571,KH0249,p11,0,0,AB,False,V,S,B4,T1
22572,KH0249,p12,0,10,W,True,V,S,B4,T1
22573,KH0249,p13,0,56,W,False,V,S,B4,T1
22574,KH0249,p14,0,66,W,False,V,S,B4,T1
22575,KH0249,p15,0,90,W,False,V,S,B4,T1
22576,KH0249,p15s1,1,5,AB,False,U,S,B4,T1
22577,KH0249,p16,0,0,AB,False,V,S,B4,T1
22578,KH0249,p17,0,15,W,False,V,S,B4,T1
22579,KH0249,p18,0,15,W,False,V,S,B4,T1
22580,KH0249,p19,0,2,AB,False,V,S,B4,T1
22581,KH0249,p20,0,0,AB,False,V,S,B4,T1
22582,KH0249,p21,0,0,W,False,V,S,B4,T1
22583,KH0249,p22,0,0,W,False,V,S,B4,T1
22584,KH0249,p23,0,0,AB,False,R,S,B4,T1
22585,KH0249,p24,0,0,PK,False,Unknown,U,B4,T1
22586,KH0250,p1,0,0,AB,False,R,S,B3,T1
22587,KH0250,p2,0,0,AB,False,R,S,B3,T1
22588,KH0250,p3,0,0,AB,False,R,S,B3,T1
22589,KH0250,p4,0,0,PK,False,Unknown,U,B3,T1
22590,KH0250,p5,0,14,W,False,R,S,B3,T1
22591,KH0250,p6,0,5,W,False,R,S,B3,T1
22592,KH0250,p6s1,1,5,W,True,U,S,B3,T1
22593,KH0250,p6s2,1,1,KB,False,U,S,B3,T1
22594,KH0250,p7,0,2,W,False,R,S,B3,T1
22595,KH0250,p7s1,1,3,W,True,U,S,B3,T1
22596,KH0250,p7s2,1,10,KB,False,U,S,B3,T1
22597,KH0250,p8,0,8,W,False,R,S,B3,T1
22598,KH0250,p8s1,1,2,W,True,U,S,B3,T1
22599,KH0250,p8s2,1,1,KB,False,U,S,B3,T1
22600,KH0250,p9,0,6,W,False,R,S,B3,T1
22601,KH0250,p9s1,1,3,W,True,U,S,B3,T1
22602,KH0250,p10,0,0,W,False,R,S,B3,T1
22603,KH0250,p10s1,1,0,MB,False,U,S,B3,T1
22604,KH0250,p11,0,9,W,False,V,S,B3,T1
22605,KH0250,p11s1,1,2,MB,False,U,S,B3,T1
22606,KH0250,p12,0,0,W,False,R,S,B3,T1
22607,KH0250,p12s1,1,1,MB,False,U,S,B3,T1
22608,KH0250,p13,0,19,W,False,R,S,B3,T1
22609,KH0250,p13s1,1,14,MB,False,U,S,B3,T1
22610,KH0250,p14,0,0,AB,False,R,S,B3,T1
22611,KH0250,p14s1,1,5,AB,False,U,S,B3,T1
22612,KH0250,p15,0,7,W,False,R,S,B3,T1
22613,KH0250,p15s1,1,3,AB,False,U,S,B3,T1
22614,KH0250,p16,0,7,W,False,R,S,B3,T1
22615,KH0250,p16s1,1,8,AB,False,U,S,B3,T1
22616,KH0250,p17,0,11,W,False,V,S,B3,T1
22617,KH0250,p17s1,1,2,AB,False,U,S,B3,T1
22618,KH0250,p17s2,1,1,AB,False,U,S,B3,T1
22619,KH0250,p17s3,1,1,MB,False,U,S,B3,T1
22620,KH0250,p18,0,0,PK,False,Unknown,U,B3,T1
22621,KH0250,p19,0,0,W,False,V,S,B3,T1
22622,KH0250,p20,0,65,W,False,V,S,B3,T1
22623,KH0250,p20s1,1,0,AB,False,U,S,B3,T1
22624,KH0250,p20s2,1,155,PK,False,Unknown,U,B3,T1
22625,KH0250,p21,0,62,W,False,V,S,B3,T1
22626,KH0250,p21s1,1,10,W,False,U,S,B3,T1
22627,KH0250,p21s2,1,155,AB,False,U,S,B3,T1
22628,KH0250,p22,0,9,W,True,V,S,B3,T1
22629,KH0250,p23,0,0,PK,False,Unknown,U,B3,T1
22630,KH0251,p1,0,0,PK,False,Unknown,U,B6,T1
22631,KH0251,p2,0,0,PK,False,Unknown,U,B6,T1
22632,KH0251,p3,0,70,W,False,R,S,B6,T1
22633,KH0251,p4,0,50,W,False,R,S,B6,T1
22634,KH0251,p4s1,1,0,MB,False,U,S,B6,T1
22635,KH0251,p5,0,10,W,False,R,S,B6,T1
22636,KH0251,p5s1,1,0,MB,False,U,S,B6,T1
22637,KH0251,p6,0,1400,W,False,R,S,B6,T1
22638,KH0251,p6s1,1,5,MB,False,U,S,B6,T1
22639,KH0251,p6s2,1,17,BL,True,U,S,B6,T1
22640,KH0251,p6s3,1,110,KB,False,U,S,B6,T1
22641,KH0251,p6s3s1,2,480,MB,False,U,S,B6,T1
22642,KH0251,p7,0,759,W,False,R,S,B6,T1
22643,KH0251,p7s1,1,1,MB,False,U,S,B6,T1
22644,KH0251,p7s2,1,19,BL,True,U,S,B6,T1
22645,KH0251,p7s3,1,763,KB,False,U,S,B6,T1
22646,KH0251,p7s3s1,2,0,GG,False,U,S,B6,T1
22647,KH0251,p7s4,1,7,W,False,U,S,B6,T1
22648,KH0251,p7s5,1,13,AB,False,U,S,B6,T1
22649,KH0251,p7s5s1,2,11,AB,False,U,S,B6,T1
22650,KH0251,p7s5s2,2,6,AB,False,U,S,B6,T1
22651,KH0251,p7s5s3,2,9,AB,False,U,S,B6,T1
22652,KH0251,p7s5s4,2,19,AB,False,U,S,B6,T1
22653,KH0251,p7s5s5,2,11,AB,False,U,S,B6,T1
22654,KH0251,p7s5s6,2,10,AB,False,U,S,B6,T1
22655,KH0251,p7s5s7,2,1,AB,False,U,S,B6,T1
22656,KH0251,p8,0,90,W,False,R,S,B6,T1
22657,KH0251,p8s1,1,4,MB,False,U,S,B6,T1
22658,KH0251,p8s2,1,13,BL,True,U,S,B6,T1
22659,KH0251,p8s3,1,524,KB,False,U,S,B6,T1
22660,KH0251,p8s3s1,2,117,W,True,U,S,B6,T1
22661,KH0251,p9,0,0,MB,False,V,S,B6,T1
22662,KH0251,p10,0,19,KB,False,V,S,B6,T1
22663,KH0251,p11,0,0,BL,False,V,S,B6,T1
22664,KH0251,p12,0,50,GG,True,V,S,B6,T1
22665,KH0251,p13,0,586,MB,False,V,S,B6,T1
22666,KH0251,p14,0,0,MB,False,V,S,B6,T1
22667,KH0251,p15,0,309,AB,False,V,S,B6,T1
22668,KH0251,p16,0,103,AB,False,V,S,B6,T1
22669,KH0251,p17,0,283,AB,False,V,S,B6,T1
22670,KH0251,p18,0,0,W,False,V,S,B6,T1
22671,KH0251,p19,0,57,AB,False,V,S,B6,T1
22672,KH0251,p20,0,21,AB-MB,False,V,S,B6,T1
22673,KH0251,p21,0,220,BL,False,V,S,B6,T1
22674,KH0251,p22,0,508,W,True,V,S,B6,T1
22675,KH0251,p23,0,51,AB,False,V,S,B6,T1
22676,KH0251,p24,0,346,W,True,V,S,B6,T1
22677,KH0251,p25,0,0,W,False,V,S,B6,T1
22678,KH0251,p26,0,639,W,True,V,S,B6,T1
22679,KH0251,p27,0,382,W,True,V,S,B6,T1
22680,KH0251,p28,0,47,W,False,V,S,B6,T1
22681,KH0251,p29,0,579,W-AB(0.0-22.0)/W,True,V,S,B6,T1
22682,KH0251,p30,0,0,W,False,V,S,B6,T1
22683,KH0251,p31,0,181,W,True,V,S,B6,T1
22684,KH0251,p32,0,17,KB(0.0-21.5)/W(21.5-31.5),False,V,S,B6,T1
22685,KH0251,p33,0,370,AB,False,V,S,B6,T1
22686,KH0251,p34,0,116,GG,False,V,S,B6,T1
22687,KH0251,p35,0,65,MB,False,V,S,B6,T1
22688,KH0251,p36,0,105,W,False,V,S,B6,T1
22689,KH0251,p37,0,30,W,False,V,S,B6,T1
22690,KH0251,p38,0,60,W-MB,False,V,S,B6,T1
22691,KH0251,p39,0,850,W,True,V,S,B6,T1
22692,KH0251,p40,0,630,W,True,V,S,B6,T1
22693,KH0251,p41,0,513,W,True,V,S,B6,T1
22694,KH0251,p42,0,537,RL,True,V,S,B6,T1
22695,KH0251,p43,0,338,W-KB,False,V,S,B6,T1
22696,KH0251,p44,0,430,W,True,V,S,B6,T1
22697,KH0251,p45,0,390,W,False,V,S,B6,T1
22698,KH0251,p46,0,539,W,True,V,S,B6,T1
22699,KH0251,p47,0,112,W,True,V,S,B6,T1
22700,KH0251,p48,0,430,W,True,V,S,B6,T1
22701,KH0251,p49,0,275,AB,True,V,S,B6,T1
22702,KH0251,p50,0,485,W,True,V,S,B6,T1
22703,KH0251,p51,0,100,W,True,V,S,B6,T1
22704,KH0251,p52,0,115,W,True,V,S,B6,T1
22705,KH0251,p53,0,105,W,True,V,S,B6,T1
22706,KH0251,p54,0,2565,W,False,R,S,B6,T1
22707,KH0251,p55,0,500,GG,True,R,S,B6,T1
22708,KH0251,p56,0,500,GG,True,R,S,B6,T1
22709,KH0251,p57,0,2018,W,True,R,S,B6,T1
22710,KH0251,p58,0,1473,W,True,R,S,B6,T1
22711,KH0251,p59,0,1290,W,True,R,S,B6,T1
22712,KH0251,p60,0,220,W,True,R,S,B6,T1
22713,KH0251,p61,0,500,GG,False,R,S,B6,T1
22714,KH0251,p62,0,1782,W,True,R,S,B6,T1
22715,KH0251,p63,0,1796,W,True,R,S,B6,T1
22716,KH0251,p64,0,1422,W,True,R,S,B6,T1
22717,KH0251,p65,0,0,PK,False,Unknown,U,B6,T1
22718,KH0252,p1,0,4,AB,False,R,S,B4,T2
22719,KH0252,p1s1,1,70,AB,False,U,S,B4,T2
22720,KH0252,p2,0,53,AB,False,R,S,B4,T2
22721,KH0252,p2s1,1,5,AB,False,U,S,B4,T2
22722,KH0252,p3,0,77,AB,False,R,S,B4,T2
22723,KH0252,p3s1,1,5,AB,False,U,S,B4,T2
22724,KH0252,p4,0,0,AB,False,R,S,B4,T2
22725,KH0252,p4s1,1,36,AB,False,U,S,B4,T2
22726,KH0252,p5,0,0,AB,False,R,S,B4,T2
22727,KH0252,p5s1,1,0,AB,False,U,S,B4,T2
22728,KH0252,p6,0,0,AB,False,R,S,B4,T2
22729,KH0252,p7,0,30,AB,False,R,S,B4,T2
22730,KH0252,p7s1,1,53,AB,False,U,S,B4,T2
22731,KH0252,p7s2,1,3,W,True,U,S,B4,T2
22732,KH0252,p7s3,1,2,AB,False,U,S,B4,T2
22733,KH0252,p7s4,1,1,AB,False,U,S,B4,T2
22734,KH0252,p8,0,31,AB,False,R,S,B4,T2
22735,KH0252,p8s1,1,9,AB,False,U,S,B4,T2
22736,KH0252,p9,0,0,AB,False,R,S,B4,T2
22737,KH0252,p10,0,0,AB,False,R,S,B4,T2
22738,KH0252,p11,0,0,AB,False,R,S,B4,T2
22739,KH0252,p12,0,16,AB,False,R,S,B4,T2
22740,KH0252,p12s1,1,6,RL,False,U,S,B4,T2
22741,KH0252,p12s2,1,1,AB,False,U,S,B4,T2
22742,KH0252,p12s3,1,1,AB,False,U,S,B4,T2
22743,KH0252,p13,0,7,AB,False,R,S,B4,T2
22744,KH0252,p13s1,1,0,RL,False,U,S,B4,T2
22745,KH0252,p14,0,14,AB,False,R,S,B4,T2
22746,KH0252,p14s1,1,3,RL,True,U,S,B4,T2
22747,KH0252,p15,0,18,AB,False,R,S,B4,T2
22748,KH0252,p15s1,1,4,AB,False,U,S,B4,T2
22749,KH0252,p16,0,7,AB,False,R,S,B4,T2
22750,KH0252,p16s1,1,0,RL,True,U,S,B4,T2
22751,KH0252,p17,0,7,AB,False,R,S,B4,T2
22752,KH0252,p17s1,1,0,AB,False,U,S,B4,T2
22753,KH0252,p18,0,9,AB,False,R,S,B4,T2
22754,KH0252,p18s1,1,2,AB,False,U,S,B4,T2
22755,KH0252,p19,0,6,AB,False,R,S,B4,T2
22756,KH0252,p19s1,1,3,AB,False,U,S,B4,T2
22757,KH0252,p20,0,3,AB,False,R,S,B4,T2
22758,KH0252,p20s1,1,1,W,True,U,S,B4,T2
22759,KH0252,p20s2,1,2,W-RL,False,U,S,B4,T2
22760,KH0252,p21,0,3,AB,False,R,S,B4,T2
22761,KH0252,p21s1,1,2,W-RL,False,U,S,B4,T2
22762,KH0252,p21s2,1,0,AB,False,U,S,B4,T2
22763,KH0252,p22,0,3,AB,False,R,S,B4,T2
22764,KH0252,p22s1,1,0,AB,False,U,S,B4,T2
22765,KH0252,p23,0,3,AB,False,R,S,B4,T2
22766,KH0252,p24,0,1,AB,False,R,S,B4,T2
22767,KH0252,p24s1,1,0,AB,False,U,S,B4,T2
22768,KH0252,p24s1s1,2,1,AB,False,U,S,B4,T2
22769,KH0252,p24s2,1,1,AB,False,U,S,B4,T2
22770,KH0252,p25,0,6,AB,False,R,S,B4,T2
22771,KH0252,p25s1,1,1,W,False,U,S,B4,T2
22772,KH0252,p26,0,3,GG,False,R,S,B4,T2
22773,KH0252,p26s1,1,1,W,False,U,S,B4,T2
22774,KH0252,p27,0,5,BL,False,R,S,B4,T2
22775,KH0252,p27s1,1,1,W,False,U,S,B4,T2
