kfg_id,typology_label,geo_zone,provenance_display,beh_cluster,beh_label,value_register,pct_nonzero,pct_round5,entropy_per_cord,max_hier_level,knot_L_ratio,knot_E_ratio,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg
KH0160,T1,Central Coast,Pachacamac,2,B3,63.0,0.9032258064516129,0.25,0.09572459363092219,0,0.3706896551724138,0.02586206896551724,1,1,1,0,0,0,0,0,1
KH0161,T1,Central Coast,Pachacamac,2,B3,9.0,0.8333333333333334,0.30666666666666664,0.06744372477251025,1,0.5035460992907801,0.05673758865248227,1,1,0,0,0,0,0,0,0
KH0162,T1,Ica & Paracas,Ica,2,B3,5.0,0.8617886178861789,0.14150943396226415,0.035117230003981106,1,0.6504065040650406,0.18699186991869918,1,1,1,1,0,1,0,0,0
KH0163,T1,Ica & Paracas,Ocucaje,5,B6,45.0,1.0,0.5,0.18996566364702067,0,0.25806451612903225,0.0967741935483871,1,1,0,0,0,0,0,0,0
KH0164,T1,Ica & Paracas,Ocucaje,5,B6,459.0,1.0,0.3,0.2160964047443681,0,0.22807017543859648,0.07017543859649122,0,1,0,0,0,0,0,0,0
KH0165,T1,Ica & Paracas,Ocucaje,5,B6,674.0,0.9464285714285714,0.7358490566037735,0.05320180582043833,0,0.08536585365853659,0.04065040650406504,1,1,1,0,1,0,0,0,0
KH0166,T1,Ica & Paracas,Ica,3,B4,37.0,0.9024390243902439,0.21621621621621623,0.12351956908244556,2,0.42857142857142855,0.11428571428571428,1,0,0,1,0,0,0,0,0
KH0167,T1,Central Coast,Pachacamac,3,B4,3.0,0.8723404255319149,0.2682926829268293,0.07214699094689926,2,0.7659574468085106,0.1276595744680851,1,0,0,1,0,1,0,1,1
KH0168,T1,Ica & Paracas,Ica,2,B3,10.0,0.8983050847457628,0.2358490566037736,0.04938054407519559,1,0.42528735632183906,0.10344827586206896,1,1,1,1,0,0,0,0,1
KH0169,T1,,Unknown,2,B3,5.0,0.975,0.23076923076923078,0.08902145337437678,1,0.7021276595744681,0.0425531914893617,1,0,0,1,0,0,0,1,0
KH0170,T1,Central Coast,Near Lima,4,B5,18.0,1.0,0.0,0.5283208335737187,0,0.6,0.0,0,0,0,0,0,0,0,0,0
KH0171,T1,Central Coast,Near Lima,4,B5,3.5,0.8888888888888888,0.0,0.30070488277869584,1,1.0,0.0,0,0,0,0,0,0,0,0,1
KH0172,T1,Central Coast,Pachacamac,5,B6,40.0,0.9384615384615385,0.8360655737704918,0.044078116070420045,0,0.08860759493670886,0.05063291139240506,1,1,1,0,1,0,0,0,0
KH0173,T1,,Unknown,2,B3,2.0,0.7941176470588235,0.1111111111111111,0.09545675588332296,1,0.6774193548387096,0.25806451612903225,0,0,0,0,0,0,0,1,1
KH0174,T1,Central Coast,Pachacamac,2,B3,5.0,0.6666666666666666,0.6666666666666666,0.17121543077814994,0,0.5714285714285714,0.07142857142857142,0,0,0,0,0,0,0,0,0
KH0175,T1,Ica & Paracas,Between Ica and Pisco,2,B3,7.0,0.9811320754716981,0.11538461538461539,0.07469578157154676,1,0.5952380952380952,0.11904761904761904,1,1,1,1,1,0,0,1,0
KH0176,T1,Ica & Paracas,Between Ica and Pisco,2,B3,7.0,0.8260869565217391,0.5789473684210527,0.17507160041856284,0,0.5238095238095238,0.047619047619047616,1,1,1,0,0,0,0,0,0
KH0177,T1,Ica & Paracas,Ica,2,B3,17.0,1.0,0.25,0.1875,0,0.42857142857142855,0.0,1,0,0,0,0,1,0,0,0
KH0178,T1,Ica & Paracas,Ica,2,B3,4.0,0.9375,0.0,0.1682154285865081,0,0.8666666666666667,0.13333333333333333,0,0,0,0,0,0,0,0,0
KH0179,T1,Ica & Paracas,Ica,4,B5,92.0,0.8,0.25,0.5,0,0.375,0.0,0,0,0,0,0,0,0,0,1
KH0180,T1,Central Coast,Pachacamac,2,B3,5.0,0.8518518518518519,0.21739130434782608,0.1454111710974434,1,0.7333333333333333,0.03333333333333333,1,0,1,0,1,0,0,0,1
KH0181,T1,Ica & Paracas,Ica,2,B3,10.0,1.0,0.2727272727272727,0.1239258318957778,1,0.5454545454545454,0.045454545454545456,1,0,1,1,0,1,0,0,0
KH0182,T1,Central Coast,Pachacamac,4,B5,15.0,0.7142857142857143,0.3333333333333333,0.24268159526279015,1,0.4074074074074074,0.1111111111111111,1,0,1,1,1,0,0,0,0
KH0183,T2,Ica & Paracas,Ica,3,B4,8.0,0.5662983425414365,0.15609756097560976,0.022870167730666805,2,0.6232876712328768,0.07534246575342465,1,1,1,1,0,0,1,1,0
KH0184,T1,Central Coast,Pachacamac,4,B5,168.0,0.8888888888888888,0.0,0.34375,0,0.36363636363636365,0.0,0,0,0,0,0,0,0,0,0
KH0185,T1,,Unknown,5,B6,32.0,0.9444444444444444,0.7647058823529411,0.1841598816427867,0,0.2,0.0,1,0,0,0,0,0,0,0,0
KH0186,T1,,Unknown,2,B3,3.0,0.9666666666666667,0.06896551724137931,0.07817600588458067,0,0.9,0.1,0,1,0,0,0,0,0,0,1
KH0187,T1,Central Coast,Pachacamac,3,B4,59.0,0.648,0.49382716049382713,0.07127778497983953,2,0.3151515151515151,0.01818181818181818,1,1,1,1,0,0,0,1,0
KH0188,T1,Ica & Paracas,Ica,2,B3,17.0,1.0,0.4166666666666667,0.17020677086338154,1,0.5,0.0,1,1,0,0,1,0,0,0,0
KH0189,T1,Central Coast,Pachacamac,5,B6,500.0,0.9661016949152542,0.7543859649122807,0.08747616752874726,3,0.10679611650485436,0.06796116504854369,1,1,1,1,1,0,0,0,1
KH0190,T1,Ica & Paracas,Between Ica and Pisco,2,B3,16.0,1.0,0.13333333333333333,0.21265987303095252,1,0.46875,0.1875,1,0,0,0,0,0,0,0,1
KH0191,T1,Ica & Paracas,Between Ica and Pisco,3,B4,4.0,0.9629629629629629,0.19230769230769232,0.13771008460488857,2,0.5238095238095238,0.07142857142857142,1,1,1,1,1,0,0,0,0
KH0192,T2,Central Coast,Pachacamac,3,B4,26.0,0.7928994082840237,0.47388059701492535,0.02150731302576566,3,0.38498789346246975,0.03631961259079903,1,1,1,1,1,0,1,1,1
KH0193,T2,Nazca & Far South,Nazca,3,B4,12.0,0.5544554455445545,0.17857142857142858,0.03158830666622867,2,0.4620938628158845,0.1263537906137184,1,1,1,1,1,0,1,1,0
KH0194,T1,Central Coast,Near Lima,4,B5,24.0,1.0,0.2,0.2037709841420636,0,0.5151515151515151,0.0,0,0,0,0,0,0,0,0,0
KH0195,T1,Central Coast,Near Lima,2,B3,10.0,0.9333333333333333,0.5714285714285714,0.12894918726184437,1,0.4722222222222222,0.027777777777777776,1,1,1,0,0,1,0,0,1
KH0196,T1,Ica & Paracas,Ica,5,B6,745.0,0.7857142857142857,0.5,0.19856920580582751,1,0.21739130434782608,0.021739130434782608,1,0,0,0,0,0,0,0,1
KH0197,T1,Ica & Paracas,Ica,5,B6,218.0,0.8857142857142857,0.3870967741935484,0.14524462603745386,1,0.2054794520547945,0.0958904109589041,0,0,0,0,0,0,0,0,0
KH0198,T2,,Unknown,3,B4,7.0,0.8791946308724832,0.183206106870229,0.03726560783873351,4,0.5148514851485149,0.0297029702970297,1,1,1,1,0,0,1,0,1
KH0199,T1,,Unknown,4,B5,2.0,1.0,0.4,0.2741901188909338,0,0.6,0.0,0,0,0,0,0,0,0,0,0
KH0200,T1,,Unknown,5,B6,10.0,1.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0201,T1,,Unknown,4,B5,45.0,0.7142857142857143,1.0,0.46438561897747255,1,0.7272727272727273,0.0,1,0,0,0,0,0,0,0,0
KH0202,T1,,Unknown,4,B5,6.0,1.0,0.3333333333333333,0.3275225310244545,0,0.6666666666666666,0.08333333333333333,0,1,0,0,0,0,0,0,0
KH0203,T1,,Unknown,3,B4,7.5,0.9333333333333333,0.2857142857142857,0.14316506357272024,2,0.5,0.09523809523809523,1,0,0,1,0,0,0,1,1
KH0204,T1,,Unknown,2,B3,2.0,0.796875,0.1568627450980392,0.054955325912599905,1,0.5423728813559322,0.13559322033898305,1,0,0,1,0,0,0,1,0
KH0205,T1,Central Coast,Pachacamac,4,B5,103.0,1.0,0.0,0.5283208335737187,0,0.42857142857142855,0.0,0,0,0,0,0,0,0,0,0
KH0206,T1,Central Coast,Pachacamac,4,B5,39.0,0.9166666666666666,0.2727272727272727,0.31449378351248164,0,0.4090909090909091,0.0,0,0,0,0,0,0,0,0,1
KH0207,T1,Central Coast,Pachacamac,2,B3,8.5,0.8,0.10714285714285714,0.12882180783568384,1,0.6285714285714286,0.08571428571428572,1,1,1,1,0,1,0,1,1
KH0208,T1,,Unknown,0,B1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0209,T1,Ica & Paracas,Ica Valley (near Callengo),4,B5,8.0,0.8571428571428571,0.16666666666666666,0.31971597234241494,0,0.8333333333333334,0.0,0,0,0,0,0,0,0,0,0
KH0210,T1,Ica & Paracas,Ica Valley (near Callengo),4,B5,16.0,1.0,0.3076923076923077,0.2609805700345219,1,0.4090909090909091,0.045454545454545456,1,0,0,1,0,0,0,0,0
KH0211,T1,Ica & Paracas,Ica Valley (near Callengo),4,B5,2.0,0.875,0.14285714285714285,0.3194180500898619,0,0.7142857142857143,0.2857142857142857,0,0,0,0,0,1,0,0,0
KH0212,T1,Ica & Paracas,Ica Valley (near Callengo),4,B5,8.0,0.7142857142857143,0.2,0.3843856189774725,2,0.5714285714285714,0.0,0,0,0,0,0,0,0,0,0
KH0213,T1,Ica & Paracas,Ica Valley (near Callengo),4,B5,6.0,0.8571428571428571,0.16666666666666666,0.2987468750600964,2,0.625,0.0,0,0,0,0,0,0,0,0,0
KH0214,T1,Ica & Paracas,Ica Valley (near Callengo),5,B6,41.5,1.0,0.8333333333333334,0.430827083453526,1,0.25,0.0,0,0,0,0,0,0,0,0,0
KH0215,T1,Ica & Paracas,Ica Valley (near Callengo),5,B6,837.0,1.0,0.2727272727272727,0.31449378351248164,1,0.21875,0.03125,0,0,0,0,0,0,0,0,0
KH0216,T1,,Unknown,2,B3,4.0,1.0,0.05263157894736842,0.06275004527550747,0,1.0,0.0,0,0,0,0,0,1,0,0,0
KH0217,T1,,Unknown,2,B3,55.0,0.9186046511627907,0.22784810126582278,0.07346401283474835,1,0.3987341772151899,0.03164556962025317,1,1,1,0,1,0,0,0,0
KH0218,T1,Central Coast,"Central Coast (Late Period, prob.)",2,B3,13.0,1.0,0.46875,0.053232892590282015,1,0.48,0.0,1,1,1,1,0,0,0,0,0
KH0219,T1,Ica & Paracas,Ica,2,B3,8.0,0.9444444444444444,0.11764705882352941,0.18246360138094225,1,0.7619047619047619,0.0,1,0,0,0,0,1,0,1,0
KH0220,T1,,Unknown,1,B2,1.0,0.4666666666666667,0.07142857142857142,0.11504123166654587,0,0.42857142857142855,0.5714285714285714,0,1,0,0,0,0,0,0,1
KH0221,T1,,Unknown,1,B2,4.0,0.32432432432432434,0.0,0.1486799273209518,0,0.5833333333333334,0.4166666666666667,0,1,0,0,0,0,0,0,1
KH0222,T1,Ica & Paracas,Ica,1,B2,1.0,0.45,0.0,0.1360438272673318,1,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,1
KH0223,T1,Ica & Paracas,"Ica (Site T, Grave M — Uhle)",1,B2,1.0,0.7142857142857143,0.06666666666666667,0.1237709841420636,1,0.4,0.5333333333333333,0,0,0,0,0,0,0,0,0
KH0224,T1,,Unknown,5,B6,45.0,0.6875,0.5454545454545454,0.16137912316119946,1,0.1875,0.125,1,0,0,0,0,0,0,0,0
KH0225,T1,,Unknown,3,B4,7.0,0.6442687747035574,0.2147239263803681,0.01975566755322523,2,0.4926829268292683,0.33170731707317075,1,1,1,1,0,1,0,1,0
KH0226,T1,,Unknown,2,B3,8.0,0.8214285714285714,0.21739130434782608,0.13784973442447554,1,0.5428571428571428,0.34285714285714286,1,0,0,0,0,0,0,0,0
KH0227,T1,,Unknown,2,B3,10.0,0.8571428571428571,0.5833333333333334,0.14838934412674057,0,0.5555555555555556,0.3333333333333333,0,0,0,0,0,0,0,0,0
KH0228,T1,,Unknown,3,B4,6.0,0.8348623853211009,0.13186813186813187,0.023407475880316074,2,0.6160714285714286,0.14285714285714285,1,1,1,1,0,0,1,1,0
KH0229,T1,,Unknown,2,B3,48.0,0.916083916083916,0.21374045801526717,0.04699519609648766,1,0.3519163763066202,0.04529616724738676,1,0,0,0,0,0,0,0,0
KH0230,T1,,Unknown,2,B3,8.0,0.8461538461538461,0.24242424242424243,0.11519325613422873,1,0.6,0.1111111111111111,1,1,0,0,0,0,0,0,1
KH0231,T1,,Unknown,2,B3,4.0,0.6764705882352942,0.13043478260869565,0.0732161316080109,1,0.6666666666666666,0.22807017543859648,1,1,1,0,0,0,0,1,0
KH0232,T1,,Unknown,2,B3,4.0,0.98,0.061224489795918366,0.03852589897602694,1,0.6782608695652174,0.16521739130434782,1,1,1,0,1,1,1,1,1
KH0233,T1,,Unknown,2,B3,9.0,0.8055555555555556,0.3103448275862069,0.12111997485142176,1,0.5675675675675675,0.05405405405405406,1,0,0,0,0,0,0,0,0
KH0234,T1,,Unknown,2,B3,10.0,1.0,0.65,0.13920918598895943,0,0.4782608695652174,0.0,1,0,0,0,1,0,0,0,0
KH0235,T1,Nazca & Far South,Nazca,1,B2,3.0,0.9459459459459459,0.14285714285714285,0.08384666259586973,1,0.35714285714285715,0.38095238095238093,1,0,1,1,0,0,0,0,0
KH0236,T1,Nazca & Far South,Nazca,1,B2,2.0,0.8,0.0,0.375,1,0.5,0.5,0,0,0,0,0,0,0,0,0
KH0237,T2,Chachapoyas,Leymebamba,3,B4,3.5,0.5559440559440559,0.12578616352201258,0.014870008477487543,2,0.3624733475479744,0.27078891257995735,1,1,1,1,1,0,1,1,1
KH0238,T1,Chachapoyas,Leymebamba,3,B4,44.0,0.9396551724137931,0.29357798165137616,0.053788490610018336,2,0.3788546255506608,0.048458149779735685,1,0,0,1,0,0,0,1,1
KH0239,T2,Chachapoyas,Leymebamba,1,B2,1.0,0.6147757255936676,0.034334763948497854,0.0040067040494330495,4,0.38414634146341464,0.6117886178861789,1,1,0,0,1,1,1,1,0
KH0240,T2,Chachapoyas,Leymebamba,3,B4,5.0,0.7399650959860384,0.12735849056603774,0.011146272889018304,2,0.46245733788395904,0.22696245733788395,1,1,1,1,1,1,1,1,0
KH0241,T1,Chachapoyas,Leymebamba,2,B3,17.5,0.6451612903225806,0.175,0.11632639768333193,1,0.5978260869565217,0.09782608695652174,1,0,0,0,0,0,0,0,0
KH0242,T2,Chachapoyas,Leymebamba,1,B2,2.0,0.6281464530892449,0.12750455373406194,0.005543406711951297,2,0.49333333333333335,0.3983333333333333,1,1,1,1,1,1,1,1,1
KH0243,T1,Chachapoyas,Leymebamba,1,B2,1.5,0.475,0.02631578947368421,0.04559546908043716,2,0.36363636363636365,0.6136363636363636,0,0,0,0,0,0,0,1,1
KH0244,T1,Chachapoyas,Leymebamba,5,B6,83.5,1.0,0.6666666666666666,0.430827083453526,0,0.2222222222222222,0.0,0,0,0,0,0,0,0,0,1
KH0245,T1,Chachapoyas,Leymebamba,1,B2,2.0,0.6097560975609756,0.08,0.02827603198947083,1,0.5046728971962616,0.3925233644859813,1,1,1,1,0,1,0,1,0
KH0246,T1,Chachapoyas,Leymebamba,2,B3,12.0,0.8977272727272727,0.17721518987341772,0.03150447683307934,1,0.496,0.088,1,1,1,1,1,0,0,0,1
KH0247,T2,Chachapoyas,Leymebamba,3,B4,20.5,0.8338192419825073,0.1958041958041958,0.022159604070449434,2,0.35315315315315315,0.0972972972972973,1,1,1,1,0,0,1,1,0
KH0248,T1,Chachapoyas,Leymebamba,3,B4,5.0,0.7698412698412699,0.15463917525773196,0.0463205363755323,2,0.5401459854014599,0.15328467153284672,1,1,0,1,0,0,1,0,1
KH0249,T1,Chachapoyas,Leymebamba,3,B4,3.0,0.864406779661017,0.11764705882352941,0.06603302290434922,2,0.6060606060606061,0.13636363636363635,1,0,0,0,0,0,0,0,0
KH0250,T1,Chachapoyas,Leymebamba,2,B3,6.5,0.7272727272727273,0.25,0.11609432082151974,1,0.5714285714285714,0.14285714285714285,1,0,1,1,0,0,0,0,0
KH0251,T1,Chachapoyas,Leymebamba,5,B6,149.0,0.8636363636363636,0.42105263157894735,0.07744679986450578,2,0.26455026455026454,0.14285714285714285,1,0,0,1,0,0,0,0,1
KH0252,T2,Chachapoyas,Leymebamba,3,B4,3.0,0.7398190045248869,0.15902140672782875,0.011864521029293796,2,0.5,0.30637254901960786,1,1,1,1,0,0,1,1,0
KH0253,T1,Chachapoyas,Leymebamba,2,B3,6.0,0.8442622950819673,0.1553398058252427,0.040459291968357,1,0.4411764705882353,0.25735294117647056,1,1,1,1,0,0,0,1,1
KH0254,T1,Chachapoyas,Leymebamba,2,B3,50.5,0.8421052631578947,0.28125,0.15234374999999994,1,0.38461538461538464,0.07692307692307693,1,0,0,1,0,0,0,0,1
KH0255,T1,Chachapoyas,Leymebamba,4,B5,8.5,0.5555555555555556,0.2,0.3121928094887363,1,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,0
KH0256,T1,Chachapoyas,Leymebamba,5,B6,354.0,0.9333333333333333,0.17857142857142858,0.16658920640001645,1,0.38333333333333336,0.06666666666666667,1,0,0,1,0,0,0,0,0
KH0257,T1,Chachapoyas,Leymebamba,1,B2,1.0,0.845679012345679,0.08029197080291971,0.01664839097969077,1,0.3055555555555556,0.6111111111111112,1,1,1,1,0,1,0,1,0
KH0258,T1,Chachapoyas,Leymebamba,2,B3,14.0,0.6592356687898089,0.18840579710144928,0.02668517417384563,1,0.49707602339181284,0.09064327485380116,1,1,1,1,1,0,1,1,1
KH0259,T1,Ica & Paracas,Atarco,2,B3,2.0,0.9,0.05555555555555555,0.11799298951435551,1,0.7222222222222222,0.2777777777777778,0,0,0,0,0,0,0,1,0
KH0260,T1,Ica & Paracas,Atarco,2,B3,2.0,0.8947368421052632,0.0,0.08113414631123883,1,1.0,0.0,0,0,0,0,0,0,0,1,0
KH0261,T1,,Unknown,2,B3,17.5,0.6086956521739131,0.5,0.1503202172390937,0,0.4318181818181818,0.022727272727272728,1,1,1,0,0,0,0,0,1
KH0262,T1,Ica & Paracas,Atarco,1,B2,1.0,1.0,0.0,0.03954675394562576,1,0.17647058823529413,0.8235294117647058,0,0,0,0,0,0,0,0,0
KH0263,T1,Ica & Paracas,Atarco,1,B2,2.0,0.7142857142857143,0.015384615384615385,0.03662226810587692,1,0.5211267605633803,0.38028169014084506,1,0,1,1,1,1,0,1,1
KH0264,T1,Ica & Paracas,Atarco,1,B2,2.0,0.7866666666666666,0.05084745762711865,0.03456196630525977,2,0.5932203389830508,0.4067796610169492,0,1,0,0,0,1,0,1,1
KH0265,T1,Ica & Paracas,"Ica Valley (Site T, Grave M)",2,B3,7.0,0.8157894736842105,0.1935483870967742,0.10515167597191712,0,0.6666666666666666,0.1282051282051282,1,1,0,0,0,0,0,0,0
KH0266,T1,Ica & Paracas,"Ica Valley (Site T, Grave M)",5,B6,30.0,1.0,1.0,0.13265976555739162,1,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0267,T2,,Unknown,3,B4,7.0,0.9308510638297872,0.34285714285714286,0.02537028656031293,3,0.5102880658436214,0.13168724279835392,1,1,1,1,1,0,1,1,1
KH0268,T1,Arica & N. Chile,"Arica, Chile (Playa Miller 6)",5,B6,10.0,1.0,0.6363636363636364,0.14666958704805125,2,0.22727272727272727,0.13636363636363635,0,0,0,0,0,0,0,0,0
KH0269,T1,,Unknown,2,B3,2.0,0.8771929824561403,0.02,0.011699302454298365,1,0.8626373626373627,0.07692307692307693,1,1,1,0,1,1,0,0,1
KH0270,T1,,Unknown,5,B6,79.0,0.7948717948717948,0.3548387096774194,0.141488496511505,0,0.3717948717948718,0.02564102564102564,1,0,0,0,0,0,0,0,0
KH0271,T1,Southern Highlands,Huari,2,B3,13.0,1.0,0.31868131868131866,0.051297828525151544,0,0.7971698113207547,0.0,1,1,1,0,1,0,0,0,0
KH0272,T1,Nazca & Far South,Nazca,2,B3,4.0,0.46938775510204084,0.17391304347826086,0.13784973442447554,1,0.7916666666666666,0.125,0,0,0,0,0,0,0,0,0
KH0273,T1,,Unknown,2,B3,4.0,0.8372093023255814,0.2222222222222222,0.09671790132620084,0,0.7441860465116279,0.046511627906976744,1,1,1,0,0,0,0,0,1
KH0274,T1,,Unknown,2,B3,8.0,0.84,0.19047619047619047,0.18023532511607815,0,0.5806451612903226,0.03225806451612903,1,1,1,0,0,1,0,0,0
KH0275,T1,,Unknown,1,B2,2.0,0.68125,0.01834862385321101,0.02671075294166468,1,0.5887096774193549,0.3225806451612903,1,1,1,0,1,0,1,1,1
KH0276,T1,Central Coast,Lima (Pueblo Libre),3,B4,47.5,0.7289719626168224,0.4230769230769231,0.07009975929658745,2,0.38028169014084506,0.035211267605633804,1,0,1,1,0,0,0,0,0
KH0277,T1,Central Coast,Lima (Pueblo Libre),5,B6,10.0,1.0,0.9361702127659575,0.01874424800339861,0,0.058823529411764705,0.0,1,1,1,0,1,0,0,0,0
KH0278,T1,Central Coast,Lima (Pueblo Libre),3,B4,2.0,0.8360655737704918,0.13725490196078433,0.0665339721195766,2,0.5166666666666667,0.26666666666666666,1,1,1,1,0,0,0,1,0
KH0279,T2,,Unknown,3,B4,41.0,0.6574923547400612,0.3674418604651163,0.02956714995942492,3,0.33163265306122447,0.07397959183673469,1,1,1,1,1,0,1,0,1
KH0280,T1,,Unknown,2,B3,17.0,1.0,0.20121951219512196,0.018771336529641813,0,1.0,0.0,1,1,0,0,1,0,0,0,0
KH0281,T1,,Unknown,2,B3,9.0,0.8775510204081632,0.18604651162790697,0.03833074975316906,1,1.0,0.0,1,1,0,0,1,1,0,0,0
KH0282,T1,,Unknown,2,B3,20.0,0.9795918367346939,0.15625,0.04713779154844502,0,1.0,0.0,1,1,1,0,1,1,0,0,1
KH0283,T1,,Unknown,5,B6,442.5,0.9818181818181818,0.12962962962962962,0.106571990780805,1,0.2903225806451613,0.04516129032258064,1,0,0,0,0,0,0,0,0
KH0284,T1,,Unknown,2,B3,16.5,1.0,0.12962962962962962,0.08581433474068813,1,0.5154639175257731,0.020618556701030927,1,0,0,0,0,0,0,0,0
KH0285,T1,,Unknown,2,B3,16.0,1.0,0.18032786885245902,0.07672515524155928,0,0.47619047619047616,0.05714285714285714,1,0,0,0,0,0,0,0,0
KH0286,T1,,Unknown,2,B3,29.0,1.0,0.2222222222222222,0.07337197089562485,0,0.41379310344827586,0.041379310344827586,1,0,0,0,0,0,0,0,0
KH0287,T1,,Unknown,2,B3,7.0,1.0,0.1619047619047619,0.04230146090881127,1,0.5857142857142857,0.12142857142857143,1,0,1,1,0,0,0,1,0
KH0288,T1,,Unknown,2,B3,15.0,0.991304347826087,0.2631578947368421,0.03250155100408049,0,0.9968051118210862,0.0,1,1,1,0,1,0,0,0,0
KH0289,T1,,Unknown,2,B3,27.5,0.9777777777777777,0.18181818181818182,0.02698918774697102,0,0.9762237762237762,0.0013986013986013986,1,1,1,0,1,0,0,0,0
KH0290,T1,,Unknown,2,B3,5.0,0.8571428571428571,0.19444444444444445,0.10540704093178728,1,0.6428571428571429,0.14285714285714285,1,0,1,1,0,0,0,0,0
KH0291,T1,,Unknown,2,B3,5.0,0.7631578947368421,0.27586206896551724,0.1333252810422546,0,0.575,0.1,1,1,0,0,0,0,0,0,0
KH0292,T1,,Unknown,2,B3,6.0,0.7083333333333334,0.058823529411764705,0.19630443183076918,0,0.5217391304347826,0.17391304347826086,1,0,0,0,0,0,0,0,0
KH0293,T1,Ica & Paracas,Atarco,2,B3,3.0,1.0,0.11904761904761904,0.05748676560656365,1,0.75,0.11363636363636363,1,0,1,0,0,1,0,1,0
KH0294,T2,Arica & N. Chile,"Arica, Chile (Playa Miller 6)",3,B4,4.0,0.7927272727272727,0.44954128440366975,0.014775567993763592,3,0.2073170731707317,0.3983739837398374,0,1,0,1,0,1,0,0,1
KH0295,T2,,Unknown,3,B4,10.0,0.6015625,0.4935064935064935,0.02401108917701475,3,0.23333333333333334,0.2777777777777778,1,0,0,1,0,0,0,0,0
KH0296,T1,,Unknown,2,B3,4.0,0.7279411764705882,0.21212121212121213,0.03910698701295534,1,0.568,0.144,1,1,1,1,0,1,0,0,0
KH0297,T1,Central Coast,Huaquerones,1,B2,1.0,0.7456140350877193,0.10588235294117647,0.019151151970602798,1,0.3218390804597701,0.6551724137931034,1,1,0,0,0,1,0,1,1
KH0298,T1,Central Coast,Huaquerones,2,B3,29.0,0.7560975609756098,0.03225806451612903,0.1374300838893509,0,0.46296296296296297,0.09259259259259259,1,1,1,0,0,0,0,0,1
KH0299,T1,Central Coast,Huaquerones,5,B6,128.0,0.9565217391304348,0.2727272727272727,0.19856920580582751,1,0.3137254901960784,0.0392156862745098,1,0,0,0,0,0,0,0,0
KH0300,T1,,Unknown,1,B2,2.0,0.5135135135135135,0.03508771929824561,0.05282346523879923,0,0.37662337662337664,0.4025974025974026,1,1,1,0,0,0,0,0,1
KH0301,T1,Central Coast,Huaquerones,1,B2,3.0,0.6621621621621622,0.04081632653061224,0.06984489977471191,1,0.4492753623188406,0.2753623188405797,1,1,1,0,0,0,0,0,0
KH0302,T1,Central Coast,Huaquerones,1,B2,2.0,0.6666666666666666,0.0,0.2028195311147832,0,0.0,1.0,0,0,0,0,0,0,0,0,0
KH0303,T1,Central Coast,Huaquerones,2,B3,4.5,0.6285714285714286,0.09090909090909091,0.16218565110657798,1,0.48484848484848486,0.18181818181818182,1,1,0,0,0,0,0,0,1
KH0304,T1,Central Coast,Huaquerones,2,B3,5.0,0.6285714285714286,0.045454545454545456,0.16218565110657798,1,0.42857142857142855,0.2,1,0,0,0,0,0,0,0,1
KH0305,T1,,Unknown,2,B3,3.0,0.6986301369863014,0.058823529411764705,0.07080902612909745,0,0.4722222222222222,0.25,1,1,1,0,0,0,0,0,1
KH0306,T1,Central Coast,Huaquerones,2,B3,7.0,0.696969696969697,0.30434782608695654,0.15196680630417406,1,0.36666666666666664,0.26666666666666666,1,1,0,0,0,0,0,0,0
KH0307,T1,Central Coast,Huaquerones,0,B1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0308,T1,Central Coast,Huaquerones,0,B1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
KH0309,T1,Central Coast,Huaquerones,2,B3,3.0,0.9696969696969697,0.125,0.051063204409778566,1,0.7125,0.075,1,1,1,0,0,1,0,0,0
KH0310,T1,,Unknown,1,B2,2.0,0.4864864864864865,0.027777777777777776,0.08580608847891973,0,0.38461538461538464,0.34615384615384615,1,0,0,0,0,0,0,0,0
KH0311,T1,Central Coast,Huaquerones,1,B2,1.0,0.8987341772151899,0.056338028169014086,0.019572561465471764,1,0.13414634146341464,0.7073170731707317,1,1,1,0,0,0,0,0,1
KH0312,T1,Central Coast,Huaquerones,2,B3,4.0,0.9230769230769231,0.0,0.10672267746007393,0,1.0,0.0,0,0,0,0,0,0,0,0,0
KH0313,T1,Central Coast,Huaquerones,2,B3,3.0,1.0,0.125,0.11071950956739122,0,0.8461538461538461,0.15384615384615385,0,1,0,0,0,0,0,0,0
KH0314,T1,,Unknown,2,B3,2.5,0.48,0.16666666666666666,0.20492899308560375,1,0.5833333333333334,0.25,0,0,0,0,0,0,0,0,0
KH0315,T1,Central Coast,Huaquerones,4,B5,5.0,0.6363636363636364,0.14285714285714285,0.3040121826987706,0,0.36363636363636365,0.36363636363636365,0,0,0,0,0,0,0,0,0
