khipu_id,wm_load,chunks_required,n_boundaries,boundary_reduction,exceeds_capacity,depth,num_cords,avg_branching
1000264,25.956518723438784,16.285714285714285,7,0.8999999999999999,True,2.0,114,38.0
1000265,13.669999271768067,7.857142857142857,22,1.357068586817104,True,2.0,55,11.0
1000266,10.323701551125502,7.714285714285714,18,1.2743782540330755,True,2.0,54,2.8421052631578947
1000267,13.35078679783896,8.714285714285714,20,1.3176952268336282,True,1.0,61,61.0
1000268,15.082381987661886,10.285714285714286,24,1.3931568569324173,True,1.0,72,72.0
1000269,17.38827520148027,15.0,35,1.5509775004326936,True,2.0,105,2.9166666666666665
1000270,17.829387174687714,14.571428571428571,14,1.1720671786825556,True,2.0,102,3.642857142857143
1000271,21.555000679902616,17.857142857142858,29,1.4720671786825557,True,2.0,125,5.0
1000272,17.55871364584322,8.714285714285714,12,1.1101319154423277,True,2.0,61,30.5
1000273,56.979175011518834,53.0,51,1.7101319154423276,True,2.0,371,6.183333333333334
1000274,23.28291121145789,18.714285714285715,24,1.3931568569324173,True,2.0,131,6.894736842105263
1000275,44.626884557783875,41.142857142857146,29,1.4720671786825557,True,2.0,288,4.571428571428571
1000276,5.786713332631868,1.1428571428571428,0,0.0,False,2.0,8,4.0
1000277,10.293356666315935,5.571428571428571,3,0.6,False,1.0,39,39.0
1000279,92.22498816104431,84.0,178,2.2451447331792767,True,6.0,588,2.352
1000280,41.65871722683253,39.0,51,1.7101319154423276,True,2.0,273,3.5454545454545454
1000283,10.354841862208817,6.142857142857143,3,0.6,False,2.0,43,4.3
1000285,27.701407735462684,22.428571428571427,16,1.2262388523751018,True,3.0,157,3.488888888888889
1000287,41.30161115276809,37.142857142857146,71,1.8509775004326936,True,2.0,260,7.027027027027027
1000288,7.6745867881662155,2.2857142857142856,8,0.9509775004326936,False,2.0,16,8.0
1000289,6.728995558400923,1.7142857142857142,3,0.6,False,2.0,12,6.0
1000290,9.40135948658118,3.2857142857142856,14,1.1720671786825556,False,2.0,23,11.5
1000291,7.7724276183461525,3.4285714285714284,1,0.3,False,1.0,24,24.0
1000292,131.77011156190682,123.71428571428571,274,2.4309863425236062,True,4.0,866,5.154761904761905
1000293,51.10395763462251,45.857142857142854,113,2.0498670042494225,True,3.0,321,4.397260273972603
1000295,12.641714012534482,6.0,14,1.1720671786825556,False,2.0,42,14.0
1000296,9.462996147000984,5.428571428571429,17,1.2509775004326935,False,1.0,38,38.0
1000297,6.962295702903825,3.4285714285714284,12,1.1101319154423277,False,1.0,24,24.0
1000298,46.928796050999374,39.285714285714285,42,1.6278794264106293,True,4.0,275,3.985507246376812
1000299,43.81671858530468,36.57142857142857,94,1.9709566824992844,True,4.0,256,3.9384615384615382
1000300,17.952337606430422,12.714285714285714,8,0.9509775004326936,True,3.0,89,3.1785714285714284
1000301,20.514192670548272,15.0,12,1.1101319154423277,True,3.0,105,3.6206896551724137
1000302,19.38118788254873,14.285714285714286,13,1.1422064766172813,True,3.0,100,3.225806451612903
1000303,6.070999797511667,2.4285714285714284,13,1.1422064766172813,False,2.0,17,4.25
1000304,18.182933972802292,13.0,1,0.3,True,2.0,91,5.6875
1000305,14.73250163335533,10.714285714285714,5,0.7754887502163468,True,3.0,75,2.027027027027027
1000306,5.486391514766134,2.7142857142857144,1,0.3,False,2.0,19,1.9
1000307,5.546672240642013,2.857142857142857,1,0.3,False,2.0,20,1.818181818181818
1000309,8.781136762725405,6.0,1,0.3,False,2.0,42,1.9090909090909087
1000310,19.215739464846358,13.857142857142858,57,1.7573942985382716,True,2.0,97,10.77777777777778
1000312,17.51298195368297,12.714285714285714,49,1.6931568569324174,True,1.0,89,89.0
1000313,19.19025152820885,13.571428571428571,27,1.442206476617281,True,2.0,95,10.555555555555555
1000314,42.505347650123845,30.285714285714285,0,0.0,True,4.0,212,7.310344827586207
1000315,18.01940323885321,12.285714285714286,23,1.3754887502163469,True,2.0,86,10.75
1000316,22.97351275894012,18.0,87,1.937829485591189,True,3.0,126,3.9375
1000317,12.40494048162286,8.142857142857142,16,1.2262388523751018,True,2.0,57,5.7
1000318,8.863528929682698,3.142857142857143,0,0.0,False,3.0,22,2.75
1000319,8.451724788408702,3.2857142857142856,4,0.6965784284662087,False,3.0,23,2.875
1000320,23.151304851434745,11.0,30,1.4862588931160625,True,4.0,77,9.625
1000321,182.60370816650152,175.28571428571428,801,2.894237527936476,True,3.0,1227,9.5859375
1000322,9.131903051685336,5.714285714285714,16,1.2262388523751018,False,2.0,40,4.0
1000323,37.48428837381578,31.142857142857142,53,1.7264662506490405,True,3.0,218,5.45
1000324,15.72835695114694,9.285714285714286,14,1.1720671786825556,True,2.0,65,13.0
1000325,14.015142970994685,6.285714285714286,20,1.3176952268336282,False,2.0,44,22.0
1000326,3.361804643866761,1.1428571428571428,8,0.9509775004326936,False,1.0,8,8.0
1000327,11.675768113919506,7.857142857142857,21,1.3378294855911892,True,3.0,55,2.2916666666666665
1000328,7.066419098914157,3.142857142857143,3,0.6,False,1.0,22,22.0
1000329,48.68222651475322,43.42857142857143,113,2.0498670042494225,True,3.0,304,4.405797101449275
1000330,10.713973647433678,5.428571428571429,0,0.0,False,1.0,38,38.0
1000331,35.604671026912456,24.428571428571427,49,1.6931568569324174,True,2.0,171,85.5
1000332,27.221023532007035,22.857142857142858,32,1.5133182358075359,True,2.0,160,6.666666666666667
1000333,28.962614529224854,25.571428571428573,37,1.5743782540330755,True,2.0,179,4.589743589743589
1000335,10.983810946488928,6.571428571428571,13,1.1422064766172813,False,1.0,46,46.0
1000336,20.514362935502653,15.285714285714286,33,1.5262388523751016,True,1.0,107,107.0
1000337,16.225695250721433,9.857142857142858,18,1.2743782540330755,True,4.0,69,2.76
1000338,7.869173216449182,3.7142857142857144,3,0.6,False,1.0,26,26.0
1000339,15.934240811905378,8.142857142857142,4,0.6965784284662087,True,4.0,57,3.3529411764705883
1000340,40.08844390410702,32.857142857142854,87,1.937829485591189,True,4.0,230,3.8983050847457625
1000342,34.11832303131621,26.571428571428573,0,0.0,True,1.0,186,186.0
1000344,52.030520656627246,45.57142857142857,73,1.862836009688685,True,1.0,319,319.0
1000345,29.059802025575983,23.0,19,1.2965784284662087,True,3.0,161,4.472222222222222
1000346,15.313988368808388,10.571428571428571,30,1.4862588931160625,True,1.0,74,74.0
1000347,5.507999094522671,1.2857142857142858,4,0.6965784284662087,False,2.0,9,4.5
1000348,2.593356666315934,0.5714285714285714,1,0.3,False,1.0,4,4.0
1000349,4.328995558400923,0.7142857142857143,0,0.0,False,2.0,5,2.5
1000350,2.4285714285714284,0.42857142857142855,0,0.0,False,1.0,3,3.0
1000351,16.347951986415314,10.714285714285714,1,0.3,True,2.0,75,6.818181818181818
